term,estimate,std.error,statistic,df,p.value,model
natural_crops_ed,0.010976155704958426,0.003556782957866848,3.085978490951072,58.018154092357676,0.003107602285520621,cp_twoways_var7crops
SDI,0.01377120659623253,0.01668831218974177,0.825200681750047,469.17534903919426,0.40967703244426124,cp_twoways_var7crops
soysmallgrain_planted,0.03897880008923244,0.033502984784866414,1.1634426108458105,453.9709949959153,0.2452611119817742,cp_twoways_var7crops
corn_planted,0.009420569251467609,0.052903619852349565,0.17807040950618847,275.8196072296322,0.8587983926195032,cp_twoways_var7crops
fruitveg_planted,0.4577364715293382,0.1206324001027193,3.7944737163446347,39.30612612809566,4.996855358722192e-4,cp_twoways_var7crops
pland_crops,0.003163498715746866,0.001863712238242726,1.697418008441955,10.415979892005138,0.11925020011324396,cp_individual_var7crops
cropintensity,2.115111584788086e-7,3.454225760935365e-7,0.6123258093632357,2.76706794764988,0.5869412598342985,cp_individual_var7crops
msidi,0.014663300903919716,0.10750128184339776,0.1364011726416476,30.67130011447521,0.8923955301434395,cp_individual_var7crops
mna_crops,-6.89676168616317e-5,3.7860912257929716e-4,-0.182160473027659,10.557697207041281,0.8589071242593213,cp_individual_var7crops
largefarm_planted,0.25408613076562936,0.03450660682064573,7.363405277322327,374.8565974609693,1.1480658815559587e-12,cp_individual_var7crops
natural_crops_ed,0.020322269811248832,0.004070684280248721,4.992347333310539,66.43992956994109,4.569352677639493e-6,cp_individual_var7crops
SDI,0.021017820010528442,0.016463130138808936,1.2766600174642746,465.50444578947753,0.20235880036511722,cp_individual_var7crops
soysmallgrain_planted,0.058157660420780834,0.033895847444401606,1.7157753767972668,456.2104412041198,0.08688208979104248,cp_individual_var7crops
corn_planted,-0.05667041531455926,0.04888628741541709,-1.1592292708381722,296.8512429254643,0.247294356595202,cp_individual_var7crops
fruitveg_planted,0.4141699130852164,0.11599647728723828,3.5705387160992914,39.015741011428815,9.646833611154831e-4,cp_individual_var7crops
pland_crops,0.001246320441231675,2.7713044848492595e-4,4.497233876845065,404.39482765377363,9.006634798101864e-6,cp_time_var7crops
cropintensity,5.561646545764005e-8,1.3967446262380934e-7,0.3981863571398448,3.6232170887846222,0.7128257355115513,cp_time_var7crops
msidi,0.17800826260130104,0.02273263031588079,7.830517636005642,551.8544537077754,2.5022586732814558e-14,cp_time_var7crops
mna_crops,-4.3859483204165334e-4,7.963288929822477e-5,-5.507709639909183,68.3907385809097,5.946728121342264e-7,cp_time_var7crops
largefarm_planted,0.35916999508916464,0.019614143426141834,18.311785902944962,726.6383731311545,7.061290633232331e-62,cp_time_var7crops
natural_crops_ed,0.0013225864568685247,5.428253608453369e-4,2.4364861192352416,565.9661743429829,0.015137994854931872,cp_time_var7crops
SDI,0.06916070030869415,0.014292806624753993,4.83884670970874,926.8235087971377,1.5290383765613215e-6,cp_time_var7crops
soysmallgrain_planted,-0.17558104136739597,0.024196729819845716,-7.256395499502069,723.9518340147084,1.0260980077167127e-12,cp_time_var7crops
corn_planted,0.0327293227352282,0.02264263680064809,1.44547311443389,815.2661494780281,0.1487093110970166,cp_time_var7crops
fruitveg_planted,0.6729912401233548,0.029764557188571735,22.610490586493704,92.93565818300829,1.4957478865764194e-39,cp_time_var7crops
pland_crops,-0.001001517313465542,0.001380755356678027,-0.7253401615439701,20.132636614951114,0.47659065016635993,cp_twoways_var6crops
cropintensity,2.5285534160619585e-7,4.3755094777687103e-7,0.5778877703063263,3.167509507288354,0.6018754719956293,cp_twoways_var6crops
msidi,-0.39360090473215675,0.09991298627352051,-3.9394368981689727,50.97367138705251,2.4912298520750564e-4,cp_twoways_var6crops
mna_crops,-6.644319828312661e-4,2.7281596905325814e-4,-2.435458544223114,11.530684516207497,0.03216273177318211,cp_twoways_var6crops
largefarm_planted,0.22937680770444707,0.025659414236333514,8.939284645853352,438.85244233164394,1.096473476253128e-17,cp_twoways_var6crops
natural_crops_ed,0.012766182794104486,0.002986167026567816,4.2751067440381725,110.44519019312123,4.072177291242419e-5,cp_twoways_var6crops
soysmallgrain_planted,-0.047662063069154784,0.025909650476540674,-1.8395486698019858,591.3466059925635,0.06633561235026748,cp_twoways_var6crops
corn_planted,0.19026763071648578,0.04249766939612748,4.477130944357706,387.2881630299109,9.965087835977429e-6,cp_twoways_var6crops
fruitveg_planted,0.268558189607956,0.08885739833699417,3.022350357248156,45.51677400108078,0.004108622370810415,cp_twoways_var6crops
pland_crops,0.0031572206791045943,0.0017293761462666977,1.8256413943954677,20.497199614011127,0.08251055682621596,cp_individual_var6crops
cropintensity,1.0948926588156738e-7,2.994383503393309e-7,0.36564877463922524,3.169898533360661,0.7376761878927476,cp_individual_var6crops
msidi,-0.02669545822670111,0.08691178757935587,-0.3071557836999555,55.86085867178763,0.759866972173046,cp_individual_var6crops
mna_crops,1.7652366560870584e-4,2.73674028272961e-4,0.6450143140095197,11.777076165685232,0.5312823960104893,cp_individual_var6crops
largefarm_planted,0.28835391357253615,0.025175476047867643,11.453762106594194,449.2834313149197,7.967006676105925e-27,cp_individual_var6crops
natural_crops_ed,0.0246869246654202,0.0036811605889774794,6.706288429616573,118.75261798194126,7.138784449090802e-10,cp_individual_var6crops
soysmallgrain_planted,-0.04569705870784595,0.026788463105848467,-1.7058484664567914,588.7608862564076,0.08856370250100437,cp_individual_var6crops
corn_planted,0.29575230863207247,0.04079193962225821,7.250263443484178,451.0694970534391,1.8211842622843544e-12,cp_individual_var6crops
fruitveg_planted,0.2525671367113376,0.08567894630950149,2.947831965614741,45.52398172568013,0.005033986807707647,cp_individual_var6crops
pland_crops,7.048863041770809e-4,2.644044572675984e-4,2.6659395664562484,454.0809957747054,0.007951187865874579,cp_time_var6crops
cropintensity,-1.9361584192861496e-7,9.75437712920763e-8,-1.9849124076704916,3.728759504979343,0.12326172676773937,cp_time_var6crops
msidi,0.18405490367554772,0.02051076809329841,8.973574409223852,572.0448786164959,4.097838368593472e-18,cp_time_var6crops
mna_crops,-2.952977756500644e-4,7.22220667871215e-5,-4.088747231790953,79.47644257870581,1.0309486740794625e-4,cp_time_var6crops
largefarm_planted,0.3739146765569338,0.018281531631350312,20.453137302550818,778.6943133946238,9.50920930504173e-75,cp_time_var6crops
natural_crops_ed,0.0021258043677133097,5.217888749129752e-4,4.074069935024688,565.5611892944637,5.280284232052539e-5,cp_time_var6crops
soysmallgrain_planted,-0.21594889856275673,0.022876336555757038,-9.439837451089224,750.513871733414,4.5874272968626734e-20,cp_time_var6crops
corn_planted,0.037396869592998504,0.021638881843121655,1.7282256016794064,825.3041584914822,0.0843218242271656,cp_time_var6crops
fruitveg_planted,0.6823482241490634,0.02835942676985744,24.06071990405374,97.50472957334378,8.496703695176659e-43,cp_time_var6crops
pland_crops,0.0014535158778072748,0.0014334040922376954,1.014030785651088,10.158171112722554,0.3341116383338302,cp_twoways_var6crops_3yrs
cropintensity,2.297005289497518e-7,3.9708481839640423e-7,0.5784671644647088,2.7648813920219752,0.6066747946802914,cp_twoways_var6crops_3yrs
msidi,-0.042939232865257734,0.10579780567713817,-0.4058612803019266,29.994599506298627,0.687725412939178,cp_twoways_var6crops_3yrs
mna_crops,-5.667154865476056e-4,3.66849272534628e-4,-1.5448183463253606,10.251965825020406,0.1526768344369642,cp_twoways_var6crops_3yrs
largefarm_planted,0.23529000637263733,0.03563561359737879,6.602664655392501,365.8480620562334,1.4232287149476031e-10,cp_twoways_var6crops_3yrs
natural_crops_ed,0.010972473713648075,0.003554848780616939,3.0866217920369086,58.023541431806834,0.003101732116489828,cp_twoways_var6crops_3yrs
soysmallgrain_planted,0.03928746593228392,0.03349543250621456,1.1729200966428701,455.1176805383629,0.24144137011337288,cp_twoways_var6crops_3yrs
corn_planted,0.011291266044769575,0.05273675619544729,0.21410619194937017,276.72098736586554,0.8306219266954437,cp_twoways_var6crops_3yrs
fruitveg_planted,0.4582870807247725,0.12079555525332336,3.793906818538871,39.32533366717356,5.002767990409784e-4,cp_twoways_var6crops_3yrs
pland_crops,0.0031493189525406157,0.0018561121131946694,1.6967288398975684,10.41791746096759,0.11937800856672928,cp_individual_var6crops_3yrs
cropintensity,2.1507524932372193e-7,3.313322792424532e-7,0.649122535888935,2.7649953941222942,0.56611234456766,cp_individual_var6crops_3yrs
msidi,0.01790274411409746,0.10737120759146025,0.16673691686710013,30.685724316639366,0.8686709367157555,cp_individual_var6crops_3yrs
mna_crops,-5.386466416548707e-5,3.7997739039137356e-4,-0.14175755065322942,10.562050085900708,0.889939154083444,cp_individual_var6crops_3yrs
largefarm_planted,0.25490915007631676,0.03449340751505815,7.390083161979162,374.29740816692583,9.663425670435466e-13,cp_individual_var6crops_3yrs
natural_crops_ed,0.020389628215661815,0.004073734701024304,5.005143857437508,66.48575489767492,4.349441028986644e-6,cp_individual_var6crops_3yrs
soysmallgrain_planted,0.05864981752425267,0.033898688488154034,1.7301500482754064,457.6808848458292,0.08427757872869258,cp_individual_var6crops_3yrs
corn_planted,-0.054203876290543865,0.04877032580086356,-1.111410994297358,297.5782525575811,0.26728862621697147,cp_individual_var6crops_3yrs
fruitveg_planted,0.4146515512108706,0.11630861855761981,3.5650973793094307,39.02751467350698,9.796207728072243e-4,cp_individual_var6crops_3yrs
pland_crops,0.001073079931410912,2.7171233757594497e-4,3.949323541890992,433.5584114143433,9.144756709506068e-5,cp_time_var6crops_3yrs
cropintensity,-1.375382145757395e-7,1.1079038528301038e-7,-1.2414273515197431,3.6142309623174094,0.28892162445252556,cp_time_var6crops_3yrs
msidi,0.19321774820783552,0.022241124666344838,8.687409072447299,576.3556856108389,3.831231599858188e-17,cp_time_var6crops_3yrs
mna_crops,-3.895571349301622e-4,7.657093833594031e-5,-5.087532468533361,70.76265899262138,2.8620986966823422e-6,cp_time_var6crops_3yrs
largefarm_planted,0.36960612266846443,0.01955700477991481,18.89891252918508,767.5335333406447,1.0586808969085216e-65,cp_time_var6crops_3yrs
natural_crops_ed,0.0016593935434561827,5.467000643162113e-4,3.0352905583277736,558.7027448670462,0.0025149436101461913,cp_time_var6crops_3yrs
soysmallgrain_planted,-0.16846972983239533,0.024157616225674836,-6.973772919421779,731.8831513426335,6.906200280604996e-12,cp_time_var6crops_3yrs
corn_planted,0.03365183302255786,0.02261289920195534,1.4881697708026744,818.2665866974772,0.13709139023940056,cp_time_var6crops_3yrs
fruitveg_planted,0.6797016135248625,0.030554553800312752,22.245509391726255,95.40183561451668,1.5618958473401233e-39,cp_time_var6crops_3yrs
pland_crops,0.0021349171992472043,0.0013699611433473841,1.5583779216034659,13.234366994128557,0.14272855388159977,cp_twoways_var4crops
cropintensity,2.3961438018299344e-7,4.1722780398729415e-7,0.5743010841873099,2.7665468397620314,0.6091078209867649,cp_twoways_var4crops
largefarm_planted,0.23574594828456033,0.03561607701139353,6.619088009303932,366.72854961401157,1.2852973609714019e-10,cp_twoways_var4crops
SDI,0.013209710690138609,0.016615368143639963,0.7950296722853551,469.3645704435039,0.4269980752724484,cp_twoways_var4crops
soysmallgrain_planted,0.04723861051878961,0.03299516571162417,1.4316827783697867,456.6118003737576,0.1529187437734735,cp_twoways_var4crops
corn_planted,0.004471117817692615,0.0528688460467644,0.08456999068483073,276.1110375235815,0.9326645428047472,cp_twoways_var4crops
fruitveg_planted,0.4579055768428033,0.12090784964332206,3.7872278614963704,39.27893825247984,5.108010784952712e-4,cp_twoways_var4crops
pland_crops,0.006107989955291902,0.0022430029174845363,2.723130633348368,15.97228136412423,0.015058934883939978,cp_individual_var4crops
cropintensity,2.1248686504353061e-7,3.4685066928073086e-7,0.6126177166795371,2.766820933652457,0.5867772966843815,cp_individual_var4crops
largefarm_planted,0.2618833899949228,0.034159562597141556,7.666473750950106,378.2068350485256,1.5072253981127505e-13,cp_individual_var4crops
SDI,0.022194320817636125,0.016348919125750254,1.3575405595272112,466.0132473837535,0.17526653604156867,cp_individual_var4crops
soysmallgrain_planted,0.062138851072362354,0.03345478945776385,1.8573977621593367,458.01465446865257,0.06389622020153067,cp_individual_var4crops
corn_planted,-0.07428163113615263,0.048573477426152985,-1.5292631920184045,300.01342751991916,0.12725286082693749,cp_individual_var4crops
fruitveg_planted,0.41175294694197706,0.11603362648023205,3.54856569972089,38.956529278161746,0.0010286841699035253,cp_individual_var4crops
pland_crops,-1.7734288283900506e-4,1.9452385686193356e-4,-0.9116767768226857,810.3486175134835,0.3622100152057055,cp_time_var4crops
cropintensity,1.4667621040457468e-7,1.7380242725619808e-7,0.8439249826376861,3.623565167064037,0.4508082311311918,cp_time_var4crops
largefarm_planted,0.3516240627906056,0.019528481618820766,18.00570416348829,746.8774463589788,1.7891985245434096e-60,cp_time_var4crops
SDI,0.10152133248061798,0.014410050772053712,7.0451752104513385,913.6645299727627,3.644676105641724e-12,cp_time_var4crops
soysmallgrain_planted,-0.11929946825386684,0.024979915732358676,-4.775815480407236,810.940189090705,2.123742004015562e-6,cp_time_var4crops
corn_planted,0.09492716305224307,0.021275500693874794,4.4618063009709825,912.1040614802963,9.142061160807594e-6,cp_time_var4crops
fruitveg_planted,0.7158091784517856,0.030617513358979782,23.37907621886761,91.23907610438714,2.6724621827229395e-40,cp_time_var4crops
pland_crops,7.894716997829004e-4,9.881039526081052e-4,0.7989763604315984,27.762925217102534,0.4310867064789783,cp_twoways_var3crops
cropintensity,2.631741848812006e-7,4.5610356255094985e-7,0.5770053261791882,3.1673153502126925,0.6024064538109886,cp_twoways_var3crops
largefarm_planted,0.22925814659544735,0.025603973618801564,8.95400651510975,438.5592503920682,9.815299590926213e-18,cp_twoways_var3crops
soysmallgrain_planted,-0.038218575229117153,0.025618874770327656,-1.4918131874153484,586.6793382244487,0.1362856257099891,cp_twoways_var3crops
corn_planted,0.19485144975797836,0.04236428787806645,4.599427006038737,389.62706076857205,5.736681809266409e-6,cp_twoways_var3crops
fruitveg_planted,0.26364903346465396,0.08894607540713301,2.9641446489668355,45.54569400610716,0.004815127908739823,cp_twoways_var3crops
pland_crops,0.007286426473546631,0.0019917761738497248,3.6582556660788614,32.636616280112555,8.871931565479546e-4,cp_individual_var3crops
cropintensity,1.0487585638378549e-7,2.9938957220962193e-7,0.35029896201713784,3.1701544993754793,0.7481077320199772,cp_individual_var3crops
largefarm_planted,0.2989299046227,0.024884429066498046,12.01272907744345,451.4340692785901,4.886126433344814e-29,cp_individual_var3crops
soysmallgrain_planted,-0.0413989553465922,0.02660629685469887,-1.5559833663691849,583.8954336811692,0.1202538723981595,cp_individual_var3crops
corn_planted,0.29061289964495823,0.04085894054741621,7.112590188375202,451.132996642266,4.4954844553112054e-12,cp_individual_var3crops
fruitveg_planted,0.24899046667947974,0.08571077706877062,2.9050076920863823,45.52890739054315,0.005650407101960335,cp_individual_var3crops
pland_crops,-4.685057961637274e-4,1.847746599618264e-4,-2.5355522032107576,837.6736325076691,0.011407792376508085,cp_time_var3crops
cropintensity,-2.3343732142983627e-7,1.0001672149151475e-7,-2.3339829375395063,3.72478293013804,0.0847461573294956,cp_time_var3crops
largefarm_planted,0.38413940757245935,0.018623701779501386,20.626372357147137,841.6872376367284,8.000168943868849e-77,cp_time_var3crops
soysmallgrain_planted,-0.1521426713053824,0.023735611131542687,-6.4098906264603075,829.1476119297512,2.4413868737226076e-10,cp_time_var3crops
corn_planted,0.09202434233500599,0.02006894144859746,4.585410873349137,929.4051548849973,5.150412360867087e-6,cp_time_var3crops
fruitveg_planted,0.7277199999753369,0.02950695425833876,24.662660659721627,96.2462019407291,2.178878639831084e-43,cp_time_var3crops
pland_crops,0.0021210883758663716,0.0013685000294158982,1.5499366680844664,13.236567505028141,0.144729107618967,cp_twoways_var3crops_3yrs
cropintensity,2.418561977984406e-7,4.039174021252064e-7,0.598776374887334,2.7645892145522053,0.5948051875456944,cp_twoways_var3crops_3yrs
largefarm_planted,0.23614495142624914,0.035604337102710264,6.6324771261721756,366.19745727751086,1.187392338920806e-10,cp_twoways_var3crops_3yrs
soysmallgrain_planted,0.0474631023475962,0.03298862067716778,1.43877195752069,457.70866746871815,0.15089859253179047,cp_twoways_var3crops_3yrs
corn_planted,0.00633822101521178,0.05268330089745745,0.12030797059486585,277.0386699497775,0.9043263937061014,cp_twoways_var3crops_3yrs
fruitveg_planted,0.4584865266456303,0.1210511462493386,3.787543867624759,39.30036966636522,5.100512699997663e-4,cp_twoways_var3crops_3yrs
pland_crops,0.006120980144811483,0.0022472170832699275,2.7238045627104435,15.975058350672718,0.015036401509060047,cp_individual_var3crops_3yrs
cropintensity,2.1607444230311367e-7,3.318413001010442e-7,0.6511378849990039,2.7648192090777517,0.5649894006584468,cp_individual_var3crops_3yrs
largefarm_planted,0.2628369787653431,0.03412935763226327,7.701199114186587,377.648288623981,1.1955842467081268e-13,cp_individual_var3crops_3yrs
soysmallgrain_planted,0.0625171519461808,0.03346345567579939,1.8682216371154068,459.4444191408583,0.0623674472370755,cp_individual_var3crops_3yrs
corn_planted,-0.07168227354464339,0.04846519059671572,-1.4790465623279938,300.7233628031934,0.14017457864443805,cp_individual_var3crops_3yrs
fruitveg_planted,0.41230884060250417,0.11636298860766574,3.543298823242343,38.96989531111023,0.0010440149911479766,cp_individual_var3crops_3yrs
pland_crops,-3.6846517806466745e-4,1.8774450046896873e-4,-1.9625883961675301,829.3014772302854,0.0500279850116069,cp_time_var3crops_3yrs
cropintensity,-1.5509668668196444e-7,1.1327662496330454e-7,-1.369185273062358,3.6109215678674946,0.24990951686952964,cp_time_var3crops_3yrs
largefarm_planted,0.3730906666428059,0.019681326921369893,18.956580932442403,825.030135160441,8.460815011403795e-67,cp_time_var3crops_3yrs
soysmallgrain_planted,-0.10214400834134428,0.02498705618010851,-4.087876843317711,822.2911199680475,4.7806545986974696e-5,cp_time_var3crops_3yrs
corn_planted,0.09561260861343127,0.021134702449772176,4.523962844551991,912.8786171444237,6.869886889165558e-6,cp_time_var3crops_3yrs
fruitveg_planted,0.7289874000487767,0.031917477849167826,22.839755806951498,94.51086675421901,2.966809882922064e-40,cp_time_var3crops_3yrs
