term,model,vif,ERS
soysmallgrain_planted,ERS_individual_var6crops_3yrs,1.7126256334797574,7
corn_planted,ERS_individual_var6crops_3yrs,1.2158398266845591,7
fruitveg_planted,ERS_individual_var6crops_3yrs,1.3191082257508413,7
pland_crops,ERS_time_var6crops_3yrs,3.6049461430491316,7
cropintensity,ERS_time_var6crops_3yrs,1.0190848087492073,7
msidi,ERS_time_var6crops_3yrs,1.1472099508023232,7
mna_crops,ERS_time_var6crops_3yrs,3.9399109165233006,7
largefarm_planted,ERS_time_var6crops_3yrs,2.0064346230583014,7
natural_crops_ed,ERS_time_var6crops_3yrs,1.8626948578067626,7
SDI,ERS_time_var6crops_3yrs,NA,7
soysmallgrain_planted,ERS_time_var6crops_3yrs,1.7126256334797574,7
corn_planted,ERS_time_var6crops_3yrs,1.2158398266845591,7
fruitveg_planted,ERS_time_var6crops_3yrs,1.3191082257508413,7
