"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","COLBERT","033","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","78,341","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","FRANKLIN","059","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","25,285","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAUDERDALE","077","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","86,818","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAWRENCE","079","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","108,544","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","135,653","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","120,404","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","15,058","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","39,368","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","8,835","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","10,812","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHAMBERS","017","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","9,580","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","16,172","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","10,235","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","4,075","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","FAYETTE","057","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","16,734","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","5,734","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LAMAR","075","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","9,140","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","6,355","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","PICKENS","107","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","19,434","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","RANDOLPH","111","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","11,633","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","SHELBY","117","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","20,893","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLADEGA","121","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","25,023","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLAPOOSA","123","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","6,297","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TUSCALOOSA","125","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","16,961","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","WALKER","127","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","12,598","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","BARBOUR","005","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","25,231","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COFFEE","031","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","44,949","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COVINGTON","039","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","42,276","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","CRENSHAW","041","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","15,947","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","DALE","045","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","34,404","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","GENEVA","061","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","62,014","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HENRY","067","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","54,457","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HOUSTON","069","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","70,835","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","PIKE","109","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","28,375","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","RUSSELL","113","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","21,892","19.2"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","KENAI PENINSULA","30","KENAI PENINSULA","","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE","20","ANCHORAGE","","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","10,682","0.1"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","SOUTHEAST","40","JUNEAU","","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","SOUTHWEST & WEST","50","ALEUTIAN ISLANDS","","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","TANANA VALLEY","10","FAIRBANKS NORTH STAR","","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","19,161","0.1"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","APACHE","001","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","5,798","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","COCONINO","005","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","716","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","GILA","007","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","973","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","MOHAVE","015","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","22,002","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","NAVAJO","017","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","5,825","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","YAVAPAI","025","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","3,312","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","COCHISE","003","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","87,417","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","GRAHAM","009","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","43,056","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","GREENLEE","011","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","3,279","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","LAPAZ","012","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","96,204","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","MARICOPA","013","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","187,467","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","PIMA","019","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","29,192","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","PINAL","021","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","235,185","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","SANTA CRUZ","023","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","1,398","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","YUMA","027","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","193,823","11.7"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","CONWAY","029","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","64,056","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","FAULKNER","045","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","57,299","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","GARLAND","051","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","6,662","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","GRANT","053","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","6,369","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","HOT SPRING","059","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","12,790","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","PERRY","105","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","22,476","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","PULASKI","119","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","38,132","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","SALINE","125","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","10,816","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","ARKANSAS","001","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","336,128","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","CRITTENDEN","035","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","283,625","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","CROSS","037","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","236,915","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","LEE","077","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","239,525","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","LONOKE","085","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","260,392","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","MONROE","095","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","176,872","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","PHILLIPS","107","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","347,239","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","PRAIRIE","117","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","189,369","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","SAINT FRANCIS","123","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","219,647","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","WOODRUFF","147","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","205,510","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","BAXTER","005","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","10,555","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","CLEBURNE","023","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","24,852","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","FULTON","049","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","20,372","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","IZARD","065","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","22,172","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","MARION","089","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","19,278","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","SEARCY","129","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","24,406","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","SHARP","135","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","20,506","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","STONE","137","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","25,181","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","VAN BUREN","141","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","17,405","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","CLAY","021","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","244,544","17.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","CRAIGHEAD","031","","","00000000","","AG LAND","AG LAND, CROPLAND, HARVESTED - ACRES","TOTAL","NOT SPECIFIED","282,078","17.4"
