FIPS,Year,ASDCode,ERSCode,Insecticide,PercentCrop,LargeCropPatches,SoyGrains,Corn,FruitVeg,NaturalCropEdge,LandDiversity,AnnualPrecipitation,JanuaryTmean,AprilTmean,JulyTmean,OctoberTmean,AnnualGDD,WinterTminavg,SummerTmaxavg,TmaxWarmestMonth,TminColdestMonth
1005,2007,1060,6,0.5540699800869672,4.49851037,0.03183712509394,0.04531230950542529,0.12813427073596945,0.04384931117161783,5.203749270871951,0.828782608,1011.78522077146,49.66787580645161,62.02079666666667,80.58563741935484,68.56895451612903,5858.277859722258,40.724639171444444,92.90457551467391,96.26406023870967,35.120050430357146
1005,2002,1060,6,0.456098228125095,4.38375794,0.0326705167865812,0.03212473026775674,0.057836671428137254,0.029662948667294776,5.039835522798418,0.83675234,1300.92386608204,48.292303548387096,67.94128533333334,80.95424548387096,68.9547435483871,5499.629248434678,37.65803828722222,90.11154730423912,91.61428488451612,34.52496365107143
1009,2017,1020,5,0.25716013238289204,1.186864695,0,0.07226960285132383,0.013874745417515275,0.02822683299389002,0.47480996919343194,0.759944157,1577.3653191695798,50.85059387096774,67.661513,80.93980290322581,64.6447435483871,5255.812508104643,42.968724218666665,87.65340199695652,90.46644567741936,34.981674317419355
1009,2012,1020,5,0.3320266562132497,1.076146914,0,0.08524286376109191,0.054238979366380384,0.030398061366309112,0.395407927101092,0.765752935,1275.2170465381998,48.19865838709677,65.02519966666667,82.78018677419355,61.110694838709676,5244.173310625323,43.49322141044444,89.6981458253261,92.62588550225807,36.843353717
1009,2007,1020,5,0.2976105744789019,1.059109301,0,0.04138281647178444,0.042569056092187765,0.02636841213353669,0.3797411564640384,0.758347006,770.23558338402,43.83681677419355,58.196513,78.21858387096775,65.57154161290323,5165.27799320629,36.470191785888886,92.48385412891304,97.86926392774194,29.5274515825
1009,2002,1020,5,0.3277903141815657,1.057026333,0,0.03218191286235029,0.05110223919458427,0.05474743968061101,0.3840139120923257,0.74361282,1504.70903235646,44.34435516129032,63.903135999999996,80.09488387096773,65.51164967741936,4858.455746809193,34.923662323222224,89.12136202228261,90.61136134903225,31.44459509714286
1011,2017,1040,6,0.28861547583753333,2.062082026,0.0786856080006469,0.020011858879335903,0.09576045063741477,0.03891194782093092,2.3253568959616797,0.839799525,1374.51780505846,53.33188064516129,68.68479433333333,81.732808064516135,67.99122032258065,5992.00532105462,43.949235492444444,88.8377561976087,91.08035032193548,39.58725640096774
1011,2012,1040,6,0.38619646662542106,1.851354664,0.0876718909505795,0.14999656286519558,0.043789097408400354,0.04990719736028047,2.0520579779104064,0.841240261,1097.6161049031,51.45540129032258,66.29384433333334,82.52178193548387,64.67508870967742,5842.581827297016,45.80460976511111,89.06676250967391,92.52656259870967,39.348550427419354
1011,2007,1040,6,0.29669714498973687,1.747686363,0.0927451416939665,0,0.08079865646575854,0.11849225601791379,1.8689940246665706,0.835899596,940.8775996608999,48.37001612903226,61.433173000000004,80.23167774193548,67.85232322580646,5745.5443087829035,39.91947901,93.13068812880435,97.02648606064515,34.09251901107143
1011,2002,1040,6,0.33053142803773233,1.66330648,0.096480967817398,0.00326888951153451,0.04595124684785654,0.09778649481647521,1.6811125989689497,0.837321635,1317.1747185282,47.19122,66.61917066666666,80.07449967741935,67.96752193548387,5162.345490274194,35.51531923088889,89.05798928652175,90.7628141832258,32.2594643325
1013,2017,1050,6,0.14057290603524528,0.990907081,0.168740420160491,0.0013608219364496157,0.20371504388650746,0.04592774035517452,0.7013452874733924,0.8075907,1766.0285224189997,59.26367903225807,69.84518766666666,82.51191193548387,71.5275729032258,7181.876374192062,50.31091461211111,89.01183659141304,90.33199285774194,44.69303506451613
1013,2012,1050,6,0.2293280224238401,0.958118072,0.173069750093249,0,0.09714538614737774,0.044405104374124066,0.6463991280089164,0.797655806,1752.4965024371197,56.74129,69.15799966666667,81.72645161290322,67.05354870967741,6829.361639536324,51.008000310111115,89.73108797456521,90.28516166451612,43.43600012533333
1013,2007,1050,6,0.21483781044095288,0.93167244,0.178413885692367,0,0.11739736441966549,0.020527116066903193,0.5924953076128723,0.812162486,1279.93272496814,48.61934838709677,61.79077233333333,80.34501677419355,67.87107935483871,5843.61195342,39.788374604,93.1386090175,96.73809716580645,33.98327050892857
1013,2002,1050,6,0.2191078066914498,0.886911423,0.188626976931601,0,0.1150185873605948,0.03003717472118959,0.5360600923363509,0.830559856,1405.4873923215998,50.00037096774194,68.98153933333333,81.6557564516129,70.70360258064517,5850.192282128226,40.10496752,90.5765001876087,91.73733914322581,36.255120891785715
1015,2017,1020,5,0.21438515081206497,1.508541554,0,0.120523096393166,0.017549040286859312,0.0069183716515503054,0.7391083670585814,0.793215549,1434.3631084562599,49.45489,66.284435,79.68551483870968,63.1588335483871,4819.606674956763,41.145981947222225,87.00373931532609,89.57539367612902,34.264439367741936
1015,2012,1020,5,0.29462030418659646,1.404627496,0,0.16133713118718762,0.07362820443918955,0.006287956145536626,0.6668433565092141,0.793823144,1250.24601520528,46.68290774193548,63.85017033333333,81.84197161290322,60.260704193548385,4975.776260027581,42.29721891622222,88.5966888097826,91.87587590354839,36.24066992774193
1015,2007,1020,5,0.25084545600944763,1.372619015,0,0.12281926029309141,0.07160878200654892,0.005475334156422782,0.647358288219725,0.787107527,657.6147966092799,44.852051612903225,58.07111,78.01506032258064,65.84000741935483,5092.378675532258,36.41049351188889,92.0797560325,97.10721908354839,29.689011028928572
1015,2002,1020,5,0.3393865807950166,1.350712501,0,0.12453148920445548,0.05400411761600591,0.006282003906456211,0.6263598165679455,0.777484535,1473.0314005353198,43.40777580645161,63.57810166666667,78.75537451612904,65.1828429032258,4596.328131294999,33.47212835977778,87.87036423065217,89.35102352064516,30.891227313214287
1019,2017,1020,5,0.40116830595636327,8.511295109,0.140403524888571,0.15396009120109175,0.07465841196931117,0.0013646878692562452,4.333595121322129,0.856714089,1400.50323528206,48.379818387096776,65.267399,78.90132516129032,62.23061903225806,4540.565649762523,39.39520600611111,86.83161486793479,89.22745243193549,33.154111493225805
1019,2012,1020,5,0.5165456773828604,8.195122403,0.12694351783796,0.36228905439803905,0.08816819081738475,6.410860752333365e-4,4.072772427469668,0.859224442,1283.9413168086999,44.646467096774195,62.28596833333334,80.6816441935484,58.73406225806452,4629.594303859839,40.270947117333336,87.53775671206522,90.92837351967742,34.36579138225807
1019,2007,1020,5,0.5102584883125747,8.113400533,0.127329835457044,0.29397713700733663,0.10576266848660638,0.003220440197918444,4.001340601618143,0.85571641,816.84534284656,43.27291032258064,56.82273933333333,76.89459,64.68599096774193,4802.620652259839,34.92731579666667,91.10081614434783,96.36146668032258,27.894848347142858
1019,2002,1020,5,0.33803365534434404,8.135003834,0.131363112104686,0.13630933831931027,0.06845330840344864,0.003323984626571102,3.924696183069344,0.849953908,1452.6291585281,42.50657516129032,62.360879,78.83678709677419,64.03949322580645,4468.749638223387,33.435711987666664,88.05572451706522,89.61777324064516,30.57870153
1021,2017,1030,5,0.3405341246290801,0.350958616,0,0.06492581602373887,0.02884272997032641,0.11637982195845697,0.174041359367144,0.83722065,1666.21526439796,51.55090129032258,68.21621633333334,81.42065,65.30187129032258,5448.434455524412,43.568714311777775,88.05567442869565,90.97316175870968,35.48059488129032
1021,2012,1030,5,0.18698931489629164,0.333157804,0,0.033186675047140166,0.01967316153362665,0.1331238214959145,0.16197581403589847,0.840775058,1254.6609189205399,49.58273935483871,66.05982433333334,83.22901580645161,62.103291935483874,5537.651780519689,44.891291702888886,89.99966546782609,92.73919136225807,37.75947081133333
1021,2007,1030,5,0.405943484353106,0.309555614,0,0,0.02387902849135918,0.1410555815039701,0.1479268913899277,0.841814764,821.0080821563199,46.448445806451616,60.34838366666666,79.54764387096775,66.86371612903226,5560.520807598387,38.83095679877778,93.19580127956522,97.78801555129033,32.720642840000004
1021,2002,1030,5,0.5698195793743995,0.293192752,0,0,0.045959218533148286,0.22008113590263692,0.1376794419305137,0.835435359,1395.44466228518,46.966841612903224,66.114031,80.73192935483871,67.64280709677419,5274.4822713156445,37.06407827777778,89.86040579782609,90.8141961867742,32.9596796375
1027,2017,1030,6,0.09054307116104869,0.034405031,0,0,0,0.0044943820224719105,0.028479720050086078,0.723699201,1452.68698093214,50.19920387096774,66.89539266666667,80.19273774193549,63.87375806451613,5027.97134824803,42.137403266,87.24731868239131,89.88108136612904,35.08667096741935
1027,2012,1030,6,0.04239545928414225,0.030219086,0,0,0.010309278350515464,0.004980887292945674,0.02370124353161526,0.733387229,1195.4951783571598,47.933739677419354,64.943968,82.66359838709677,61.534113870967744,5249.025035272742,43.70079752633333,89.24570970913044,92.61059841225807,37.4917863416129
1027,2007,1030,6,0.04866378807328743,0.030219086,0,0,0.004784688995215311,0.002450694363402964,0.02370124353161526,0.733884718,740.917837313,45.25292967741935,58.54066833333333,78.35508870967742,65.92661548387096,5168.489065256613,36.77869290233333,92.31474146543478,97.23763324225806,30.226497786071427
1027,2002,1030,6,0.025084238113066266,0.004759363,0,0,0.02483464370398103,0.010233370772494695,1.9113906073883275e-4,0.715861363,1432.7867500062398,44.87436774193549,64.66364833333333,79.54551612903226,66.01295709677419,4845.328746349193,35.10098154288889,88.62462574532609,89.91550101032259,32.01558256142857
1029,2017,1020,5,0.15485564304461943,0.094210951,0,0,0.06456692913385827,0.008005249343832021,0.08774852964434386,0.7076916,1403.4181786292,49.3154735483871,66.05369466666667,79.52993483870968,62.92102548387096,4761.567784597754,40.875794834555556,86.96526220608696,89.54208497096775,34.270232477096776
1029,2012,1020,5,0.166102268879106,0.077363233,0,0.05756857433118862,0.06908228919742634,0.01676261429055198,0.0656565468868267,0.71826199,1207.0944087679998,46.181547096774196,63.434914666666664,81.2412370967742,60.21410064516129,4859.6871114259675,42.03152743444444,87.58817457032609,91.21443299096774,36.00632870580645
1029,2007,1020,5,0.18801184875413834,0.074390106,0,0,0,0.012023000522739153,0.05285558491518124,0.726947804,709.8422260582,44.145855806451614,56.754373,76.64335451612904,64.35386935483871,4691.675235534355,34.811206298777776,90.42736957456522,95.50618350354839,27.939143317857145
1029,2002,1020,5,0.12174609531437726,0.070178177,0,0,0.07148578293952744,0.013215859030837005,0.048106840957957926,0.709734784,1480.66937438304,43.157408064516126,63.545528,78.33339838709678,65.19698548387096,4529.143595280322,32.92215520011111,87.47630641782608,88.97297496225806,30.63509893464286
1031,2017,1060,6,0.5589986498151797,11.80467753,0.0479385390035947,0.03672060027889063,0.05524690674871068,0.010004648177250492,9.521523770617373,0.831000537,1279.35978752118,56.56699774193548,69.006923,82.00830193548387,70.46720387096774,6662.078781450922,46.64997391133333,88.81634836543478,90.35774329322581,42.89333909516129
1031,2012,1060,6,0.47252693913212307,11.6781392,0.0485498025737561,0.19964081157169206,0.055755104682393294,0.009707795359673818,9.2433913768745,0.830817146,984.19802167368,52.72612870967742,66.44299966666667,81.87161419354838,66.48741870967741,6058.324773577293,46.278000364777775,88.38500039423913,92.24774317516129,39.74580672387097
1031,2007,1060,6,0.5504021152363116,11.82066078,0.0489623472896615,0.08372810399911865,0.15935881899305937,0.008079027578862325,9.1667943284141,0.836054868,1156.91480656708,49.45559225806451,62.129525,80.55603387096774,68.62261967741935,5895.889252924677,40.35928579988889,93.08787544978262,96.26827757032258,34.76852376142857
1031,2002,1060,6,0.386263570060162,11.64484502,0.0505742388430151,0.040853023224548785,0.09958659630961583,0.009511645884448626,8.741084954637525,0.833908578,1470.18454163672,49.692081290322584,69.178922666666665,81.38382161290322,70.35042483870967,5780.051894250969,39.564593548,90.26904313434783,91.73317029451613,36.34234455607143
1033,2017,1010,6,0.7424485943160365,11.92557626,0.517209311020034,0.5977345782948109,0.2825144140007143,5.740088780039798e-4,4.143073699228678,0.817174629,1395.98603030582,47.09354225806452,65.19955566666667,80.74492258064517,62.47218290322581,4767.726658786602,39.62741123883333,88.12153650336957,91.09972652322581,31.203978292258064
1033,2012,1010,6,0.5899535803166422,11.60679255,0.508045116031172,0.5582011048943644,0.3701572621211854,0.0022945090633108,3.9769940701770032,0.822803655,1290.1690509292798,45.562700322580646,62.85581233333333,81.99972903225806,58.827092903225804,4848.159414198548,39.81037341211111,89.85128933315217,92.6490441567742,33.658076668
1033,2007,1010,6,0.4650866627814112,11.51634045,0.492368370112273,0.08368408556195903,0.3943318439854087,0.0021368905005504112,3.8125863836996747,0.816842375,941.9814114563198,42.93887967741936,58.685446,79.10827096774193,65.10305612903225,5247.402791581128,36.52759573155556,93.15508684880434,98.42758621580646,29.089345455
1033,2002,1010,6,0.4936169310374078,11.46523474,0.497173383627499,0.1422936635846976,0.1343201289337518,0.001654084315887692,3.7458944521229958,0.81422141,1461.15348588886,43.98810516129032,64.31174066666667,80.3564064516129,63.83722,4809.932181152257,34.644387521,89.48005162108696,90.83874044064515,31.050118242142858
1035,2017,1050,6,0.28987574781408193,1.941698516,0,0.04832029452369995,0.06290842153704555,0.005614358030372756,1.8054604175351336,0.779443695,1843.2432110144598,59.10723290322581,69.79079766666666,82.44845709677419,71.29363387096774,7134.808212843479,50.336298242666665,88.96789177608696,90.39582381774194,44.512316858064516
1035,2012,1050,6,0.4149242028227914,1.867616503,0,0.16668844746471512,0.08866962885520126,0.013460533193936227,1.6946226428805544,0.795940164,1752.49650745108,56.74128967741935,69.158,81.72645225806451,67.05354870967741,6829.361608686393,51.00800007711111,89.7310889697826,90.28516264903226,43.43600012533333
1035,2007,1050,6,0.21342209978573615,1.803273545,0,0.019895928986838077,0.10139271502907866,0.016146311600857055,1.5816115785268656,0.812266865,1472.5696971178597,48.98168774193548,61.837528999999996,80.26628096774193,67.8534235483871,5855.601398105162,39.801301108666664,92.85605331021739,96.31754106032258,33.96120330392857
1035,2002,1050,6,0.3334105474480735,1.71138414,0,0,0.13913983476179445,0.014439039456412632,1.4881601214651614,0.809268579,1570.9590789925,51.11899096774194,69.636352,81.8762035483871,72.02386741935484,6084.36996357704,41.344535616,90.88672563315218,92.02142801612904,37.527696745
1039,2017,1060,6,0.5164863352299226,4.94873223,0,0.04591456020893574,0.06655162764667474,0.03215651525044306,3.4645708787170477,0.783395412,1637.79152176372,59.52349838709677,69.935512,82.61729322580645,71.91608838709678,7260.045212185369,50.26875673944444,89.08481506641304,90.59520942903225,44.99316516935484
1039,2012,1060,6,0.5257171717171717,4.749480564,0,0.05628282828282828,0.07818181818181819,0.02711111111111111,3.285460776274725,0.800635968,1752.4965024371197,56.74129,69.15799966666667,81.72645161290322,67.05354903225806,6829.361622698582,51.00800026777778,89.73108797456521,90.28516166451612,43.43600012533333
1039,2007,1060,6,0.5760201558784054,4.677836523,0,0.04019402387623914,0.07028656196284348,0.030163177847371023,3.1739331102558066,0.796589036,1407.87792155628,49.13471193548387,62.08883066666667,80.22195387096774,68.25461741935484,5875.758972246452,39.80451838155555,93.13645968206522,96.30835699193548,34.12912505
1039,2002,1060,6,0.5026786467560955,4.56201421,0,0.025225681262127733,0.03600354340673247,0.04068590230321437,2.94987902299989,0.79564345,1575.84964668658,50.91749322580645,69.82952766666666,81.77527580645162,71.74965903225807,6036.220054384297,41.17697842933333,90.51333402597827,91.8385211583871,37.64529793607143
1043,2017,1020,5,0.4183838666480123,1.703418665,0,0.19341234785041872,0.10818859552695222,0.029100793476305637,0.7409769942751473,0.771912747,1474.9349371575,49.793506774193546,66.92192266666666,80.8993670967742,63.738220322580645,5056.377245595127,41.855112786,87.9102133048913,90.75968736225806,33.59051095290322
1043,2012,1020,5,0.38584973024436686,1.500317331,0,0.17851475721993018,0.11823627419866709,0.02467470644239924,0.6113443731234911,0.773247708,1315.12510015856,47.231565483870966,64.38810033333333,82.49012741935483,60.350515161290325,5113.813467739677,42.239886093555555,89.80899081086956,92.64898263193548,35.668842188666666
1043,2007,1020,5,0.26920539837050506,1.454109822,0,0.06022356527785206,0.06567898593357223,0.02597564671694211,0.5789745706820716,0.767438789,770.21915494596,41.684623225806455,56.554944666666664,77.04352483870967,63.66682290322581,4748.303992135968,33.95435524022222,91.5153510901087,96.82707141064516,27.221410683214284
1043,2002,1020,5,0.1525592181547126,1.450381925,0,0.06329486683967386,0.08624592788912816,0.014852851857986859,0.5697698875233741,0.759595809,1476.3472505508,43.85446870967742,63.68436633333334,80.1544864516129,65.06901064516128,4817.502854844516,34.419039832,89.43406577728261,90.77526830806451,31.00512579535714
1045,2017,1060,6,0.7650665124349335,11.97716471,0.0834278642879241,0.05624638519375361,0.06359167148640833,0.011278195488721804,10.614392195224779,0.839082204,1281.42169732166,55.710664516129036,68.94797933333334,81.94342999999999,69.83123612903226,6505.530446035957,45.781211047444444,88.97796506489131,90.52311928,42.075484367741936
1045,2012,1060,6,0.5481018119068162,11.91028181,0.0841245067588939,0.05387187230371009,0.06171807592752373,0.012214193270060398,10.468233813885622,0.837957438,984.19802697212,52.72612935483871,66.44299966666667,81.87161322580646,66.48741838709678,6058.324579068537,46.278000301,88.38499898445652,92.24774268290322,39.745806846774194
1045,2007,1060,6,0.4173524979714849,11.9146048,0.0962643901579354,0.05676944476643097,0.10113596847107917,0.015967311927668947,10.395360480091169,0.841915594,1087.70773423982,49.888397741935485,62.24446866666667,80.71149,68.88780870967742,5918.753657858709,40.760375150222224,93.07558043108696,96.12527638129032,35.22475051892857
1045,2002,1060,6,0.40372176335953824,11.73019822,0.0850790508631628,0.03370982187282317,0.07149965170663748,0.011319534282018111,9.98982243609379,0.843686026,1477.83001530942,49.78164064516129,69.40367233333333,81.46303193548387,70.30176451612903,5804.264124588388,39.73386876833333,90.35776113413044,91.86289215064517,36.59507983071428
1047,2017,1040,6,0.5736003389167699,4.429557422,0.0772054180348573,0.10201720654370071,0.2260965912794108,0.009206152642899042,3.3593700831451088,0.847839088,1753.89650228634,52.56645129032258,69.191,81.81935258064516,66.43225806451613,5731.812080381199,45.227999804,87.83912940641305,90.80774024225806,36.66258042903226
1047,2012,1040,6,0.6284456471253458,4.199142675,0.0566370797182301,0.41759728589026435,0.09428704133766837,0.014539873583876897,3.228953238743243,0.850526525,1258.7709499537,49.406189677419356,66.02270866666667,83.02994483870968,61.96570903225806,5513.540187657212,44.57675105188889,90.01156533347826,92.54925168193549,37.475127220666664
1047,2007,1040,6,0.4920666445989187,3.935022342,0.0488253483082172,0.1483835374600022,0.12512413108242304,0.01178417742469381,2.9463251353701203,0.847749175,727.56151514584,47.452083225806454,61.39047,80.72158451612903,67.93330741935483,5833.179866543387,39.72749644355556,93.73996154032609,98.01604485967742,33.57495668892857
1047,2002,1040,6,0.5102306547619048,3.773312448,0.0295406740240365,0.1052561649659864,0.06063988095238095,0.0116921768707483,2.6944656172714327,0.843349836,1281.83253943622,48.19774838709677,67.317181,81.55181741935483,69.11602354838709,5585.265172088064,38.199345588,90.87429453,91.73165770580646,34.12943056535714
1049,2017,1020,5,0.16092087294839091,3.713607278,0,0.21115147767385534,0.17600680219525391,0.013256550977815567,1.6096448383594386,0.757731481,1388.3296702007399,47.77919032258065,64.91218733333334,78.61275193548387,61.930844516129035,4447.155776812097,38.977090931333336,86.45144727967391,88.79605422483871,32.70527833451613
1049,2012,1020,5,0.22893643071173117,3.39814902,0,0.23223894061926087,0.20586719077230403,0.013580565131939299,1.390681969672155,0.755777825,1312.47511687586,43.95417193548387,61.846218666666665,80.6589429032258,58.06759,4559.237698156935,39.443148909777776,87.7276766402174,91.01836346064516,33.58263286483871
1049,2007,1020,5,0.20365235242749682,3.360931282,0,0.1794616457034302,0.17641291192376635,0.0191043770012103,1.3531964785653647,0.749336162,904.31420516782,42.208100967741935,55.5909,76.19860806451612,64.15372903225807,4607.945463660484,33.606999874,90.46674927336956,95.68483512387097,26.231861795714284
1049,2002,1020,5,0.12351530460202359,3.311218381,0,0.2419787424257475,0.1914884559167861,0.01118222196994423,1.319727290077159,0.736622638,1429.86206378806,41.52107935483871,61.40666233333333,78.38087225806451,63.55337838709677,4337.593085621775,32.17385309,87.89011391315218,89.58660298,29.374327421071428
1051,2017,1040,6,0.6611822947000583,4.160921765,0.299256434699714,0.026426907396622016,0.09052853814793244,0.007680547466511357,2.1884835416835244,0.860756201,1570.2407637539998,51.890104838709675,68.34597566666666,81.34387064516129,65.46161387096774,5507.215865134331,44.327839004333335,87.78132048869566,90.68230733483871,36.622581051935484
1051,2012,1040,6,0.5204492244659058,4.060805783,0.306308770284702,0.15038776704711734,0.09262510974539069,0.012840210711150131,2.119024663366841,0.862396213,1165.7655362316,49.554884516129036,66.00918533333333,83.50715451612903,62.55427741935484,5570.265252290369,45.140495979,89.89095555032608,93.23080862580645,38.82049222193548
1051,2007,1040,6,0.7126199360341151,3.995331094,0.311500582442021,0.015325159914712153,0.07249466950959488,0.020555703624733475,2.077243561435232,0.85958414,848.5136787325199,46.76521129032258,60.345497,79.51913548387097,66.8165764516129,5507.059778544999,38.47815259266667,93.22043161793478,97.57828890935484,32.55838503107143
1051,2002,1040,6,0.5586782861292665,3.991311646,0.312331054221657,0.013180827886710239,0.074800290486565,0.016339869281045753,2.103511005265653,0.848356738,1344.65480087298,47.3134435483871,66.62302233333334,80.48011032258064,67.72366967741935,5287.225180018387,37.381240644,89.593024295,90.69809304483871,33.218698059285714
1053,2017,1050,6,0.6947439094571264,9.055760428,0.198534562583035,0.06165355841166315,0.050143871091502014,0.0037214655668521006,4.541187322154148,0.774816885,1940.5121965548399,58.910149677419355,69.72227733333334,82.36851580645161,70.99893225806451,7075.513682899309,50.368270874555556,88.91252791391304,90.49675381645162,44.28466156967742
1053,2012,1050,6,0.7562220804084238,8.798732726,0.206840971243888,0.1733437330118887,0.0519747571438701,0.004750762249166844,4.187181791501315,0.810849497,1752.49649771018,56.74128967741935,69.15799966666667,81.72645161290322,67.05354838709677,6829.361625767741,51.008000416222224,89.73108789163044,90.28516092612904,43.435999742999996
1053,2007,1050,6,0.8135455613716484,8.663182513,0.193694186565217,0.2018801410105758,0.0972972972972973,0.008375173592564896,4.067843160845263,0.813858529,1590.89989135108,49.88573741935484,62.546552,80.12089032258065,68.78274645161291,5941.702416364677,39.968142551666666,93.05273031206522,95.72901719774194,34.44010870785714
1053,2002,1050,6,0.3468114548396932,8.557710011,0.195229392192699,0.05438938011586181,0.07819499495743133,0.010343129207026762,3.942063646864596,0.799239254,1661.3594389966,51.87546774193548,70.14354566666667,82.03033838709678,72.89941903225807,6292.981927235208,42.263358455,91.21985377445652,92.27548193193549,38.400409221785715
1055,2017,1020,5,0.2644735474482902,2.532531486,0,0.12457125038977238,0.055503585905830995,0.024425735370543603,1.5513351975535012,0.815609122,1448.25078266714,49.173851935483874,66.092034,79.60511903225806,62.98052129032258,4771.930747449585,40.80891475666667,86.96740797282608,89.52562221354839,33.822367637741934
1055,2012,1020,5,0.31386058360352015,2.31237194,0,0.10462019453450672,0.10803612783696155,0.01638490041685966,1.36449093383074,0.815594842,1281.3746850534799,46.21600935483871,63.52671866666667,81.7203335483871,59.800902903225804,4912.297065216774,41.70820823244444,88.70931019934783,91.86155700612903,35.70674102612903
1055,2007,1020,5,0.2317746593039161,2.280133388,0,0.09473630883023457,0.11337960382998126,0.02933279294797102,1.328177698395356,0.814908048,782.8977302999599,43.847335161290324,57.64658766666667,77.63301677419355,65.3538158064516,5019.541282696935,35.97327069166667,91.57093529141304,96.80413129419355,28.922084944285714
1055,2002,1020,5,0.10374704122191952,2.287100462,0,0.06127461926666965,0.06395426733955607,0.016435174847036757,1.3178326487655083,0.804280563,1475.65354068854,43.25270258064516,62.985770333333335,79.38435806451614,64.70809161290323,4632.262804457258,34.28656631011111,88.3124530623913,89.78866774064517,31.274115971071428
1057,2017,1030,6,0.3027577580558699,0.904856453,0,0.055155161117398294,0.04288522246709155,0.004288522246709155,0.6117774896803959,0.835996074,1467.9930983183199,48.689149032258065,65.712998,80.93805967741936,62.842964838709676,4885.537198961591,39.653389749944445,88.71630129673913,91.69247854935485,32.033868974193545
1057,2012,1030,6,0.2702499779171451,0.887905579,0,0.0688985071990107,0.10144863527956895,0.01753378676795336,0.5917161941403348,0.834001692,1312.84345681228,48.34530935483871,65.25983599999999,82.7206006451613,61.06823935483871,5309.678816881774,42.844035403333336,90.23579423369566,92.73762315548387,36.22703234466667
1057,2007,1030,6,0.17789196794518872,0.87476451,0,0.08943537040435554,0.214106563895516,0.0032421851104178136,0.5694463156050377,0.832753738,957.6724549230398,43.20249774193548,57.877462333333334,77.21191161290322,64.18108903225806,4939.779536292581,35.192583730555555,91.4673155073913,96.36736371354839,28.79774659
