term,model,vif,ERS
soysmallgrain_planted,ERS_time_var7crops,2.7523886788143646,1
corn_planted,ERS_time_var7crops,5.412481826845524,1
fruitveg_planted,ERS_time_var7crops,1.037535455669402,1
pland_crops,ERS_twoways_var6crops,13.388365833881679,1
cropintensity,ERS_twoways_var6crops,1.3193302563544695,1
msidi,ERS_twoways_var6crops,7.847530234308789,1
mna_crops,ERS_twoways_var6crops,5.2005528613057415,1
largefarm_planted,ERS_twoways_var6crops,4.116255834875384,1
natural_crops_ed,ERS_twoways_var6crops,1.907938242543027,1
SDI,ERS_twoways_var6crops,NA,1
soysmallgrain_planted,ERS_twoways_var6crops,2.718726966069157,1
corn_planted,ERS_twoways_var6crops,4.012428459599516,1
fruitveg_planted,ERS_twoways_var6crops,1.0315106774219098,1
pland_crops,ERS_individual_var6crops,13.388365833881679,1
cropintensity,ERS_individual_var6crops,1.3193302563544695,1
msidi,ERS_individual_var6crops,7.847530234308789,1
mna_crops,ERS_individual_var6crops,5.2005528613057415,1
largefarm_planted,ERS_individual_var6crops,4.116255834875384,1
natural_crops_ed,ERS_individual_var6crops,1.907938242543027,1
SDI,ERS_individual_var6crops,NA,1
soysmallgrain_planted,ERS_individual_var6crops,2.718726966069157,1
corn_planted,ERS_individual_var6crops,4.012428459599516,1
fruitveg_planted,ERS_individual_var6crops,1.0315106774219098,1
pland_crops,ERS_time_var6crops,13.388365833881679,1
cropintensity,ERS_time_var6crops,1.3193302563544695,1
msidi,ERS_time_var6crops,7.847530234308789,1
mna_crops,ERS_time_var6crops,5.2005528613057415,1
largefarm_planted,ERS_time_var6crops,4.116255834875384,1
natural_crops_ed,ERS_time_var6crops,1.907938242543027,1
SDI,ERS_time_var6crops,NA,1
soysmallgrain_planted,ERS_time_var6crops,2.718726966069157,1
corn_planted,ERS_time_var6crops,4.012428459599516,1
fruitveg_planted,ERS_time_var6crops,1.0315106774219098,1
pland_crops,ERS_twoways_var6crops_3yrs,13.327324416007661,1
cropintensity,ERS_twoways_var6crops_3yrs,1.3271454752411194,1
msidi,ERS_twoways_var6crops_3yrs,7.954932574879412,1
mna_crops,ERS_twoways_var6crops_3yrs,5.241027994692863,1
largefarm_planted,ERS_twoways_var6crops_3yrs,4.3079835748110815,1
natural_crops_ed,ERS_twoways_var6crops_3yrs,1.8984442722872772,1
SDI,ERS_twoways_var6crops_3yrs,NA,1
soysmallgrain_planted,ERS_twoways_var6crops_3yrs,2.727845704320603,1
corn_planted,ERS_twoways_var6crops_3yrs,4.065346670430492,1
fruitveg_planted,ERS_twoways_var6crops_3yrs,1.0349686416827217,1
pland_crops,ERS_individual_var6crops_3yrs,13.327324416007661,1
cropintensity,ERS_individual_var6crops_3yrs,1.3271454752411194,1
msidi,ERS_individual_var6crops_3yrs,7.954932574879412,1
mna_crops,ERS_individual_var6crops_3yrs,5.241027994692863,1
largefarm_planted,ERS_individual_var6crops_3yrs,4.3079835748110815,1
natural_crops_ed,ERS_individual_var6crops_3yrs,1.8984442722872772,1
SDI,ERS_individual_var6crops_3yrs,NA,1
soysmallgrain_planted,ERS_individual_var6crops_3yrs,2.727845704320603,1
corn_planted,ERS_individual_var6crops_3yrs,4.065346670430492,1
fruitveg_planted,ERS_individual_var6crops_3yrs,1.0349686416827217,1
pland_crops,ERS_time_var6crops_3yrs,13.327324416007661,1
cropintensity,ERS_time_var6crops_3yrs,1.3271454752411194,1
msidi,ERS_time_var6crops_3yrs,7.954932574879412,1
mna_crops,ERS_time_var6crops_3yrs,5.241027994692863,1
largefarm_planted,ERS_time_var6crops_3yrs,4.3079835748110815,1
natural_crops_ed,ERS_time_var6crops_3yrs,1.8984442722872772,1
SDI,ERS_time_var6crops_3yrs,NA,1
soysmallgrain_planted,ERS_time_var6crops_3yrs,2.727845704320603,1
corn_planted,ERS_time_var6crops_3yrs,4.065346670430492,1
fruitveg_planted,ERS_time_var6crops_3yrs,1.0349686416827217,1
