term,model,vif,ERS
natural_crops_ed,ERS_twoways_var6_3yrs,1.529652826495629,7
SDI,ERS_twoways_var6_3yrs,NA,7
soysmallgrain_planted,ERS_twoways_var6_3yrs,NA,7
corn_planted,ERS_twoways_var6_3yrs,NA,7
fruitveg_planted,ERS_twoways_var6_3yrs,NA,7
pland_crops,ERS_individual_var6_3yrs,3.261970095823672,7
cropintensity,ERS_individual_var6_3yrs,1.0187233215616371,7
msidi,ERS_individual_var6_3yrs,1.1307759925744607,7
mna_crops,ERS_individual_var6_3yrs,3.07624703570058,7
largefarm_planted,ERS_individual_var6_3yrs,1.722486429268633,7
natural_crops_ed,ERS_individual_var6_3yrs,1.529652826495629,7
SDI,ERS_individual_var6_3yrs,NA,7
soysmallgrain_planted,ERS_individual_var6_3yrs,NA,7
corn_planted,ERS_individual_var6_3yrs,NA,7
fruitveg_planted,ERS_individual_var6_3yrs,NA,7
pland_crops,ERS_time_var6_3yrs,3.261970095823672,7
cropintensity,ERS_time_var6_3yrs,1.0187233215616371,7
msidi,ERS_time_var6_3yrs,1.1307759925744607,7
mna_crops,ERS_time_var6_3yrs,3.07624703570058,7
largefarm_planted,ERS_time_var6_3yrs,1.722486429268633,7
natural_crops_ed,ERS_time_var6_3yrs,1.529652826495629,7
SDI,ERS_time_var6_3yrs,NA,7
soysmallgrain_planted,ERS_time_var6_3yrs,NA,7
corn_planted,ERS_time_var6_3yrs,NA,7
fruitveg_planted,ERS_time_var6_3yrs,NA,7
pland_crops,ERS_twoways_var7crops,3.6530439357995492,7
cropintensity,ERS_twoways_var7crops,1.0202537457594416,7
msidi,ERS_twoways_var7crops,1.1635659009128634,7
mna_crops,ERS_twoways_var7crops,3.954657382200634,7
largefarm_planted,ERS_twoways_var7crops,2.0509992297482835,7
natural_crops_ed,ERS_twoways_var7crops,1.8674878851963483,7
SDI,ERS_twoways_var7crops,1.2810139100560018,7
soysmallgrain_planted,ERS_twoways_var7crops,1.7746229497669703,7
corn_planted,ERS_twoways_var7crops,1.2808301411600507,7
fruitveg_planted,ERS_twoways_var7crops,1.3458311649829435,7
pland_crops,ERS_individual_var7crops,3.6530439357995492,7
cropintensity,ERS_individual_var7crops,1.0202537457594416,7
msidi,ERS_individual_var7crops,1.1635659009128634,7
mna_crops,ERS_individual_var7crops,3.954657382200634,7
largefarm_planted,ERS_individual_var7crops,2.0509992297482835,7
natural_crops_ed,ERS_individual_var7crops,1.8674878851963483,7
SDI,ERS_individual_var7crops,1.2810139100560018,7
soysmallgrain_planted,ERS_individual_var7crops,1.7746229497669703,7
corn_planted,ERS_individual_var7crops,1.2808301411600507,7
fruitveg_planted,ERS_individual_var7crops,1.3458311649829435,7
pland_crops,ERS_time_var7crops,3.6530439357995492,7
cropintensity,ERS_time_var7crops,1.0202537457594416,7
msidi,ERS_time_var7crops,1.1635659009128634,7
mna_crops,ERS_time_var7crops,3.954657382200634,7
largefarm_planted,ERS_time_var7crops,2.0509992297482835,7
natural_crops_ed,ERS_time_var7crops,1.8674878851963483,7
SDI,ERS_time_var7crops,1.2810139100560018,7
soysmallgrain_planted,ERS_time_var7crops,1.7746229497669703,7
corn_planted,ERS_time_var7crops,1.2808301411600507,7
fruitveg_planted,ERS_time_var7crops,1.3458311649829435,7
pland_crops,ERS_twoways_var6crops,3.7376252692642313,7
cropintensity,ERS_twoways_var6crops,1.0161920646701743,7
msidi,ERS_twoways_var6crops,1.1516185377811925,7
mna_crops,ERS_twoways_var6crops,4.152764230852931,7
largefarm_planted,ERS_twoways_var6crops,2.050801652712922,7
natural_crops_ed,ERS_twoways_var6crops,1.8840548250540916,7
SDI,ERS_twoways_var6crops,NA,7
soysmallgrain_planted,ERS_twoways_var6crops,1.7864358781785392,7
corn_planted,ERS_twoways_var6crops,1.2102605531042547,7
fruitveg_planted,ERS_twoways_var6crops,1.3219882039050779,7
pland_crops,ERS_individual_var6crops,3.7376252692642313,7
cropintensity,ERS_individual_var6crops,1.0161920646701743,7
msidi,ERS_individual_var6crops,1.1516185377811925,7
mna_crops,ERS_individual_var6crops,4.152764230852931,7
largefarm_planted,ERS_individual_var6crops,2.050801652712922,7
natural_crops_ed,ERS_individual_var6crops,1.8840548250540916,7
SDI,ERS_individual_var6crops,NA,7
soysmallgrain_planted,ERS_individual_var6crops,1.7864358781785392,7
corn_planted,ERS_individual_var6crops,1.2102605531042547,7
fruitveg_planted,ERS_individual_var6crops,1.3219882039050779,7
pland_crops,ERS_time_var6crops,3.7376252692642313,7
cropintensity,ERS_time_var6crops,1.0161920646701743,7
msidi,ERS_time_var6crops,1.1516185377811925,7
mna_crops,ERS_time_var6crops,4.152764230852931,7
largefarm_planted,ERS_time_var6crops,2.050801652712922,7
natural_crops_ed,ERS_time_var6crops,1.8840548250540916,7
SDI,ERS_time_var6crops,NA,7
soysmallgrain_planted,ERS_time_var6crops,1.7864358781785392,7
corn_planted,ERS_time_var6crops,1.2102605531042547,7
fruitveg_planted,ERS_time_var6crops,1.3219882039050779,7
pland_crops,ERS_twoways_var6crops_3yrs,3.613129041223583,7
cropintensity,ERS_twoways_var6crops_3yrs,1.02004982304837,7
msidi,ERS_twoways_var6crops_3yrs,1.1483174719098082,7
mna_crops,ERS_twoways_var6crops_3yrs,3.950371907025278,7
largefarm_planted,ERS_twoways_var6crops_3yrs,2.0199458074371246,7
natural_crops_ed,ERS_twoways_var6crops_3yrs,1.8666247966490777,7
SDI,ERS_twoways_var6crops_3yrs,NA,7
soysmallgrain_planted,ERS_twoways_var6crops_3yrs,1.7155042565760483,7
corn_planted,ERS_twoways_var6crops_3yrs,1.2172432975882905,7
fruitveg_planted,ERS_twoways_var6crops_3yrs,1.320664203564205,7
pland_crops,ERS_individual_var6crops_3yrs,3.613129041223583,7
cropintensity,ERS_individual_var6crops_3yrs,1.02004982304837,7
msidi,ERS_individual_var6crops_3yrs,1.1483174719098082,7
mna_crops,ERS_individual_var6crops_3yrs,3.950371907025278,7
largefarm_planted,ERS_individual_var6crops_3yrs,2.0199458074371246,7
natural_crops_ed,ERS_individual_var6crops_3yrs,1.8666247966490777,7
SDI,ERS_individual_var6crops_3yrs,NA,7
soysmallgrain_planted,ERS_individual_var6crops_3yrs,1.7155042565760483,7
corn_planted,ERS_individual_var6crops_3yrs,1.2172432975882905,7
fruitveg_planted,ERS_individual_var6crops_3yrs,1.320664203564205,7
pland_crops,ERS_time_var6crops_3yrs,3.613129041223583,7
cropintensity,ERS_time_var6crops_3yrs,1.02004982304837,7
msidi,ERS_time_var6crops_3yrs,1.1483174719098082,7
mna_crops,ERS_time_var6crops_3yrs,3.950371907025278,7
largefarm_planted,ERS_time_var6crops_3yrs,2.0199458074371246,7
natural_crops_ed,ERS_time_var6crops_3yrs,1.8666247966490777,7
SDI,ERS_time_var6crops_3yrs,NA,7
soysmallgrain_planted,ERS_time_var6crops_3yrs,1.7155042565760483,7
corn_planted,ERS_time_var6crops_3yrs,1.2172432975882905,7
fruitveg_planted,ERS_time_var6crops_3yrs,1.320664203564205,7
