StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
AL,01021,775,1555,0,0,416,0,6,0,16,0,0,0,0,0,105,0,113,0,0,1,0,0,0,0,0,0,0,6412,0,0,0,0,10,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,52,0,1,0,0,0,0,0,8,0,0,0,0,5683,0,19159,4086,1143,276,538,156536,99498,22593,45701,78595,5136,60,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1564,0,529,0,0,227,0,5,0
AL,01023,441,592,0,0,469,0,2,0,0,0,0,0,0,0,4,0,29,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,574,0,0,0,0,0,0,0,0,0,0,0,2,5792,0,17580,976,346,86,120,115821,192120,94537,74118,32956,51798,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,592,0,498,0,0,33,0,0,0
AL,01025,806,1024,0,0,493,2,45,0,0,0,0,0,0,0,22,0,38,0,1,2,0,0,0,0,0,0,0,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,953,0,0,0,0,0,0,0,30,0,0,0,0,9354,0,21225,1851,820,294,693,102203,318657,111518,54636,44233,129957,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,806,1029,0,531,0,0,65,1,0,0
AL,01027,322,88,0,0,68,0,1,0,0,0,0,0,0,0,6,0,15,0,0,1,0,0,0,0,0,0,0,1737,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,0,0,0,0,0,0,1,0,0,0,0,1192,0,12835,494,148,34,257,203293,108509,1024,5138,52062,542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,351,89,0,83,0,0,51,0,0,0
AL,01029,221,84,0,0,202,0,5,0,0,0,0,0,0,0,114,0,82,0,0,3,0,0,0,0,0,0,0,664,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,61,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,12984,1710,390,64,113,174101,101443,1657,9100,54424,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,84,0,284,0,0,305,0,0,0
AL,01031,5494,17566,0,36,253,0,11948,0,0,0,0,0,0,0,121,0,2,14,279,61,0,0,0,0,0,0,0,6152,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,211,0,6596,0,0,0,0,0,0,0,19,0,0,0,1,3330,0,21324,4195,1116,409,31,48441,112447,52070,42253,89043,11472,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,484,0,36,0,0,0,0,0,0,0,0,0,0,0,5494,18050,42,291,0,0,613,315,0,0
AL,01033,18549,9645,0,0,3524,0,2,0,0,0,0,0,0,0,8,0,11199,0,0,0,0,0,0,0,0,0,0,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,19280,0,18931,9091,2702,1047,335,164632,16007,6130,32118,80673,3441,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18549,9645,0,14723,0,0,11207,0,0,0
AL,01035,1014,6232,0,0,365,0,926,0,0,0,0,0,0,0,99,0,107,16,4,16,0,0,0,0,0,0,0,4832,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,53,0,908,0,0,0,0,0,0,0,16,0,0,0,0,1954,0,15139,1485,290,69,493,94390,237744,45170,39970,75991,18438,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4,0,0,0,0,0,0,0,0,0,0,0,1014,6282,0,476,0,0,256,8,0,0
AL,01037,62,144,0,0,31,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,9764,0,17636,732,95,10,164,203643,139665,1822,8636,42273,824,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,145,0,32,0,0,4,0,0,0
AL,01039,2800,16885,0,14,181,0,7715,0,0,0,0,0,0,0,13,0,39,0,28,55,0,0,0,0,0,0,0,7554,0,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0,0,902,0,7332,0,0,0,0,0,0,0,125,0,0,0,0,7450,0,32185,4077,938,352,177,61399,280224,60163,55189,103425,18434,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,224,0,3,0,0,0,0,0,0,0,0,0,0,0,2800,17109,16,223,0,0,278,31,0,0
AL,01041,1974,1574,0,13,234,0,1282,0,0,0,0,0,0,0,64,0,26,0,12,14,0,0,0,0,0,0,0,4283,0,0,0,0,1,0,2,0,54,0,0,0,2,0,0,0,0,0,11,0,597,0,0,0,0,0,0,0,42,0,0,0,0,2038,0,16033,1183,212,48,98,111105,118715,16906,27795,61048,25496,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1599,13,260,0,0,115,12,0,0
AL,01043,3906,1241,0,11,5046,0,10,0,0,0,0,0,0,0,158,0,1350,1,0,0,0,1,0,0,0,0,3,9354,0,0,0,0,0,0,435,0,4,0,0,0,0,0,0,0,0,0,11,0,58,0,0,0,0,0,0,0,0,0,0,0,0,10653,0,24750,10173,2826,998,870,150698,31904,10899,57009,159203,1478,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3909,1243,11,6396,0,0,1513,0,0,0
AL,01045,1438,12337,0,46,9,0,12402,0,0,0,0,0,0,0,44,0,0,20,23,39,0,0,0,0,0,0,0,4698,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,133,0,5206,0,0,0,0,0,0,0,40,0,0,0,0,2307,0,18444,5385,1960,821,17,68087,97462,14192,49289,48782,16698,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,112,0,125,0,1,0,0,0,0,0,0,0,0,0,0,0,1444,12462,158,10,0,0,281,30,0,0
AL,01047,4366,9937,0,0,4891,0,1150,0,1,0,0,0,0,0,678,0,2904,0,0,1,0,0,0,0,0,0,0,5573,0,0,0,0,7,0,8,0,6,0,0,0,0,0,0,0,0,0,4,0,66,0,0,0,0,0,0,0,49,0,0,0,0,14157,0,27896,4836,1579,627,342,136732,119398,25847,42383,163414,67879,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,165,37,0,0,0,0,0,0,0,0,0,0,0,4366,10197,0,7997,0,0,3677,37,0,0
AL,01049,11960,1248,0,0,7787,0,6,0,1,0,0,0,0,0,69,0,3223,4,0,11,0,0,0,0,0,0,0,6659,0,0,0,24,5,0,1,0,6,0,0,0,1,0,0,0,0,0,23,0,264,0,0,5,0,0,0,0,1,0,0,0,0,1880,0,23780,8467,2278,748,395,166146,23826,37433,28871,172426,781,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,11964,1252,0,11027,0,0,3300,17,0,0
AL,01051,1770,10892,0,1,782,0,45,0,1,0,0,0,0,0,275,0,702,0,0,0,0,0,0,0,0,0,0,4866,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,57,0,682,0,0,0,0,0,0,0,10,0,0,0,0,24211,0,21162,4789,1402,271,792,137150,80677,18408,26599,73181,10953,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,11660,1,1484,0,0,1746,0,0,0
AL,01053,3965,25805,0,4,809,2,10178,0,0,0,0,0,0,0,278,0,480,6,18,204,0,0,0,0,0,0,0,4546,0,0,0,0,1,0,7,0,1,0,0,0,0,1,0,0,0,0,408,0,4387,0,0,0,0,0,0,0,143,0,0,0,0,3503,0,18249,5062,1142,324,2708,15938,313528,24852,61625,69151,38691,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,0,29,0,0,0,0,0,0,0,0,0,0,0,3965,29230,4,1318,0,0,4183,47,0,0
AL,01055,2287,3982,0,0,2361,0,1,0,0,0,0,0,0,0,3,0,322,0,0,1,0,0,0,0,0,0,0,1971,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,360,0,3,0,0,0,0,0,0,0,0,0,0,9248,0,27990,15099,3420,1784,695,129166,31112,17043,23632,78939,1788,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,3984,0,2683,0,0,330,0,0,0
AL,01057,1606,1776,0,41,1927,0,11,0,0,0,0,0,0,0,25,0,84,0,4,1,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1084,0,0,0,0,0,0,0,0,0,0,0,1,1364,0,15056,1233,393,137,202,181601,76632,32951,40205,30233,13757,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,1776,41,2011,0,0,109,4,0,0
AL,01059,2959,1616,0,0,1498,0,308,0,0,0,0,0,0,0,40,0,1035,0,0,30,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,8003,0,15116,4653,1249,290,549,182897,40307,8909,51325,88955,2753,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959,1616,0,2533,0,0,1075,0,0,0
AL,01061,3918,31732,0,76,61,0,23834,0,0,0,0,0,0,0,22,0,5,95,71,71,0,0,0,0,0,0,0,5407,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,12601,0,0,0,0,0,0,0,9,0,0,0,0,3279,0,18285,2046,365,116,26,12755,81456,12493,54971,84584,21371,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,385,4,1,0,0,0,0,0,0,0,0,0,0,0,3919,32121,105,71,0,0,441,73,0,0
AL,01063,593,338,0,1,1500,0,9,0,0,0,0,0,0,0,325,0,193,0,0,0,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13612,0,0,0,0,0,0,0,0,0,0,0,148,15147,0,16182,1199,159,43,83,97018,61697,34524,35671,67234,74480,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,338,1,1693,0,0,518,0,0,0
AL,01065,928,399,0,0,2902,0,295,0,0,0,0,0,0,0,347,0,1064,0,0,0,0,0,0,0,0,0,0,6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,308,0,0,0,0,0,0,0,1,0,0,0,3850,12977,0,13881,1099,177,37,42,96238,53933,33241,26432,104158,60890,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,928,401,0,3967,0,0,1413,1,0,0
AL,01067,1270,21477,0,22,59,0,20438,0,0,0,0,0,0,0,40,0,0,285,8,75,0,0,0,0,0,0,0,5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,3103,0,0,0,0,0,0,0,26,0,0,0,0,5112,0,13352,3003,473,111,61,57454,94192,19275,47758,59516,10268,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,138,0,104,5,7,0,0,0,0,0,0,0,0,0,0,0,1272,21586,160,71,0,0,282,17,0,0
AL,01069,2279,29340,0,120,14,0,39365,0,0,0,0,0,0,0,10,0,0,76,121,121,0,0,0,0,0,0,0,8852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,6736,0,0,0,0,0,0,0,45,0,0,0,0,2025,0,23808,10033,3219,1594,75,21117,73495,2933,43307,78913,24047,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,109,0,44,26,0,0,0,0,0,0,0,0,0,0,0,0,2308,29410,229,40,0,0,163,150,1,0
AL,01071,21349,5381,0,6,19918,0,0,0,8,0,0,0,0,0,47,0,2911,1,0,1,0,0,0,0,0,0,4,6534,0,0,0,11,7,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,26,0,0,36,0,0,0,0,0,0,0,0,0,31148,0,19195,7795,2002,715,120,387189,21180,26153,32019,131428,5403,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,15,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,21789,5393,6,22829,0,0,3410,0,0,0
AL,01073,457,173,0,1,263,0,4,0,0,0,0,0,0,0,19,0,30,0,0,2,0,0,0,0,0,0,0,2242,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,0,0,1,0,0,0,0,8589,0,101398,67206,21772,9572,3892,257432,129385,16155,40460,58199,1920,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,457,175,1,294,0,0,51,1,0,0
AL,01075,1093,1175,0,145,869,0,482,0,0,0,0,0,0,0,25,0,175,0,1,0,0,0,0,0,0,0,0,3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1198,0,0,0,0,0,0,0,0,0,0,0,1,1539,0,15496,1403,268,67,156,171173,47616,28180,49333,26484,36835,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,1175,145,1044,0,0,200,1,0,0
AL,01077,19130,18408,0,30,4235,2,3,0,0,0,0,0,0,0,4,0,6956,1,0,1,0,0,0,0,0,0,0,7396,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,210,0,0,0,0,0,0,0,0,0,0,0,0,31482,0,27650,8727,2098,690,47,152966,10123,2912,27723,136230,2769,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,19130,18408,30,11224,0,0,6960,33,0,0
AL,01079,24924,18105,0,0,4765,0,113,0,0,0,0,0,0,0,142,0,13891,2,0,1,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16338,0,16535,3604,1107,285,110,141516,26940,19151,12413,148731,10252,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24924,18108,0,18656,0,0,14036,0,0,0
AL,01081,500,1092,0,0,1100,0,578,0,0,0,0,0,0,0,45,0,13,8,1,0,0,0,0,0,0,0,0,2889,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,0,919,0,0,0,0,0,0,0,22,0,0,0,0,7284,0,26103,15021,3504,1220,615,138656,87176,6011,37884,58747,3305,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,503,1098,11,1113,0,0,78,1,0,0
AL,01083,21567,28416,0,5,14867,50,4,0,0,0,0,0,0,0,44,0,29250,160,0,17,0,0,0,0,0,0,0,5270,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,71,0,33,0,0,0,0,0,0,0,0,0,0,0,0,25356,0,19288,7242,1791,318,309,86474,7452,4991,13236,111522,10803,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,21572,28465,5,44118,0,0,29348,1,0,0
AL,01085,2279,1965,0,0,1169,0,234,0,0,0,0,0,0,0,157,0,434,0,0,0,0,0,0,0,0,0,0,4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,119,0,0,0,0,0,0,0,8,0,0,0,0,5890,0,17162,1652,270,68,144,122676,83605,5791,39519,134756,40756,1022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,1982,0,1603,0,0,608,0,1,0
AL,01087,913,4977,0,4,744,0,486,0,0,0,0,0,0,0,125,0,21,10,1,16,0,0,0,0,0,0,0,2881,0,0,0,0,377,0,0,0,0,0,0,0,4,0,0,0,0,0,1309,0,2053,0,0,0,0,0,0,0,56,0,0,0,0,3815,0,17329,3105,491,80,703,93186,91235,42514,39069,59495,27309,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,67,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,915,4995,71,765,0,0,233,1,0,0
