StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
AL,01021,1510,4933,0,3,5661,0,345,0,15,0,0,0,0,0,27,0,624,0,69,1,0,0,0,0,0,0,0,30204,0,0,0,0,1,544,0,0,0,168,0,0,0,291,24,0,0,0,1,927,0,1770,0,74,0,306,0,0,0,318,0,0,0,0,26321,0,87927,20184,6798,1674,2596,679757,482609,83163,239686,332345,5404,112,0,0,0,0,0,106,0,0,0,0,13,0,0,0,0,149,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,4954,3,6285,0,0,672,77,106,0
AL,01023,129,472,0,1,1421,0,37,0,0,0,0,0,0,0,32,0,36,0,1,0,0,0,0,0,0,0,0,2046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5956,0,0,0,0,0,0,0,21,0,0,0,57,27448,0,78407,4580,2171,590,431,488744,887653,338959,345544,204026,260893,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,473,2,1457,0,0,70,2,0,0
AL,01025,562,3720,0,6,610,1,408,0,2,0,0,0,0,0,5,0,90,4,29,19,0,0,0,0,0,0,0,11714,0,0,0,0,0,0,0,2,0,1,0,0,0,18,0,0,0,0,0,36,0,4097,0,0,0,0,0,0,0,125,0,0,0,26,43851,0,94424,8650,4616,1649,2739,412266,1263675,443750,444958,289891,565053,7351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,575,3732,8,700,0,0,116,35,0,0
AL,01027,1579,29,0,3,1258,0,13,0,0,0,0,0,0,0,21,0,133,3,1,18,0,0,0,0,0,0,0,21970,0,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,5,0,25,0,695,0,0,0,2,0,0,0,2,0,0,0,4,5677,0,58200,2360,1233,353,635,893241,464111,953,66254,224636,426,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,29,3,1391,0,0,155,5,0,0
AL,01029,1647,39,0,6,1351,0,40,0,0,0,0,0,0,0,23,0,241,52,2,387,0,0,0,0,0,0,0,10992,0,0,0,0,0,2,0,0,0,3,0,0,0,22,0,0,0,29,0,14,0,1285,0,2,0,21,0,0,0,0,0,0,0,6,5880,0,58713,7329,2237,368,466,750685,486525,8250,63509,213326,974,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,39,6,1592,0,0,264,5,0,0
AL,01031,26007,60215,0,1151,8352,0,74674,0,0,0,0,0,0,0,2655,0,6474,46,1129,9559,0,0,0,0,0,0,0,106599,0,0,0,0,0,300,0,0,0,4,0,0,0,39,0,0,0,40,6,1877,0,52246,0,0,0,0,0,0,0,279,0,0,0,10,15622,0,96740,20745,7498,2460,160,196123,599090,168571,273450,151664,70230,1103,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,341,0,0,0,0,0,0,0,0,4,0,1875,0,897,0,0,0,0,0,0,0,0,0,0,0,26390,62090,1155,15723,0,0,11050,2367,3,0
AL,01033,89203,13001,0,25,21230,0,47,0,0,0,0,0,0,0,43,0,98513,10,0,0,0,355,0,0,0,0,0,24706,0,0,0,0,1,1,0,7,0,3,0,0,0,0,0,0,0,0,9,249,0,869,0,5,0,45,0,0,0,0,0,0,0,0,87826,0,88680,41851,14500,5355,4210,701144,103452,25600,153215,282019,37652,788,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89204,13001,25,119743,0,0,98557,0,8,0
AL,01035,2858,33000,0,178,903,0,7207,0,0,0,0,0,0,0,236,0,685,124,4,145,0,0,0,0,0,0,0,56150,0,0,0,0,0,27,0,0,0,6,0,0,0,1,2,0,0,0,0,59,0,7320,0,0,0,0,0,0,0,219,0,0,0,8,9092,0,67482,7143,1859,461,1407,388047,1064518,149407,294257,257850,103398,368,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,0,0,0,0,0,0,0,0,133,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,33025,311,1588,0,0,1079,26,5,0
AL,01037,262,414,0,0,991,0,4,0,4,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,6881,0,0,0,0,0,31,0,0,0,1,0,0,0,6,0,0,0,0,1,18,0,508,0,0,0,3,0,0,0,5,0,0,0,0,44800,0,79242,3333,760,61,694,858310,635348,4693,117474,162629,1117,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,414,0,1040,0,0,50,1,0,0
AL,01039,16101,73144,0,516,2881,0,41919,0,1,0,0,0,0,0,771,0,3004,94,240,2685,0,0,0,0,0,0,0,91417,0,0,0,0,1,157,0,0,0,27,0,0,0,35,2,0,0,3,13,2985,0,44429,0,0,0,0,1,0,0,2924,0,0,0,0,36291,0,141675,20546,6001,1685,869,281652,1246014,250882,300252,343338,89741,1039,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,8,0,0,29,151,0,0,0,0,0,0,0,0,4,0,394,0,8,0,2,0,0,0,0,0,0,0,0,0,16281,73538,520,5893,0,0,4202,399,71,0
AL,01041,4902,6414,0,18,2698,0,6617,0,0,0,0,0,0,0,837,0,4904,5,29,61,0,0,0,0,0,0,0,81518,0,0,0,0,0,54,0,0,0,10,0,0,0,32,2,0,0,65,16,84,0,9107,0,0,0,0,0,0,0,807,0,0,0,0,10171,0,70448,6243,1361,298,393,522568,541962,55091,194225,166568,68168,150,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,155,1894,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,6951,6466,18,7602,0,0,5948,1923,33,0
AL,01043,16748,2070,0,73,39749,0,94,0,0,1,0,0,0,0,86,0,7255,0,0,0,0,0,0,0,0,0,56,54401,0,0,0,0,61,62,0,1511,0,22,0,0,0,67,0,0,0,0,31,8,0,396,0,9,0,15,0,0,0,7,0,0,0,0,46570,0,120870,48027,17400,5317,4663,691920,183882,52375,91560,781899,4888,54,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16749,2070,81,47004,0,0,7350,0,4,0
AL,01045,5680,44064,0,1104,863,0,71778,0,0,0,0,0,0,0,189,0,546,28,452,600,0,0,0,0,0,0,0,80078,0,0,0,5,0,56,0,0,0,2,0,0,0,51,0,0,0,31,0,1388,0,56493,0,0,0,0,0,0,0,760,0,0,0,5,11160,0,81507,24586,10704,4018,226,280878,490087,47536,240816,77447,83110,1164,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0,0,0,0,0,0,0,0,2,0,1809,0,145,1,7,0,0,0,0,0,0,0,0,0,5734,45873,1106,1555,0,0,2555,641,2,0
AL,01047,11389,54170,0,191,48743,0,3741,0,0,0,0,0,0,0,795,0,12924,5,101,33,0,0,0,0,0,0,0,149089,0,0,0,0,0,298,0,0,0,52,0,0,0,27,0,0,0,0,4,682,0,6438,0,0,0,0,0,0,0,1935,0,0,0,158,72753,0,129720,21420,9536,3583,1411,491767,612369,85737,266696,399283,465265,9164,0,0,0,0,0,286,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11390,54174,211,61667,0,0,13743,102,286,0
AL,01049,50689,964,0,16,63608,0,3,0,31,0,0,0,0,0,382,0,14187,15,0,169,0,0,0,0,0,0,0,69011,0,0,0,0,1524,111,0,0,0,704,0,0,0,1,0,0,0,0,137,42,0,1356,0,18,0,14,40,0,0,0,0,0,0,0,8029,0,113818,40183,12567,4484,796,737901,127906,182639,51868,753586,3614,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50690,964,16,77795,0,0,14570,0,0,0
AL,01051,10354,44213,0,33,14713,0,835,0,10,0,0,0,0,0,35,0,3739,1,56,62,0,0,0,0,0,0,0,74935,0,0,0,0,0,241,0,0,0,19,0,0,0,44,0,0,0,4,0,107,0,37347,0,0,0,0,0,0,0,226,0,0,0,0,111213,0,101824,26269,9531,2148,2187,612890,331014,71006,153191,212637,69489,680,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10364,44232,33,18452,0,0,3793,66,10,0
AL,01053,11555,85529,0,2081,9804,0,102297,0,5,0,0,0,0,0,172,0,7811,334,0,1198,0,0,0,0,0,0,0,33120,0,0,0,0,0,16,0,43,0,1,0,0,0,23,0,0,0,0,0,1744,0,27798,0,0,0,0,0,0,0,715,0,0,0,47,20128,0,79412,22815,7354,1962,5525,55163,1229479,99231,369441,287977,264787,3628,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,3813,0,7668,0,25,0,98,0,0,0,0,0,0,0,0,0,11561,93197,5894,17640,0,0,19465,30,7,0
AL,01055,13846,16191,0,4,17761,0,3,0,0,0,0,0,0,0,92,0,1449,0,0,19,0,0,0,0,0,0,0,30885,0,0,0,0,10,70,0,0,0,11,0,0,0,0,0,0,0,0,14,100,0,15039,0,0,0,15,0,0,0,0,0,0,0,0,40006,0,140504,73847,20224,9644,1442,592956,144216,86957,33163,331922,8717,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13848,16195,4,19210,0,0,1547,0,0,0
AL,01057,5486,4268,0,0,14636,0,1440,0,0,0,0,0,0,0,5,0,168,0,0,2,0,0,0,0,0,0,0,46942,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,41,33,0,5866,0,4,0,6,0,0,0,0,0,0,0,1,5892,0,67646,5922,2267,768,1889,779610,368832,116954,246435,92894,42556,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487,4268,0,14804,0,0,174,0,0,0
AL,01059,10330,6410,0,51,20023,0,720,0,0,0,0,0,0,0,1536,0,6061,0,0,0,0,0,0,0,0,0,0,25024,0,0,0,0,0,1,0,8,0,4,0,0,0,0,0,0,0,0,254,38,0,442,0,0,0,0,0,0,0,0,0,0,0,0,36537,0,70394,23259,7786,1959,2855,786811,211127,38334,244481,357104,8635,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10467,6410,51,26084,0,0,7734,0,0,0
AL,01061,29685,82266,0,1084,15723,0,141150,0,0,0,0,0,0,0,1454,0,4787,47,2710,7302,0,0,0,0,0,0,0,96428,0,0,0,61,0,45,0,0,0,23,0,0,0,433,0,0,0,1234,9,2398,0,96623,0,0,0,0,0,0,0,464,0,0,0,5,16726,0,78699,9988,2382,740,199,48083,507521,30445,204669,156759,122026,2070,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,0,0,0,0,0,0,25,0,1463,0,54,0,65,0,0,0,0,0,0,0,0,0,29768,83729,1109,20564,0,0,7730,2846,2,0
AL,01063,2073,319,0,23,6912,0,35,0,0,0,0,0,0,0,27,0,2306,0,0,2,0,0,0,0,0,0,0,16341,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,29,10,0,0,211703,0,2,0,0,0,0,0,35,0,0,0,307,51683,0,70545,5884,1156,330,292,331231,298741,99770,172763,169561,455441,1655,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,324,24,9218,0,0,2339,0,5,0
AL,01065,5453,763,0,25,18880,0,242,0,0,0,0,0,0,0,450,0,3074,0,1,1,0,0,0,0,0,0,0,79663,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,60,56,6,0,11147,0,5,0,0,0,0,0,10,0,0,0,11515,67949,0,64180,5688,1232,178,521,409992,256341,116413,174056,348921,311542,809,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5454,765,39,21954,0,0,3540,2,8,0
AL,01067,9098,71407,0,7213,4270,0,110083,0,0,0,0,0,0,0,1619,0,4742,1725,2359,1708,0,0,0,0,0,0,0,117060,0,0,0,1,0,20,0,0,0,0,0,0,0,213,0,0,0,64,0,3412,0,28649,0,0,0,0,0,0,0,616,0,0,0,2,23681,0,59548,13149,2875,531,322,252887,446875,89236,233611,98136,44471,707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,62,21,0,0,0,0,0,0,0,0,275,0,4782,0,106,2,2,0,0,0,0,0,0,0,0,0,9183,76189,7488,9120,0,0,11480,2486,1,0
AL,01069,9675,82066,0,3826,4907,0,223260,0,0,0,0,0,0,0,1807,0,3354,1015,5203,1203,0,0,0,0,0,0,0,148433,0,0,0,14,0,11,0,0,0,5,0,0,0,256,0,0,0,148,0,2751,0,66145,0,0,0,0,0,0,0,1118,0,0,0,0,9464,0,103728,46194,19427,8614,205,86876,392333,11601,180286,139799,109101,1131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,356,1,0,0,0,0,0,0,0,0,235,0,8750,0,126,60,187,0,0,0,0,0,0,0,0,0,10092,90816,4061,8447,0,0,14502,5330,0,0
AL,01071,118067,9844,0,296,113432,0,0,0,60,0,0,0,0,0,936,0,23332,1,0,60,0,0,0,0,0,0,39,57936,0,0,0,0,165,155,0,1,0,346,0,0,0,6,0,0,0,0,5,62,0,1474,0,71,207,4,34,0,0,0,0,0,0,0,142145,0,91142,34523,11129,4372,859,1733092,108655,140588,69305,533725,45580,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,278,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118345,9844,296,136764,0,0,24546,0,0,0
AL,01073,499,164,0,1,974,0,102,0,0,0,0,0,0,0,2,0,88,0,2,0,0,0,0,0,0,0,0,8841,0,0,0,0,7,3,0,14,0,1,0,0,0,18,2,0,0,0,20,50,0,409,0,8,0,12,0,0,0,0,0,0,0,3,40482,0,443862,304233,129833,51623,29150,1136707,604909,68631,146862,262593,3989,52,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,499,164,1,1064,0,0,90,4,6,0
AL,01075,3809,5297,0,3,6979,0,675,0,0,0,0,0,0,0,7,0,2303,0,0,11,0,0,0,0,0,0,0,39471,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,43,3,0,4475,0,0,0,0,0,0,0,2,0,0,0,0,6379,0,69601,6695,1931,510,453,700805,234187,91047,303076,101949,161850,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3809,5298,3,9282,0,0,2311,0,0,0
AL,01077,107590,49587,0,75,43081,0,106,0,0,0,0,0,0,0,141,0,62880,16,0,0,0,420,0,0,0,0,0,91567,0,0,0,0,0,4,0,5,0,8,0,0,0,1,0,0,0,0,18,659,0,3508,0,15,137,12,0,0,0,0,0,0,0,0,141262,0,133300,40199,12630,3867,621,681670,59465,20875,99530,488884,24998,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107598,49587,75,105961,0,0,63029,0,0,0
AL,01079,133138,35347,0,64,61069,0,1560,0,0,0,0,0,0,0,648,0,107675,29,0,0,0,290,0,0,0,0,0,32533,0,0,0,0,1,11,0,4,0,0,0,0,0,0,0,0,0,0,103,266,0,1697,0,1,3,0,0,0,0,0,0,0,0,2,74465,0,78745,17345,6654,1605,1355,643644,143468,84964,69315,496601,73659,246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133140,35347,64,168744,0,0,108325,0,1,0
AL,01081,473,6161,0,258,4447,0,921,0,0,0,0,0,0,0,176,0,178,1,47,14,0,0,0,0,0,0,0,22097,0,0,0,0,0,9,0,0,0,0,0,0,0,245,0,0,0,1068,0,1053,0,7312,0,0,0,0,0,0,0,124,0,0,0,11,33066,0,120277,73745,22832,8347,1727,596363,407444,17806,155599,282255,8012,276,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,21,0,214,0,1,0,0,0,0,0,0,0,0,0,0,0,508,6375,279,4626,0,0,620,52,1,0
AL,01083,105253,54985,0,1954,150095,0,59,0,0,2,0,0,0,0,90,0,161113,1898,0,58,0,1563,0,0,0,0,0,53172,0,0,0,0,3,1232,0,26,0,0,0,0,0,0,0,0,0,0,0,193,0,793,0,0,4,0,0,0,0,0,0,0,0,0,113895,0,95398,37260,13140,2947,1464,391640,33827,25121,32996,405539,61128,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,151,0,0,0,0,0,0,0,0,0,0,0,0,2,105253,55136,1956,311210,2,0,161356,0,0,0
AL,01085,5582,12336,0,187,12214,0,1461,0,6,0,0,0,0,0,1231,0,6246,1,750,3,0,0,0,0,0,0,0,122421,0,0,0,0,0,115,0,0,0,71,0,0,0,10,2,0,0,0,0,3395,0,12537,0,0,0,0,0,0,0,2937,0,0,0,0,30712,0,81815,7454,1655,456,437,490578,386622,26131,249398,370294,254534,4662,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5614,12340,187,18460,0,0,7481,782,113,0
