term,ERS,estimate,std.error,statistic,df,p.value,model
MeanCropArea,2,0.021335624199340243,0.02710987860564941,0.7870055233258819,3.8654988342495162,0.47672145826389184,Var5
MeanCropArea,3,0.010937619038729439,0.013112945722225797,0.8341084658186843,11.905831383870789,0.42064065525090244,Var5
MeanCropArea,4,0.009175909466199237,0.007868463823835827,1.1661627570050945,14.880624278002971,0.26189961676138174,Var5
MeanCropArea,5,0.018109861033925437,0.018671128060869874,0.9699393081599222,7.317826056339544,0.36303646096520326,Var5
MeanCropArea,6,0.052765325086804905,0.034156177819641524,1.5448252250420766,4.495307330930232,0.18948599327528723,Var5
MeanCropArea,7,0.032968700033054486,0.021899985519525995,1.5054210882312977,13.175223217406703,0.15580890122446533,Var5
MeanCropArea,8,-0.028618056417704665,0.04054929330613367,-0.7057596836928295,14.343730215229355,0.49164183084466995,Var5
MeanCropArea,9,0.0014611145674118975,0.034967060232626045,0.041785456303489975,7.674796114055345,0.9677362483146548,Var5
PercentCrop,1,0.04812050621594128,0.01176020544033486,4.091808298764813,24.035450212637333,4.1670956046567194e-4,Var5
PercentCrop,2,-0.03396168051072804,0.017909694436360816,-1.8962735869897358,37.39311766542928,0.06567041000896517,Var5
PercentCrop,3,-0.027811975145062406,0.017054425457132212,-1.6307776075465124,24.104582069567787,0.11593606695720679,Var5
PercentCrop,4,-0.03287060560343903,0.015514627312033019,-2.118684834791027,38.09263029722803,0.04069593873337892,Var5
PercentCrop,5,0.05987623292809908,0.06267128847827774,0.9554013389855955,7.901771274513938,0.36768584000511073,Var5
PercentCrop,6,-0.029275511777582513,0.029134482437910007,-1.0048406330873754,17.577090076458838,0.32860716567612924,Var5
PercentCrop,7,-0.004085606182992087,0.033200660681396856,-0.12305797833961034,18.06461778080756,0.9034199684380727,Var5
PercentCrop,8,0.10946285486247788,0.1009330538134047,1.084509491457994,4.1894605600919315,0.3365652868182866,Var5
PercentCrop,9,-0.043458215220342745,0.02302614927493484,-1.8873418521458674,18.743676083754718,0.07469915510330936,Var5
ShrubGrassCropEdge,1,-0.016279515834899002,0.01159439909872944,-1.4040844804697965,9.49447534460826,0.1921489557165157,Var5
ShrubGrassCropEdge,2,0.16909467524498448,0.05451618785476843,3.101733299757754,7.490874339533102,0.015868111425576065,Var5
ShrubGrassCropEdge,3,0.016532922111473513,0.012179605138585549,1.3574267739679389,15.781779669839723,0.1937412219475609,Var5
ShrubGrassCropEdge,4,0.008045573000263696,0.01229647754619671,0.6542990031118452,12.835768652286072,0.5244699095556806,Var5
ShrubGrassCropEdge,5,0.06754864127868686,0.12359315695537773,0.5465403016048431,1.304118369965888,0.6633974939894176,Var5
ShrubGrassCropEdge,6,0.0978181076760723,0.03360389364037273,2.910915881442699,14.937650522152136,0.010790866134538253,Var5
ShrubGrassCropEdge,7,0.011657101463787374,0.04125064710758935,0.28259196597288494,15.629340107114118,0.7811978251659191,Var5
ShrubGrassCropEdge,8,-0.07714186738443694,0.07479019240139112,-1.0314436279348584,5.514853711477292,0.3454281020745816,Var5
ShrubGrassCropEdge,9,0.17190330144058127,0.13878593272221687,1.2386219414949609,4.4750233285186045,0.2764914699992211,Var5
LandDiversity,1,0.010721278499727033,0.007974122192987564,1.3445089302939597,25.74585546188072,0.1905108613532856,Var5_3yrs
LandDiversity,2,-0.015551584880514845,0.012986466013678194,-1.1975224717898543,42.143502331695096,0.23779525436079305,Var5_3yrs
LandDiversity,3,-0.016051591171995172,0.014848226205585232,-1.0810443584134843,27.666668883049716,0.28901086925697406,Var5_3yrs
LandDiversity,4,-0.03150162066201398,0.014444496292249512,-2.1808736022810855,33.8758227669269,0.03623239444362621,Var5_3yrs
LandDiversity,5,-0.0042290086273877045,0.01054796034670316,-0.40093141122866577,33.39397850981196,0.6910245129740278,Var5_3yrs
LandDiversity,6,-0.030833596029477807,0.01604889230325748,-1.921228920155408,24.385186107430574,0.06646690689363627,Var5_3yrs
LandDiversity,7,0.04326491103181628,0.018553353466493543,2.3319186534095095,30.502917399963884,0.026489585224195596,Var5_3yrs
LandDiversity,8,-0.007519182725995827,0.023133145154452365,-0.32503936130572514,40.223934603587516,0.7468358974713285,Var5_3yrs
LandDiversity,9,-0.008928056405221119,0.018906215798797015,-0.4722286310616005,14.381325422098858,0.6438493649163576,Var5_3yrs
LargeFarms,1,0.07156866295825261,0.011275323963020532,6.34737087758853,25.21748896117756,1.1626615199555452e-6,Var5_3yrs
LargeFarms,2,-0.028743131359422965,0.018831245492667698,-1.5263531756630038,49.19951778574339,0.13332550213372985,Var5_3yrs
LargeFarms,3,-0.03759852655432014,0.01440535640584674,-2.610037925827363,25.021121842481527,0.015070270185252978,Var5_3yrs
LargeFarms,4,0.06136409874702352,0.01728772293347286,3.5495767130909437,36.79500648743357,0.0010756115620985623,Var5_3yrs
LargeFarms,5,-0.009958684821071196,0.018067282830527387,-0.5511999183543251,42.68683339145198,0.5843704302342423,Var5_3yrs
LargeFarms,6,0.051888277512973466,0.01521626012188123,3.410054579597866,41.06799819389911,0.0014684898524915258,Var5_3yrs
LargeFarms,7,0.044844224756840766,0.021227298521001574,2.1125733315745947,39.75601169585066,0.04096711739032063,Var5_3yrs
LargeFarms,8,-0.02011264937694812,0.021472436062832227,-0.9366729195557911,42.496959556447216,0.3542196093863528,Var5_3yrs
LargeFarms,9,0.09195686383194224,0.016737474974271974,5.494070280809609,33.1141658312189,4.245101004287361e-6,Var5_3yrs
MeanCropArea,1,-0.009034054868550896,0.00570469012466758,-1.5836188594165441,10.55290324830502,0.14276446903555637,Var5_3yrs
MeanCropArea,2,0.028931878006773628,0.027342919990313887,1.0581122285777314,3.861366494490338,0.3516540509493731,Var5_3yrs
MeanCropArea,3,0.007295088632986201,0.014246149080815736,0.512074427384027,11.50847592927324,0.6182827235742914,Var5_3yrs
MeanCropArea,4,0.00641872375620581,0.007918543891698692,0.8105939480786107,15.228125067711876,0.4300855696359581,Var5_3yrs
MeanCropArea,5,0.018837768948751582,0.017606543705354475,1.0699299796712893,7.3449242594797415,0.318546127817044,Var5_3yrs
MeanCropArea,6,0.05407913233586361,0.031135224928189445,1.7369115675442266,4.250727734320316,0.1531650929556812,Var5_3yrs
MeanCropArea,7,0.044153600899528515,0.0223722239253183,1.9735901556733735,13.130910728760474,0.06985170125130033,Var5_3yrs
MeanCropArea,8,-0.022562005987070647,0.041939306478262654,-0.5379680276488273,13.481124642307444,0.5993686403659508,Var5_3yrs
MeanCropArea,9,0.002315211779816865,0.033298352994391565,0.06952931816798313,7.735474647044714,0.9463319723778398,Var5_3yrs
PercentCrop,1,0.05712513252195724,0.013072397320982792,4.369904855191667,22.959644848348216,2.246956918299489e-4,Var5_3yrs
PercentCrop,2,-0.04030811050476418,0.01910923399817506,-2.109352499875904,36.61433642009244,0.041814217552971794,Var5_3yrs
PercentCrop,3,-0.030810516237405706,0.020013402397415624,-1.539494166238537,23.811498036610317,0.13686843204916008,Var5_3yrs
PercentCrop,4,-0.042334965852878825,0.016448300784449716,-2.5738200199319348,37.507290171893736,0.014138674650869812,Var5_3yrs
PercentCrop,5,0.06722854393852051,0.06534601284187262,1.028808660464156,7.54973033656594,0.33539836986989363,Var5_3yrs
PercentCrop,6,-0.03683729695320605,0.03294314450726907,-1.1182082798767954,17.372900361696185,0.27870266738959426,Var5_3yrs
PercentCrop,7,-0.022635877725650438,0.04101520154645548,-0.5518899547528037,18.219732759331944,0.5877299596425265,Var5_3yrs
PercentCrop,8,0.0874047207361106,0.09827061398896651,0.8894288657433655,3.98787415287045,0.42417288462975733,Var5_3yrs
PercentCrop,9,-0.05595211500653031,0.02565281085484007,-2.181129987007778,18.666354101477427,0.04218125118779822,Var5_3yrs
ShrubGrassCropEdge,1,-0.020643059181457472,0.012571742729017427,-1.6420204920205903,9.325005374908871,0.1338241978846184,Var5_3yrs
ShrubGrassCropEdge,2,0.18789136063557177,0.05586252127790322,3.3634600862509476,7.2935956294714295,0.011315998139236252,Var5_3yrs
ShrubGrassCropEdge,3,0.020211465567183454,0.013331055169433058,1.5161189651008704,15.643967180516777,0.14943397097776528,Var5_3yrs
ShrubGrassCropEdge,4,0.013196458338223428,0.013477911363984216,0.9791174598081355,12.643416955691443,0.3458860973190806,Var5_3yrs
ShrubGrassCropEdge,5,0.09022534110018952,0.14083276583476542,0.6406558911585108,1.3149938794624747,0.6151068482115257,Var5_3yrs
ShrubGrassCropEdge,6,0.10373617244981712,0.031867091020496625,3.2552758701161317,14.917093191357159,0.005358028545420437,Var5_3yrs
ShrubGrassCropEdge,7,0.020665195003436606,0.047236992466376096,0.43747905877255755,15.507225467032825,0.6677955780803526,Var5_3yrs
ShrubGrassCropEdge,8,-0.0704259320807272,0.07636445922610734,-0.9222344110655355,5.460974671703686,0.39532452087854575,Var5_3yrs
ShrubGrassCropEdge,9,0.11530824482583618,0.13336587610430567,0.8646008123971188,4.508229645431876,0.43084809916562794,Var5_3yrs
Corn,1,0.07380617448962415,0.01812829094349839,4.071325571707813,22.129064419126006,5.019626901058058e-4,Var5_3yrs_crops
Corn,2,-0.056364728581837414,0.02848001206010365,-1.979097777869139,48.73786274097712,0.05346918912710599,Var5_3yrs_crops
Corn,3,-0.008214775872930572,0.02479282306785827,-0.3313368489924131,12.56611593607027,0.7458504928992898,Var5_3yrs_crops
Corn,4,-0.04181183565381292,0.021831955375635394,-1.9151667788985682,35.971705714200084,0.06344856788251528,Var5_3yrs_crops
Corn,5,-0.04102005669882343,0.023110709210860142,-1.7749371654742365,29.094100161343878,0.08637276672751158,Var5_3yrs_crops
Corn,6,-0.0491537102711042,0.02454433307726711,-2.002650066569958,44.38142528912087,0.05134687939701719,Var5_3yrs_crops
Corn,7,-0.025878442889736224,0.02999116586501638,-0.8628688529885562,20.84239628384072,0.39803001691179085,Var5_3yrs_crops
Corn,8,0.05307450341603353,0.03843025212702527,1.3810605051615052,7.497347068604658,0.2070228664906313,Var5_3yrs_crops
Corn,9,-0.10251604984524433,0.028514544619488925,-3.5952196050564793,22.619410288468618,0.0015579254820462154,Var5_3yrs_crops
FruitVeg,1,0.18847718936957855,0.07728799135785948,2.438634852041761,6.818507511571323,0.0457530733759329,Var5_3yrs_crops
FruitVeg,2,-0.14153572381959037,0.08029017568800337,-1.76280251732888,6.992196571962762,0.12135257673536622,Var5_3yrs_crops
FruitVeg,3,0.13249842530305184,0.132661714158458,0.9987691335330469,2.8684787137094676,0.39455009198031726,Var5_3yrs_crops
FruitVeg,4,-0.1302594374926875,0.07803601710814342,-1.6692220120892654,7.7829419912585545,0.13467779140334668,Var5_3yrs_crops
FruitVeg,5,-0.10458296762545397,0.07897361158450028,-1.3242773823703398,7.832365228478555,0.22274828824016696,Var5_3yrs_crops
FruitVeg,6,-0.1506165435723097,0.07773052789743255,-1.9376755522753186,7.033225010515023,0.09365959201806859,Var5_3yrs_crops
FruitVeg,7,-0.15801147619862294,0.07872172398436221,-2.007215647741802,6.867777341688303,0.08549770339700904,Var5_3yrs_crops
FruitVeg,8,-0.111878909246761,0.07864163415978224,-1.4226422230678477,7.058484215147156,0.197494730653344,Var5_3yrs_crops
FruitVeg,9,-0.08959437123202861,0.08155433053493834,-1.0985850860935689,9.248168276312478,0.2997252735656129,Var5_3yrs_crops
LandDiversity,1,-0.004185821081032741,0.007811033010010784,-0.5358857241632579,22.90829283626021,0.5972028123017009,Var5_3yrs_crops
LandDiversity,2,0.0043093143612420995,0.011511292341071058,0.37435539238864846,39.06474420713544,0.710164381723458,Var5_3yrs_crops
LandDiversity,3,-0.00921222116195772,0.011494655808509655,-0.8014351465085003,30.083910896728977,0.42916473972669544,Var5_3yrs_crops
LandDiversity,4,-0.02156364543794838,0.015225862932002126,-1.4162511204948083,31.911260332102316,0.1663898366363352,Var5_3yrs_crops
LandDiversity,5,0.007053580589025952,0.009344345617999482,0.7548501390444121,32.576263523947624,0.4557618066304633,Var5_3yrs_crops
LandDiversity,6,-0.0142262414453683,0.016444452916212517,-0.8651088314006913,24.936244811047285,0.3952257600998277,Var5_3yrs_crops
LandDiversity,7,0.051018594526825986,0.0188471122729651,2.7069714334969333,30.721978238408116,0.010985273258826372,Var5_3yrs_crops
LandDiversity,8,-0.005465176207566393,0.01896119409004353,-0.28822953773972193,39.02362918036798,0.7746964404690951,Var5_3yrs_crops
LandDiversity,9,0.016184615196767366,0.01753630861339454,0.9229202994526039,15.225523259548156,0.37044388160126596,Var5_3yrs_crops
LargeFarms,1,0.03884727258632285,0.018890388162774396,2.0564570855603543,24.001474710009777,0.050766809357595304,Var5_3yrs_crops
LargeFarms,2,0.006862397578687768,0.024990741899773697,0.27459759322911137,45.90088445255777,0.7848575823211564,Var5_3yrs_crops
LargeFarms,3,-0.02250749767020514,0.0209846170549317,-1.0725712845408129,12.4761313754359,0.3037724288442176,Var5_3yrs_crops
LargeFarms,4,0.10282431108025984,0.02470236372737137,4.162529230606612,33.186331729872116,2.0991149842349333e-4,Var5_3yrs_crops
LargeFarms,5,-0.0048460087697227315,0.023953081478883833,-0.20231254062216575,43.84938122132342,0.8406081518132482,Var5_3yrs_crops
LargeFarms,6,0.07861544221785738,0.022088260070520394,3.5591505155618726,37.3786250611363,0.0010330058702494828,Var5_3yrs_crops
LargeFarms,7,0.05545314052555297,0.028653280055872,1.9353156224147117,35.67545089566299,0.06090932888605536,Var5_3yrs_crops
LargeFarms,8,3.2355133714766324e-4,0.026145781936070762,0.012374896185502538,38.01550586328296,0.9901912301663627,Var5_3yrs_crops
LargeFarms,9,0.12701310273841832,0.02375472821310501,5.346855649072328,28.510428924781433,1.0182208297103161e-5,Var5_3yrs_crops
MeanCropArea,1,-0.01010346527870133,0.005000445882358723,-2.02051287353109,10.553782040276632,0.06943909733669494,Var5_3yrs_crops
MeanCropArea,2,0.033866927045713986,0.023287506447548244,1.4542959814952436,3.928015617970094,0.22080084409999065,Var5_3yrs_crops
MeanCropArea,3,0.014099138995078997,0.013551232449157763,1.0404322299080102,11.509321890977082,0.3195026833492077,Var5_3yrs_crops
MeanCropArea,4,0.007604101487328106,0.007536498531146746,1.0089700748831796,14.655126974066807,0.32935854247629337,Var5_3yrs_crops
MeanCropArea,5,0.006540994746222657,0.016490412624334986,0.39665440127132284,7.216032834021248,0.7030919834512184,Var5_3yrs_crops
MeanCropArea,6,0.039725368472181215,0.036573823140051885,1.08616942560424,4.13119150395703,0.3366765342399823,Var5_3yrs_crops
MeanCropArea,7,0.04925786274142084,0.01746319293256714,2.820667613971083,13.376203164334605,0.014116775259121056,Var5_3yrs_crops
MeanCropArea,8,0.027275118713900016,0.02389996707832872,1.1412199282329436,13.219444676838458,0.2740308778920828,Var5_3yrs_crops
MeanCropArea,9,0.0018077752502970005,0.034156811651329985,0.05292576100927178,7.501650302687707,0.9591731226301526,Var5_3yrs_crops
PercentCrop,1,0.025912258350785096,0.014654468175227489,1.7682155395163528,18.271331390795673,0.09371852564809763,Var5_3yrs_crops
PercentCrop,2,-0.01363542808739502,0.020120531194034338,-0.6776872815086449,35.25118484242625,0.5023940396235117,Var5_3yrs_crops
PercentCrop,3,-0.021076856859672033,0.019522099790212973,-1.0796408729679021,24.00652936905583,0.29103023202695,Var5_3yrs_crops
PercentCrop,4,-0.01979561442127967,0.016790364430569617,-1.178986585022449,31.394378531667602,0.24726189983089356,Var5_3yrs_crops
PercentCrop,5,0.06141289107707853,0.06586640722664909,0.9323856220934319,8.271839971668161,0.37754893512649257,Var5_3yrs_crops
PercentCrop,6,5.952668068226578e-4,0.033603329603009456,0.017714518586555386,19.622881686340705,0.9860454793874713,Var5_3yrs_crops
PercentCrop,7,0.001305568634037889,0.043082296113961846,0.030304063427454796,19.893258652523407,0.9761265270183215,Var5_3yrs_crops
PercentCrop,8,0.008698555922423676,0.04669453421359778,0.18628638381171803,4.27363495873165,0.8607321107564517,Var5_3yrs_crops
PercentCrop,9,-0.018178813555777256,0.02619155283743454,-0.6940716218167486,20.615790056130614,0.49538479829780324,Var5_3yrs_crops
ShrubGrassCropEdge,1,-0.01596014680150286,0.010448135405275774,-1.5275593378550398,9.497961912858445,0.15921167904718614,Var5_3yrs_crops
ShrubGrassCropEdge,2,0.11580224746791508,0.05677673217188918,2.0396074771849957,8.664078804987822,0.07302199788796293,Var5_3yrs_crops
ShrubGrassCropEdge,3,0.019716337772857202,0.011584597327833459,1.701944160414295,16.149320473903128,0.1079347068541378,Var5_3yrs_crops
ShrubGrassCropEdge,4,0.018038208601116518,0.012068452130206821,1.494658006387385,13.157782138467281,0.15859578342875946,Var5_3yrs_crops
ShrubGrassCropEdge,5,0.12082756584359725,0.1474272330147294,0.8195742629960735,1.3551010840630222,0.531581791782961,Var5_3yrs_crops
ShrubGrassCropEdge,6,0.08481955313682522,0.030907648993530684,2.744290034954742,14.956627488612776,0.015088866693483204,Var5_3yrs_crops
ShrubGrassCropEdge,7,0.00989017493250855,0.041367092090385194,0.2390831560240921,16.029687394243485,0.8140710623537099,Var5_3yrs_crops
ShrubGrassCropEdge,8,-0.020223207017480586,0.028939307073133056,-0.6988144866901667,5.830924936510679,0.5115625958671103,Var5_3yrs_crops
ShrubGrassCropEdge,9,0.0852227283256931,0.1245898449113311,0.6840262814866248,4.931294330463755,0.5247702932023474,Var5_3yrs_crops
SoyGrains,1,0.021454900926443202,0.019642223431121424,1.0922847406597436,18.527861956840873,0.288707997838339,Var5_3yrs_crops
SoyGrains,2,-0.03386133862857133,0.030889865239433434,-1.096195738184852,41.86433998179847,0.2792591265303178,Var5_3yrs_crops
SoyGrains,3,-0.012696228992797612,0.02307228232111126,-0.5502805841267162,19.7784395951826,0.5882884848377616,Var5_3yrs_crops
SoyGrains,4,-0.05945425913163241,0.023780186255930785,-2.5001595232167073,31.222172292854644,0.0178719272543965,Var5_3yrs_crops
SoyGrains,5,-2.2580624659945548e-4,0.02318974082767809,-0.009737333775198758,31.57705670586478,0.9922921147294834,Var5_3yrs_crops
SoyGrains,6,-0.019483325997481267,0.023097847672107565,-0.8435126196199175,31.628739498476723,0.4052762802340486,Var5_3yrs_crops
SoyGrains,7,-0.005536323868002786,0.03707934786557772,-0.1493101736328643,15.181008462841085,0.8832743791244595,Var5_3yrs_crops
SoyGrains,8,-0.013785344674807045,0.03198757571915833,-0.43095934483558207,22.083867717613376,0.6706752669656525,Var5_3yrs_crops
SoyGrains,9,-0.009881430940666793,0.02358157363877441,-0.41903187175002943,32.15380778504473,0.6779790149215214,Var5_3yrs_crops
Corn,1,0.08733707376828383,0.01950306541529008,4.4781203317819465,22.63859696697641,1.76687519121395e-4,Var5_crops
Corn,2,-0.0645683556574781,0.028116150522142818,-2.296486341778097,50.20440190384661,0.02585696669954558,Var5_crops
Corn,3,-0.015675413952864516,0.023057818019259605,-0.6798307602120567,13.881456556382014,0.5077910170624296,Var5_crops
Corn,4,-0.06066808543345097,0.022573864761487355,-2.6875364973814815,35.78436125048215,0.010852378086297488,Var5_crops
Corn,5,-0.04453077901110982,0.024880488348584643,-1.7897871772940104,32.853217608271244,0.08270987576560607,Var5_crops
Corn,6,-0.06677449315695459,0.02471878578902357,-2.701366229186142,45.40218773263921,0.009674474551512673,Var5_crops
Corn,7,-0.03908264464888783,0.028957966419512086,-1.349633606265724,21.94946675212933,0.1908900352719229,Var5_crops
Corn,8,0.04950604546873517,0.03470126955394749,1.4266349936209621,7.178680424074895,0.1956952607427797,Var5_crops
Corn,9,-0.11842843445873442,0.030873183571959895,-3.835964444116974,23.761446514616438,8.076381381411356e-4,Var5_crops
FruitVeg,1,0.13236666619820944,0.08038645189796621,1.6466290410008546,7.829385999637266,0.13907344696969595,Var5_crops
FruitVeg,2,-0.08193002999221254,0.0823329168183609,-0.9951066129840002,8.020459459312502,0.3487546370588231,Var5_crops
FruitVeg,3,0.22029856839789666,0.13229948480865272,1.6651506142787986,2.629607780802142,0.20710915709008684,Var5_crops
FruitVeg,4,-0.0696416073340058,0.08067275509584555,-0.8632605549576944,8.832484528516678,0.41082197638884776,Var5_crops
FruitVeg,5,-0.0494269020138151,0.08156674064290022,-0.6059688253353954,8.797870996822422,0.5598421916541991,Var5_crops
FruitVeg,6,-0.09418133205260772,0.08074293764798239,-1.1664343012043126,8.045392625510392,0.27684860002541695,Var5_crops
FruitVeg,7,-0.09729542085767462,0.0814109605522046,-1.195114517722514,7.884000613149504,0.2667516099109902,Var5_crops
FruitVeg,8,-0.059247803519038286,0.0812180650242421,-0.7294904588203857,8.076519222476067,0.48631685474032105,Var5_crops
FruitVeg,9,-0.02934573330386974,0.08125376800602595,-0.3611615070170457,9.72971133718299,0.7256973153661739,Var5_crops
LandDiversity,1,-0.0034306852551230812,0.007575104987345643,-0.45288946633137184,23.911111067780098,0.6547111128613519,Var5_crops
LandDiversity,2,0.0022532251574243073,0.010561111480044688,0.21335113843668782,39.972859623643345,0.8321375416976713,Var5_crops
LandDiversity,3,-0.008347350450973914,0.010345600214740985,-0.8068502820242509,30.500365022400377,0.4260000022138152,Var5_crops
LandDiversity,4,-0.02075423657502573,0.014123971148705358,-1.469433515299139,31.9348324110145,0.1514987346406106,Var5_crops
LandDiversity,5,0.0029117208693548633,0.008984924028058278,0.32406738891303816,32.96087715014074,0.7479345591970856,Var5_crops
LandDiversity,6,-0.01230321687584713,0.014121694667486223,-0.8712280760590331,26.39849688949645,0.3914841592719208,Var5_crops
LandDiversity,7,0.04108642059764908,0.017924228150146666,2.2922281647766733,31.679618842730925,0.028686516307956055,Var5_crops
LandDiversity,8,-0.005638183704182729,0.01564553112055048,-0.3603702335663727,39.801177239125806,0.7204757692867081,Var5_crops
LandDiversity,9,0.010217390216774718,0.017554168324840122,0.5820492334186259,15.355159679332596,0.5689815760723569,Var5_crops
LargeFarms,1,0.04435655421101455,0.018602798340858453,2.3844022495041277,24.886994436668356,0.0250493762936721,Var5_crops
LargeFarms,2,2.2708219943035285e-4,0.02358383892249501,0.00962872075986555,48.01608732405015,0.9923574062671494,Var5_crops
LargeFarms,3,-0.02552431081991354,0.02022408061500578,-1.2620752115166667,13.739510861115455,0.22792557152424986,Var5_crops
LargeFarms,4,0.08995036698073366,0.02347742267573966,3.8313561170274313,35.09223075641947,5.055581175752925e-4,Var5_crops
LargeFarms,5,-0.0029208824204082057,0.023652140588470396,-0.12349336456388371,45.96149193820695,0.902254901904382,Var5_crops
LargeFarms,6,0.07809950136075855,0.021377865471586384,3.65328809204837,39.446416390947654,7.525395534140345e-4,Var5_crops
LargeFarms,7,0.05095683826539886,0.02756298168024959,1.848741868950712,37.222253370255586,0.07245034197622811,Var5_crops
LargeFarms,8,-0.01091363228711813,0.02484998281636073,-0.43918067741812744,39.61402423291275,0.6629169980151812,Var5_crops
LargeFarms,9,0.1335962587494608,0.023317915334246476,5.729339730179529,28.677062428685748,3.4907018540853284e-006,Var5_crops
MeanCropArea,1,-0.009343243354854223,0.004991562612043067,-1.8718073038514877,10.290695523364244,0.08990142228844537,Var5_crops
MeanCropArea,2,0.02276431675538832,0.021674396193836272,1.050286086486783,3.9460288038439457,0.3536027138001912,Var5_crops
MeanCropArea,3,0.014963094462173766,0.012628094595170081,1.1849051612186023,12.008063884558903,0.25897623027033756,Var5_crops
MeanCropArea,4,0.007406120209992143,0.006992922663341811,1.0590879617211255,14.36700368901637,0.30704172979226346,Var5_crops
MeanCropArea,5,0.010687792510618525,0.016611902281456065,0.6433816145517153,7.222279294723901,0.5398605216852903,Var5_crops
MeanCropArea,6,0.03745498063537966,0.038131342921630854,0.9822623009202355,4.390868588974545,0.3769471479982579,Var5_crops
MeanCropArea,7,0.04169301060981684,0.01617284438865791,2.577963999892087,13.248847281315173,0.022667593973384106,Var5_crops
MeanCropArea,8,0.02118626804511458,0.022664407384043093,0.9347814697343819,14.323699144003442,0.36539341593663344,Var5_crops
MeanCropArea,9,-0.007669040150229561,0.03465292508618656,-0.22131003749771802,7.443478773053736,0.8308005267836911,Var5_crops
PercentCrop,1,0.019737868725779744,0.015398820086000643,1.2817779943882721,19.15547135804212,0.21521850440101548,Var5_crops
PercentCrop,2,-0.009407294312128887,0.01989214201325588,-0.4729150991311032,36.44487400518086,0.6390939098561919,Var5_crops
PercentCrop,3,-0.019771142597140568,0.018670918830516064,-1.0589271356493866,25.187983496383264,0.2996827933716659,Var5_crops
PercentCrop,4,-0.010093334930381477,0.017237010760628658,-0.5855617931988435,32.23902304098641,0.5622469769534555,Var5_crops
PercentCrop,5,0.07222524153664377,0.06045442639319993,1.194705596359241,8.679227303310517,0.2638271624445757,Var5_crops
PercentCrop,6,0.007709506237032288,0.03142752378409443,0.2453106483983983,20.288347656187664,0.8086802356961941,Var5_crops
PercentCrop,7,0.014831182933347741,0.036289725727844765,0.40868820681022433,20.024345440390867,0.6871061718118044,Var5_crops
PercentCrop,8,0.02455601136021521,0.04840226977327487,0.5073318147111712,4.584269174255304,0.6353695490851223,Var5_crops
PercentCrop,9,-0.0014871708847905994,0.02514672776861142,-0.05913973772153813,20.85417373669031,0.953403864414791,Var5_crops
ShrubGrassCropEdge,1,-0.011614612984301591,0.008298629200422203,-1.3995821121530148,9.682817171048912,0.1928509196207768,Var5_crops
ShrubGrassCropEdge,2,0.09424181905179307,0.04845940825346947,1.9447579417160092,8.938972515818522,0.08388812738957559,Var5_crops
ShrubGrassCropEdge,3,0.016044955399339058,0.009466649462231424,1.6948927351068341,16.237563005599288,0.10918463292335036,Var5_crops
ShrubGrassCropEdge,4,0.013654337257504548,0.009771386026511564,1.3973797801517436,13.409575538824031,0.18499199753948814,Var5_crops
