term,ERS,estimate,std.error,statistic,df,p.value,model
MeanCropArea,1,-0.01316395158566378,0.006333340076780389,-2.0785164583102245,9.815725529640666,0.06487552638155211,Var5_3yrs
MeanCropArea,2,0.036688408379121434,0.02148121871086097,1.70792955804559,4.415660576030049,0.15606102778698364,Var5_3yrs
MeanCropArea,3,0.00847474311573293,0.016539088953163156,0.5124068889001354,10.881248259392136,0.6186066609697247,Var5_3yrs
MeanCropArea,4,0.01195895819643926,0.007646947979053663,1.563886432756827,13.793305665476272,0.14049104141298635,Var5_3yrs
MeanCropArea,5,-0.013894988381315811,0.03352036377709183,-0.414523794363228,5.477777718534475,0.6942291918080677,Var5_3yrs
MeanCropArea,6,0.07934438969191586,0.052198711026947654,1.5200449997884855,5.393755536604653,0.18476294384414158,Var5_3yrs
MeanCropArea,7,0.022585821846352067,0.029818471798057144,0.7574439763148315,11.185607201763027,0.4644417143756481,Var5_3yrs
MeanCropArea,8,-0.08657857985608498,0.07126514931958099,-1.2148796527154184,5.730233979216758,0.27208770045193353,Var5_3yrs
MeanCropArea,9,-0.013261864699307166,0.041000521195149506,-0.3234560028196931,5.583116627818079,0.7581192866202114,Var5_3yrs
NaturalCropEdge,1,-0.021995124212778355,0.009392537689925722,-2.3417658718974272,28.36388132043816,0.026437134551189508,Var5_3yrs
NaturalCropEdge,2,0.03657228948622158,0.018515432405368085,1.9752328050204413,44.59730579143304,0.05445084083740258,Var5_3yrs
NaturalCropEdge,3,0.013710718179748808,0.016498504762930417,0.8310279250611041,20.57170866574167,0.41549953869624234,Var5_3yrs
NaturalCropEdge,4,0.004657985224535671,0.012371267858606106,0.37651639894736666,38.092840345775464,0.7086221824416946,Var5_3yrs
NaturalCropEdge,5,0.04948818930485602,0.03183112487686219,1.5547106643670208,6.338251416942483,0.16838934907546813,Var5_3yrs
NaturalCropEdge,6,0.05761123888394292,0.019313249685562056,2.9829904248072334,17.210937763116515,0.008268133361634225,Var5_3yrs
NaturalCropEdge,7,-0.0044307622708972235,0.028607111874383036,-0.15488324338203682,8.823724476913222,0.8803982430092342,Var5_3yrs
NaturalCropEdge,8,-0.11246366900273053,0.07121570162045222,-1.579197655063647,4.497669741279187,0.18156690807543294,Var5_3yrs
NaturalCropEdge,9,-0.0033120676492882375,0.021090794112298212,-0.15703854637492973,8.560165601341337,0.8788557111724341,Var5_3yrs
PercentCrop,1,0.07434431357695705,0.016238999524400912,4.578133860109202,20.425707312238508,1.737976256214762e-4,Var5_3yrs
PercentCrop,2,-0.07963371724854801,0.021664996037508693,-3.6756857518311032,28.910853659793617,9.608036921490671e-4,Var5_3yrs
PercentCrop,3,-0.045711561657404386,0.024487642658072892,-1.8667195652797783,23.104731449805758,0.0746826891414734,Var5_3yrs
PercentCrop,4,-0.05012846497714705,0.020204518064179205,-2.4810522487057147,34.29966779880651,0.018158686655240133,Var5_3yrs
PercentCrop,5,0.03526861151108561,0.07780961784998659,0.4532680211729338,4.983771660503407,0.669407852124025,Var5_3yrs
PercentCrop,6,-0.11079769926568117,0.03431211785491934,-3.229112808896349,12.650238361677028,0.006798128069020964,Var5_3yrs
PercentCrop,7,-0.03188050221683881,0.035311053816997104,-0.9028476573387627,18.703197409646105,0.3780880775608584,Var5_3yrs
PercentCrop,8,0.1526144069340511,0.11658856518637084,1.308999786472127,2.929323248538016,0.28375186066896113,Var5_3yrs
PercentCrop,9,-0.04437727567458786,0.038962541903403,-1.1389728058453992,11.672564239882199,0.27755015754032036,Var5_3yrs
Corn,1,0.08550670144089689,0.021430752462278057,3.9899066349351906,20.95257062387349,6.679917788796182e-4,Var5_3yrs_crops
Corn,2,-0.047223561823769585,0.03133575262860882,-1.5070185925789943,46.26366228093384,0.1386044414509735,Var5_3yrs_crops
Corn,3,-0.02251328205149358,0.028291730355160322,-0.7957548643675387,16.572567860942513,0.43742479424469993,Var5_3yrs_crops
Corn,4,-0.05232449223005621,0.024442573375454198,-2.1407112674396913,34.86467213153518,0.03936965911498586,Var5_3yrs_crops
Corn,5,-0.049511327928105295,0.03226673970921242,-1.5344385077110658,23.528781063331028,0.1382601192114415,Var5_3yrs_crops
Corn,6,-0.061135389430949934,0.02748161865353752,-2.224592015546377,37.51333819820816,0.03220369327783145,Var5_3yrs_crops
Corn,7,-0.05969371794305167,0.03822599971107685,-1.561599916136505,14.179197741654422,0.14041976881115237,Var5_3yrs_crops
Corn,8,0.04706611756509256,0.05453623040280204,0.8630247675254491,5.705814132672734,0.4229098064369504,Var5_3yrs_crops
Corn,9,-0.10811889818360722,0.03566403125154499,-3.031594982099042,21.821670206887237,0.006165458847489609,Var5_3yrs_crops
FruitVeg,1,0.18601926942080305,0.0848241690126025,2.1929984294118556,6.736600350988114,0.06588702216776444,Var5_3yrs_crops
FruitVeg,2,-0.100314684241055,0.08589864751286055,-1.1678261200333346,7.090239892222767,0.2806428585072326,Var5_3yrs_crops
FruitVeg,3,0.14211916972234784,0.14876343067029593,0.9553367321658927,3.215609754242248,0.4055736435818361,Var5_3yrs_crops
FruitVeg,4,-0.11792168705707948,0.08509959398404213,-1.3856903603934014,7.889187645302698,0.20375261767608205,Var5_3yrs_crops
FruitVeg,5,-0.1285044649560945,0.08715419040238374,-1.4744496433596586,9.204202508271807,0.17372328170419354,Var5_3yrs_crops
FruitVeg,6,-0.1515874665158047,0.08532935554009784,-1.776498434288197,6.979795078199816,0.11902543284023466,Var5_3yrs_crops
FruitVeg,7,-0.15157681957100635,0.08649532444323159,-1.7524278976546173,6.806578970610061,0.12437001583004652,Var5_3yrs_crops
FruitVeg,8,-0.081884721760687,0.08512170789976829,-0.9619722604380437,7.356901022849476,0.3666090436873168,Var5_3yrs_crops
FruitVeg,9,-0.09535557058116324,0.08969292886480425,-1.0631336470781816,7.671699448837526,0.320036955355473,Var5_3yrs_crops
LandDiversity,1,0.006678135604909521,0.00923387387168872,0.7232214450518808,21.66286550699487,0.47728084703052076,Var5_3yrs_crops
LandDiversity,2,-0.007868752478004493,0.01104330617615491,-0.7125359337582233,35.65843214733823,0.48076974542987405,Var5_3yrs_crops
LandDiversity,3,-0.02389220983359742,0.01283052838356541,-1.8621376391794504,26.13452237114566,0.0738640855233795,Var5_3yrs_crops
LandDiversity,4,-0.007893270302020694,0.01111926740750697,-0.7098732328976725,38.83783844433193,0.48202338768200725,Var5_3yrs_crops
LandDiversity,5,-0.011726692695473067,0.016174619494068343,-0.7250057845115647,11.695884679482194,0.482701980555164,Var5_3yrs_crops
LandDiversity,6,-0.023602450605415694,0.028807156974233243,-0.8193259274605635,10.335996029183171,0.431087270403384,Var5_3yrs_crops
LandDiversity,7,0.01988209226808859,0.013763282629480653,1.4445748738387147,23.58549109422086,0.16173228055437475,Var5_3yrs_crops
LandDiversity,8,0.0015348811632160115,0.022873708463223376,0.06710241873038698,16.752034328591723,0.9472945394645063,Var5_3yrs_crops
LandDiversity,9,0.007992310081413625,0.020726059302953518,0.3856164823515052,16.54319072555891,0.7046943022827084,Var5_3yrs_crops
LargeFarms,1,0.03130226383095793,0.016863166792933662,1.8562506209732104,23.734321497092292,0.07587533709567953,Var5_3yrs_crops
LargeFarms,2,0.005926681742326687,0.019869000432145418,0.29828786619472303,44.372872585862126,0.7668758242414029,Var5_3yrs_crops
LargeFarms,3,-0.020440666984809668,0.020738459789720415,-0.9856405534485084,18.12977205284402,0.3372817934618415,Var5_3yrs_crops
LargeFarms,4,0.08574568448677315,0.020045919621201055,4.277463249732201,32.93232268382715,1.525813621302586e-4,Var5_3yrs_crops
LargeFarms,5,-0.0035060181776594935,0.021948807329981373,-0.159736159006252,29.165593414275534,0.8741900427344174,Var5_3yrs_crops
LargeFarms,6,0.061250885458777736,0.020185658943466706,3.034376317876024,37.67409399591934,0.004351753145897972,Var5_3yrs_crops
LargeFarms,7,0.0519534644722689,0.026027302567986684,1.9961140550988612,37.81310545348672,0.053160129386827584,Var5_3yrs_crops
LargeFarms,8,-0.004356397268013041,0.020168597567062706,-0.2159990179548956,24.374020377546884,0.8307859679659734,Var5_3yrs_crops
LargeFarms,9,0.10742216720755145,0.021834058843596734,4.919935774518401,27.849461192389082,3.498137130249767e-5,Var5_3yrs_crops
MeanCropArea,1,-0.012647271493364271,0.005761620749180104,-2.1950892021422996,9.82864753169236,0.05333333293553731,Var5_3yrs_crops
MeanCropArea,2,0.031135365661410702,0.01901416001691001,1.6374830985813122,4.430271435617979,0.16991741607348615,Var5_3yrs_crops
MeanCropArea,3,0.015682855996702102,0.015067440098974245,1.0408440912116022,10.827346730085083,0.3206322229565322,Var5_3yrs_crops
MeanCropArea,4,0.012658170683434484,0.007011037157081267,1.8054633572508623,13.272688082505791,0.09372569743929886,Var5_3yrs_crops
MeanCropArea,5,-0.004827065670733466,0.03583757949879865,-0.1346928486310098,5.431607258086754,0.8977053447314107,Var5_3yrs_crops
MeanCropArea,6,0.06442541686128729,0.058407508908461664,1.103033121345016,5.21496903826004,0.3182937100011198,Var5_3yrs_crops
MeanCropArea,7,0.035284560031984186,0.023258941571933422,1.5170320593849413,10.929509664197564,0.15763701322735632,Var5_3yrs_crops
MeanCropArea,8,0.0016911989830470174,0.021781014939605055,0.07764555452243233,4.992233664360165,0.941125945431057,Var5_3yrs_crops
MeanCropArea,9,-0.012488912186746484,0.04469160638802677,-0.27944648214955103,5.458010334518749,0.7901859847275625,Var5_3yrs_crops
NaturalCropEdge,1,-0.019701375971320313,0.008409440631898663,-2.342768899109546,28.253732196421794,0.026407500317891183,Var5_3yrs_crops
NaturalCropEdge,2,0.016678389563155854,0.014983421125043516,1.1131229259304034,42.268849091880554,0.2719459688960491,Var5_3yrs_crops
NaturalCropEdge,3,0.02335540133103003,0.014392271460692918,1.6227738196028705,20.45261537198791,0.11995181658529303,Var5_3yrs_crops
NaturalCropEdge,4,0.018621084373128073,0.012721546665241461,1.4637437461913076,36.74328524926027,0.15176729383164447,Var5_3yrs_crops
NaturalCropEdge,5,0.046511032396500604,0.032680659061372394,1.4231975037331888,6.393965444251731,0.20158975481516406,Var5_3yrs_crops
NaturalCropEdge,6,0.05377117826742491,0.022750959693127265,2.363468574192429,17.547239089155095,0.029872837969239167,Var5_3yrs_crops
NaturalCropEdge,7,-0.006820375137846986,0.025010475443386127,-0.27270073906774106,8.952214840544032,0.7912691820819941,Var5_3yrs_crops
NaturalCropEdge,8,-0.03743061145638869,0.03150898349539453,-1.1879345921095708,4.592032243581809,0.2926463831409845,Var5_3yrs_crops
NaturalCropEdge,9,-2.970134894280437e-4,0.021783303980378237,-0.013634914597693022,10.462609771548811,0.9893777608699237,Var5_3yrs_crops
PercentCrop,1,0.03889748408562865,0.01650480848182528,2.3567364703723572,16.925425649753375,0.030749095761397952,Var5_3yrs_crops
PercentCrop,2,-0.03313473510810565,0.02161224164633723,-1.5331466143273116,28.931088567757364,0.13610353995230765,Var5_3yrs_crops
PercentCrop,3,-0.03614999867843288,0.020346253884447926,-1.7767397813739496,22.88687757995645,0.08890678352256319,Var5_3yrs_crops
PercentCrop,4,-0.025350420855841896,0.01876850444211475,-1.3506894453965095,29.029821013019095,0.18723038532493574,Var5_3yrs_crops
PercentCrop,5,0.05101114368892512,0.0779970393785873,0.6540138458502737,5.321113411564036,0.5403142087013659,Var5_3yrs_crops
PercentCrop,6,-0.06835298902526678,0.044732905604464496,-1.5280247974422865,13.506219734941682,0.1495822266124252,Var5_3yrs_crops
PercentCrop,7,-0.0023913550399402963,0.03237009656598957,-0.07387543732114879,19.767399631074568,0.9418519602910715,Var5_3yrs_crops
PercentCrop,8,0.022839030240373745,0.03505124307053043,0.6515897366155271,3.037498968898223,0.5606027316894261,Var5_3yrs_crops
PercentCrop,9,-0.006586681983015456,0.04099748755373898,-0.16066062522445354,12.14480970642442,0.8750021624138866,Var5_3yrs_crops
SoyGrains,1,0.021043166554073903,0.01983736273389403,1.0607844821085841,19.823412917467618,0.30154178957359545,Var5_3yrs_crops
SoyGrains,2,-0.03689508963447402,0.029485879830045084,-1.2512799294826946,41.160477536592495,0.21789769287663185,Var5_3yrs_crops
SoyGrains,3,-0.007452843878979341,0.024319979243498,-0.3064494342022054,21.955268617242574,0.7621497841695781,Var5_3yrs_crops
SoyGrains,4,-0.053930084959480984,0.023396570749973304,-2.3050422874276357,31.99442084535883,0.027802248209571234,Var5_3yrs_crops
SoyGrains,5,-0.009291570291720527,0.022753932536111163,-0.40835008528633593,26.551610405391067,0.6862912535998621,Var5_3yrs_crops
SoyGrains,6,-0.02996733699723454,0.023127178740268945,-1.2957627618043848,33.70289244719003,0.20386161089533428,Var5_3yrs_crops
SoyGrains,7,-0.031210299510278226,0.03787846193605002,-0.8239589971464626,14.597421173253066,0.4232216799708488,Var5_3yrs_crops
SoyGrains,8,-0.010962163720416751,0.027158182331156123,-0.40364128890322876,16.402950920891033,0.6916897841487593,Var5_3yrs_crops
SoyGrains,9,-0.016895115400643732,0.023871833481579754,-0.7077426798272753,32.46148827325535,0.48415593523165923,Var5_3yrs_crops
Corn,1,0.09001470231964559,0.022651494915055,3.9738967629822333,21.586025465394382,6.62122284668466e-4,Var5_crops
Corn,2,-0.05270264740667496,0.030965046566089525,-1.7020044615205179,48.12337163046023,0.0952072356174616,Var5_crops
Corn,3,-0.023029668388587533,0.027277730207372175,-0.8442663012468484,18.11775625720427,0.40953057339941634,Var5_crops
Corn,4,-0.06250459762733095,0.025257063299633165,-2.474737339247147,34.84356319452073,0.018348202511373472,Var5_crops
Corn,5,-0.048888538188980424,0.03401218653243817,-1.437382984547446,25.25867774714432,0.16288283997130013,Var5_crops
Corn,6,-0.06997615805343146,0.026698852042339474,-2.6209425761999854,38.39670126509092,0.012497264711670755,Var5_crops
Corn,7,-0.06224844858765658,0.03614486393724075,-1.7221934683649702,15.972066332283845,0.10433902292761521,Var5_crops
Corn,8,0.07228877815383121,0.04261632870210499,1.6962694900149995,7.126407853269036,0.132890850462821,Var5_crops
Corn,9,-0.12317739710321327,0.03795919528450097,-3.244994952606583,21.710322369447603,0.0037604439091356995,Var5_crops
FruitVeg,1,0.10789213007553908,0.0846474907003483,1.274605179466887,7.99900869942393,0.23822655891749883,Var5_crops
FruitVeg,2,-0.027420948115461266,0.08551587057568935,-0.3206533235394151,8.40397419524037,0.7563019624326053,Var5_crops
FruitVeg,3,0.2652697678715107,0.12839826504503435,2.0659918401426225,3.0192888340983712,0.13016135309366336,Var5_crops
FruitVeg,4,-0.03922347619514281,0.08494709000293235,-0.46174008072305744,9.309332059770442,0.6548682046626864,Var5_crops
FruitVeg,5,-0.037389722950294774,0.08665483123220823,-0.43147880410847317,10.243335113424742,0.6750604698196586,Var5_crops
FruitVeg,6,-0.07421818733301568,0.0850101245163927,-0.8730511542622669,8.256399981332136,0.407308922589518,Var5_crops
FruitVeg,7,-0.07089603853218839,0.08567390887668111,-0.8275102590945865,8.080348260593547,0.4317062639337095,Var5_crops
FruitVeg,8,-0.016560658908980185,0.08541622374567891,-0.1938818901464017,8.645244257230571,0.850747053373828,Var5_crops
FruitVeg,9,-0.016399062165300182,0.09159382681718166,-0.17904112902752917,7.830172679725364,0.862451236730508,Var5_crops
LandDiversity,1,0.007774021997086127,0.008502183646635748,0.9143559255112362,22.405968584563198,0.37026533915409343,Var5_crops
LandDiversity,2,-0.0088298914825249,0.009859312625938954,-0.8955889540711245,36.36995191231514,0.3763617301788781,Var5_crops
LandDiversity,3,-0.022835578591429075,0.01073474208204435,-2.127259175572126,26.7886277854723,0.0427572988955183,Var5_crops
LandDiversity,4,-0.008972237211550958,0.01051971227231979,-0.8528975868626504,40.19236049382852,0.3987703317654172,Var5_crops
LandDiversity,5,-0.018280479797334624,0.01564312555965949,-1.1685950948623942,11.643512487882417,0.2659366073128521,Var5_crops
LandDiversity,6,-0.01862990936264217,0.022626743820084665,-0.823357948044884,10.56491868981578,0.4284988811026982,Var5_crops
LandDiversity,7,0.015982840429511355,0.01363891809914079,1.1718554443492277,23.671820598486974,0.25291495986597,Var5_crops
LandDiversity,8,-0.009668835540573302,0.018007871565256444,-0.5369227287931078,18.12763950869427,0.5978500319220796,Var5_crops
LandDiversity,9,0.0023434440864522127,0.019941374228152276,0.11751667962501053,16.23006381231669,0.9078926622729494,Var5_crops
LargeFarms,1,0.0320208362021196,0.0166057327078009,1.928300109701099,24.490108339785223,0.06548866835754781,Var5_crops
LargeFarms,2,0.004540390989422261,0.019199999769355457,0.2364787002064991,46.37236116829399,0.8141027106118761,Var5_crops
LargeFarms,3,-0.017440152417353725,0.019750137828817113,-0.8830395295726532,22.389005928351747,0.3865984638656269,Var5_crops
LargeFarms,4,0.08073561054384136,0.02038254065030269,3.961018006979537,34.88899683904959,3.507720340221078e-4,Var5_crops
LargeFarms,5,-0.004790118496560162,0.021599100384388663,-0.2217739818470565,30.447375429001124,0.8259706135959459,Var5_crops
LargeFarms,6,0.06170820338306402,0.01888063998450097,3.2683321875593196,39.43977089349994,0.0022466239425199723,Var5_crops
LargeFarms,7,0.05075210078476778,0.02650899895640853,1.9145234743954183,38.99883240980349,0.0629103453785732,Var5_crops
LargeFarms,8,-0.01172594639603446,0.021331977903730755,-0.5496886622024724,24.925986006362358,0.587424835349063,Var5_crops
LargeFarms,9,0.11940855627011808,0.02155842128164292,5.538835831721822,27.94028463208887,6.4188766785846424e-6,Var5_crops
MeanCropArea,1,-0.011296969021611354,0.005879070905765393,-1.9215568586752072,9.554391882680605,0.08495602231734306,Var5_crops
MeanCropArea,2,0.021640184871004057,0.017315825414628522,1.2497345262399266,4.470554588118664,0.2728291802320922,Var5_crops
MeanCropArea,3,0.015442849005823234,0.014245533451561798,1.0840484884846604,11.29289277769936,0.30094495941388083,Var5_crops
MeanCropArea,4,0.01134988116322549,0.007088826684342056,1.6010944643766418,12.900675549515624,0.13354840161465087,Var5_crops
MeanCropArea,5,-0.0014657018110430238,0.034945493883961336,-0.041942512414046194,5.062539391463068,0.9681485534658306,Var5_crops
MeanCropArea,6,0.05770159385156161,0.044557712272994765,1.2949855571138242,5.674493382207232,0.24551300519189162,Var5_crops
MeanCropArea,7,0.029095904465391034,0.02083534964225181,1.3964682601912146,10.813219382961037,0.1905770081177309,Var5_crops
MeanCropArea,8,-0.014493392573568643,0.023956153996165696,-0.6049966357658405,5.735971252567681,0.5683249152315283,Var5_crops
MeanCropArea,9,-0.02117929723947933,0.04560376033094462,-0.4644199751463922,5.625395449942055,0.6597735049523038,Var5_crops
NaturalCropEdge,1,-0.01638020862259086,0.0077515766572348105,-2.1131454085927994,28.253528019197695,0.04354885999180645,Var5_crops
NaturalCropEdge,2,0.01563487286540363,0.013478039995145382,1.1600257063367605,43.093040633710366,0.2524251326507024,Var5_crops
NaturalCropEdge,3,0.020384504502058753,0.012306719007068955,1.6563719778074022,20.770871478865004,0.11267673612549793,Var5_crops
NaturalCropEdge,4,0.015471233314496444,0.01127621170261076,1.372024020346693,36.74320163579259,0.17837522368999256,Var5_crops
NaturalCropEdge,5,0.029888790509706893,0.03124324699211252,0.9566480243635508,6.338335185136768,0.373796931793675,Var5_crops
NaturalCropEdge,6,0.05199612787185679,0.021217533936969932,2.4506207001397797,17.886914429734524,0.024783437593080666,Var5_crops
NaturalCropEdge,7,-0.011164987559200668,0.024321651858660337,-0.45905547962298837,8.856730793186665,0.6572523329567688,Var5_crops
NaturalCropEdge,8,-0.045185064873306716,0.031279912177639674,-1.444539377754618,4.698906343007321,0.21179977504441466,Var5_crops
NaturalCropEdge,9,2.994395844465419e-4,0.021204587856380717,0.014121452700455903,10.457916404234194,0.9889988694119054,Var5_crops
PercentCrop,1,0.036651798478905234,0.016940289663383463,2.16358747147803,17.712762785330156,0.04442298151583233,Var5_crops
PercentCrop,2,-0.03121205155301193,0.02085640132140394,-1.4965214310956165,29.862416689597183,0.14501317589528626,Var5_crops
PercentCrop,3,-0.03754504532469773,0.020176914434321316,-1.8607922161196706,24.265221204689418,0.07493399548828301,Var5_crops
PercentCrop,4,-0.02001505001161685,0.01892222403001178,-1.0577535695524893,29.906725741068414,0.2986371889802878,Var5_crops
PercentCrop,5,0.07723973845065403,0.07688835320465616,1.0045700711662087,5.433200239953205,0.3577247133245016,Var5_crops
