term,estimate,std.error,statistic,df,p.value,model
cropintensity,7.301263393145545e-4,0.0017511179565148146,0.4169486907482224,3.1699379168614032,0.7033546431096573,cp_individual_var6
msidi,-0.008649684654526627,0.014352175942475747,-0.6026740954956937,57.75836271191872,0.5490845745910886,cp_individual_var6
mna_crops,0.016870491128646355,0.014663043885819278,1.1505449523316174,12.643439068603621,0.2712155591938674,cp_individual_var6
largefarm_planted,0.10045991039599682,0.0061806965412848705,16.253816980814392,439.93931458752746,7.25747529163121e-47,cp_individual_var6
natural_crops_ed,0.20544765915760435,0.03320412707260597,6.187413351007879,117.52401499129994,9.204866222486767e-9,cp_individual_var6
pland_crops,0.004729868169669798,0.006232942756233411,0.7588499292632801,566.714437594596,0.44825782567159556,cp_time_var6
cropintensity,-0.00227116412740908,7.312231057670256e-4,-3.1059797064627954,3.7297017340148,0.03958173645677502,cp_time_var6
msidi,0.03431202482128129,0.0036533035318276584,9.392054211306068,552.8966561175014,1.5288946988246677e-19,cp_time_var6
mna_crops,-0.017314928626139245,0.004066006799840971,-4.258460322008429,81.24256264366078,5.492190039374317e-5,cp_time_var6
largefarm_planted,0.1021044987040797,0.005292222469175314,19.293311892837078,1010.3697596576413,7.39171713733592e-71,cp_time_var6
natural_crops_ed,0.004039502641435597,0.005334282803922831,0.7572719313765942,623.1684463558372,0.44917319427079927,cp_time_var6
pland_crops,0.03419774335650848,0.04011056383959039,0.8525869517384901,10.069241789512851,0.41370806589038245,cp_twoways_var6_3yrs
cropintensity,0.001367717893710322,0.002279842598664616,0.5999176848925634,2.76474376135081,0.594140697994094,cp_twoways_var6_3yrs
msidi,-0.015151781370758843,0.019917115452088668,-0.7607417553614626,32.78470879091746,0.45224838796081135,cp_twoways_var6_3yrs
mna_crops,-0.02587039539374226,0.017979244272841272,-1.438903382208397,10.799941507129954,0.17852258235788224,cp_twoways_var6_3yrs
largefarm_planted,0.08444328750066327,0.00839293567946367,10.061233723890448,329.0085492599043,6.140534247246873e-21,cp_twoways_var6_3yrs
natural_crops_ed,0.10739911361383651,0.0322806051225665,3.327047718159307,57.58361626635735,0.0015331159151556438,cp_twoways_var6_3yrs
pland_crops,0.07050770322093014,0.04975750002358998,1.4170266429684473,10.310337946293362,0.18597626104517154,cp_individual_var6_3yrs
cropintensity,0.0012668904394177753,0.001936708103814118,0.6541462995496246,2.7649782618052803,0.5633094069986705,cp_individual_var6_3yrs
msidi,-0.008097398507843866,0.020099434547882118,-0.40286698058862014,33.41291897612901,0.6896122803669109,cp_individual_var6_3yrs
mna_crops,-0.005320174219020691,0.018889842134339672,-0.281642068852931,11.049016847455734,0.7834229765748182,cp_individual_var6_3yrs
largefarm_planted,0.08929074425731451,0.008042496186024135,11.102367000494162,341.3172138054481,1.1699743268441319e-24,cp_individual_var6_3yrs
natural_crops_ed,0.19098985878056365,0.03620982598702839,5.274531251516724,66.22985535943695,1.5724405164090028e-6,cp_individual_var6_3yrs
pland_crops,0.01800064504382446,0.006472274951146409,2.781192884989547,547.7375840048878,0.005602441897642661,cp_time_var6_3yrs
cropintensity,-0.0020502465135789137,7.705471844831315e-4,-2.660766991127455,3.615432746870947,0.06262984717395942,cp_time_var6_3yrs
msidi,0.03618719905568019,0.003902097542752422,9.273781257183753,549.9599344623145,4.070948940264167e-19,cp_time_var6_3yrs
mna_crops,-0.02240100435722784,0.004120779994601261,-5.436107820989221,75.1636412477502,6.487568394478881e-7,cp_time_var6_3yrs
largefarm_planted,0.1050924962792921,0.005510148596039122,19.07253397028822,1007.0392660322168,1.7858788087031247e-69,cp_time_var6_3yrs
natural_crops_ed,0.0010092426258984841,0.005488135836734291,0.18389534368723512,620.2510408370132,0.8541556604136934,cp_time_var6_3yrs
pland_crops,0.037866283274348954,0.03766099147469733,1.0054510460721553,10.139712723616073,0.3380704051087945,cp_twoways_var7crops
cropintensity,0.0013209833726847793,0.0023689627047429247,0.5576210085705549,2.7668795421489683,0.619012448155303,cp_twoways_var7crops
msidi,-0.007253683444503604,0.017035872720385998,-0.4257887789818643,29.9696773978821,0.6733041060603884,cp_twoways_var7crops
mna_crops,-0.02974942352165905,0.018856753796530998,-1.5776534944806848,10.208281933579466,0.14510269604242623,cp_twoways_var7crops
largefarm_planted,0.06839206723914057,0.010720876747046205,6.379335277591342,363.7320432928874,5.40981544976376e-10,cp_twoways_var7crops
natural_crops_ed,0.09969318000787995,0.031226236710612837,3.192609501163402,57.24832520234786,0.002291501473494818,cp_twoways_var7crops
SDI,0.0022439657082753196,0.003148963274909394,0.7126045978862315,467.7036304459088,0.4764458156122511,cp_twoways_var7crops
soysmallgrain_planted,0.008968165739978206,0.007319878044964525,1.2251796662305825,463.0420684788166,0.22113037910767835,cp_twoways_var7crops
corn_planted,0.004585349034252103,0.00920524412120751,0.49812356672737684,280.7228392371201,0.6187869632906287,cp_twoways_var7crops
fruitveg_planted,0.045979968629556604,0.01209744557434184,3.8007997925676253,39.292105148159614,4.906411066767798e-4,cp_twoways_var7crops
pland_crops,0.08201014289936899,0.0487270320992834,1.68305228876386,10.399069091040547,0.12210339571563154,cp_individual_var7crops
cropintensity,0.0012245164087378779,0.001989880659869176,0.6153717825562379,2.767071055079828,0.5851923826063697,cp_individual_var7crops
msidi,0.0023079766616386156,0.01728254339789808,0.13354380825216466,30.65136214137018,0.894636273429738,cp_individual_var7crops
mna_crops,-0.003568928569005901,0.019411464593527206,-0.18385673846557501,10.512393642882875,0.8576240864391598,cp_individual_var7crops
largefarm_planted,0.07427869080190908,0.010403743499385465,7.139611891267466,371.9234197635671,4.949147368669882e-12,cp_individual_var7crops
natural_crops_ed,0.18439009755941743,0.03575394497086023,5.157195876138897,65.76603301026469,2.494019366970762e-6,cp_individual_var7crops
SDI,0.0035871008466238836,0.003105897262671647,1.154932228356553,464.0424073361333,0.24871255279445334,cp_individual_var7crops
soysmallgrain_planted,0.013342293582917539,0.0073799199451427015,1.8079184709448153,464.6408723372077,0.07126567530670795,cp_individual_var7crops
corn_planted,-0.007198997432235762,0.00852685413315315,-0.844273552686381,303.09044293211815,0.3991824470408355,cp_individual_var7crops
fruitveg_planted,0.0415947821349851,0.011628832807236946,3.57686646841285,39.00077859156782,9.476163420804394e-4,cp_individual_var7crops
pland_crops,0.03515948548136494,0.007287045952861547,4.824929842463553,403.06011237875776,1.9901433282721537e-6,cp_time_var7crops
cropintensity,2.819580279271177e-4,8.072765334921866e-4,0.3492706851113327,3.6231327452028608,0.7462272169896098,cp_time_var7crops
msidi,0.02888887868033038,0.0036572992662446528,7.898964940321587,550.020683691589,1.5385267267276016e-14,cp_time_var7crops
mna_crops,-0.022399465922266538,0.004068908580873035,-5.505030520361422,68.30032827003323,6.027155501732933e-7,cp_time_var7crops
largefarm_planted,0.10783667377930184,0.0059463576883285055,18.13491206406291,722.2579102903088,7.446400145907673e-61,cp_time_var7crops
natural_crops_ed,0.01152785237400397,0.0047253655299749455,2.4395683891284263,563.1538545254689,0.015012364869046498,cp_time_var7crops
SDI,0.01345892321164169,0.0027034937698933344,4.97834445247222,922.6534890092091,7.651453973289804e-7,cp_time_var7crops
soysmallgrain_planted,-0.039605694867859836,0.005170645717402714,-7.659719314081011,727.9412158963138,5.948586423471191e-14,cp_time_var7crops
corn_planted,0.004947422265470812,0.003993823985389943,1.2387682290379562,807.5831315539348,0.2157912714645513,cp_time_var7crops
fruitveg_planted,0.06690870799074264,0.002962356560955784,22.58631147668294,92.9085271706934,1.6502590540463368e-39,cp_time_var7crops
pland_crops,-0.02682540070956244,0.036290100732488374,-0.7391933383515591,20.085273206102862,0.46834113021599777,cp_twoways_var6crops
cropintensity,0.001470889898550982,0.002539711443110258,0.5791563063359892,3.1674874141785767,0.601116127191701,cp_twoways_var6crops
msidi,-0.0636911257838434,0.016113935653935065,-3.9525493431078615,50.90031472540537,2.3923764438270683e-4,cp_twoways_var6crops
mna_crops,-0.03413792429013715,0.013990643629755007,-2.440053881261998,11.48081652328883,0.03198012974575217,cp_twoways_var6crops
largefarm_planted,0.06988854806574808,0.007905002751122986,8.841052971906898,467.28912789979574,1.94565316044983e-17,cp_twoways_var6crops
natural_crops_ed,0.11434453586875111,0.026322279537943624,4.3440210299386575,108.59876350790535,3.157885907016005e-5,cp_twoways_var6crops
soysmallgrain_planted,-0.011666375489358076,0.005529999869804285,-2.109652036894346,604.6902113594111,0.03529864793547979,cp_twoways_var6crops
corn_planted,0.032663232816558245,0.007583516601918576,4.307135400520476,435.5137161070539,2.0455549643086348e-5,cp_twoways_var6crops
fruitveg_planted,0.026801382340294905,0.008865101136451333,3.0232460891047883,45.48420533820728,0.00409982382086228,cp_twoways_var6crops
pland_crops,0.08105269113430673,0.045214476921233634,1.7926269782022568,20.43813353424468,0.08784806199585407,cp_individual_var6crops
cropintensity,6.344531319269815e-4,0.0017355148464114898,0.36557055863787924,3.169898067304336,0.7377291694171243,cp_individual_var6crops
msidi,-0.00476658979100967,0.013988731799280103,-0.3407449552542691,55.746177186637226,0.7345764455972263,cp_individual_var6crops
mna_crops,0.009104532207435964,0.014042126212995025,0.6483727655866207,11.725238333749301,0.5292372481063613,cp_individual_var6crops
largefarm_planted,0.08753142253034944,0.007757423423141405,11.283569009425449,480.37404313901504,2.3592134516023144e-26,cp_individual_var6crops
natural_crops_ed,0.22165528848889898,0.032497305262183154,6.820728263485816,117.0930874203637,4.2138768865817054e-10,cp_individual_var6crops
soysmallgrain_planted,-0.010870555520306892,0.005772013516748581,-1.8833212168966573,601.1353494142761,0.060139366935837976,cp_individual_var6crops
corn_planted,0.05193555160894595,0.007344350399182276,7.071496971975695,502.5138240223505,5.16170322598625e-12,cp_individual_var6crops
fruitveg_planted,0.025267347278820088,0.00855122361595669,2.95482242233391,45.49152608559723,0.0049409403002686056,cp_individual_var6crops
pland_crops,0.021002061026940824,0.006942196600998427,3.0252760378351007,451.7582840012435,0.002625780281760977,cp_time_var6crops
cropintensity,-0.00118147684283587,5.683939432425e-4,-2.0786232099799204,3.728693922822314,0.1112440655573374,cp_time_var6crops
msidi,0.029936857397118936,0.003301984422691995,9.06632302423536,568.9521196568676,1.9798436165564906e-18,cp_time_var6crops
mna_crops,-0.015136862108052858,0.0036881655778315653,-4.104170972972554,79.31188144216864,9.7741670352815e-5,cp_time_var6crops
largefarm_planted,0.11288573970187292,0.005558408205212665,20.309004940660685,772.6627240000738,8.250631080851771e-74,cp_time_var6crops
natural_crops_ed,0.018471145138259426,0.0045402502538666,4.068309918055486,562.6458691356031,5.412325255401344e-5,cp_time_var6crops
soysmallgrain_planted,-0.04842996728402328,0.004881072547875952,-9.92199292450551,750.675587163297,6.926250941552786e-22,cp_time_var6crops
corn_planted,0.005507300537152012,0.0038122825412495193,1.444620244581067,817.8570059591733,0.14894757788240526,cp_time_var6crops
fruitveg_planted,0.06781834774046931,0.002825998580238088,23.998011964590468,97.56210919049764,1.024293448917786e-42,cp_time_var6crops
pland_crops,0.03745097427453681,0.03752733496970013,0.9979651980289841,10.14513510665955,0.34150363223078317,cp_twoways_var6crops_3yrs
cropintensity,0.0013327323634335973,0.00230059651697168,0.5792986095570982,2.7648775405174884,0.6061853716995159,cp_twoways_var6crops_3yrs
msidi,-0.007011700020006059,0.017007444099812034,-0.41227241311841517,29.970182082756807,0.6830739483207832,cp_twoways_var6crops_3yrs
mna_crops,-0.029437083308471324,0.018845360310092783,-1.56203345672866,10.20913610299548,0.14872004374907566,cp_twoways_var6crops_3yrs
largefarm_planted,0.06847623545195568,0.010719313461972623,6.388117643436685,363.19829894141554,5.145663063093587e-10,cp_twoways_var6crops_3yrs
natural_crops_ed,0.09976921209006992,0.031208919581611396,3.196817237750676,57.25645398994542,0.0022632382234215706,cp_twoways_var6crops_3yrs
soysmallgrain_planted,0.009032394924781214,0.007325456341444483,1.2330146415151721,463.5334254607801,0.21819524078474223,cp_twoways_var6crops_3yrs
corn_planted,0.004836625766563282,0.009184811305894772,0.5265895624289153,281.21553687754005,0.5988937343093915,cp_twoways_var6crops_3yrs
fruitveg_planted,0.0460270078252796,0.012109729716095584,3.800828664582253,39.312855687650845,4.90340454746959e-4,cp_twoways_var6crops_3yrs
pland_crops,0.08169118347868051,0.0485502573966235,1.6826107184420789,10.401081514085922,0.12218488292105839,cp_individual_var6crops_3yrs
cropintensity,0.0012432414948341927,0.001916747938477985,0.648620233196339,2.7649952039339096,0.566393224203158,cp_individual_var6crops_3yrs
msidi,0.0027751911667785747,0.017257970237717492,0.16080634793965298,30.665624715477655,0.8733006209426805,cp_individual_var6crops_3yrs
mna_crops,-0.0028925399464598774,0.01946571051403201,-0.14859667949827815,10.516160707052085,0.8846828856421038,cp_individual_var6crops_3yrs
largefarm_planted,0.07444843605572762,0.010401820017447,7.157250935976115,371.2928146371371,4.432195893761845e-12,cp_individual_var6crops_3yrs
natural_crops_ed,0.18495527868195244,0.03577529374143744,5.169916423851031,65.81936571555363,2.37277078514901e-6,cp_individual_var6crops_3yrs
soysmallgrain_planted,0.01349380638741915,0.007387119100827011,1.8266669595063758,465.481473383926,0.06839012709682168,cp_individual_var6crops_3yrs
corn_planted,-0.006861000440211238,0.008509897401991394,-0.8062377389656544,303.47249240485826,0.4207371168602846,cp_individual_var6crops_3yrs
fruitveg_planted,0.041640160915460765,0.011656583342177406,3.572244086720744,39.01346660590862,9.600185315830747e-4,cp_individual_var6crops_3yrs
pland_crops,0.03026327084433739,0.007152479437629244,4.23115803522931,431.841009864347,2.841035176006098e-5,cp_time_var6crops_3yrs
cropintensity,-8.681404208608081e-4,6.429305602174765e-4,-1.3502864455022212,3.6141672478268587,0.255273559718008,cp_time_var6crops_3yrs
msidi,0.03133363673134099,0.0035838611896522933,8.742982797941732,572.9201368955354,2.516764261536452e-17,cp_time_var6crops_3yrs
mna_crops,-0.0197615435233248,0.003906675897663185,-5.05840362522659,70.63756452796025,3.2113308261633637e-6,cp_time_var6crops_3yrs
largefarm_planted,0.11118595725003165,0.005935993917985941,18.730807137982477,761.9298832399146,1.1085000937178142e-64,cp_time_var6crops_3yrs
natural_crops_ed,0.01456877618329246,0.00475794561070189,3.0619888025881155,555.7804272238805,0.002305060272186408,cp_time_var6crops_3yrs
soysmallgrain_planted,-0.03798710149422511,0.005167943265685338,-7.350526029659792,735.2479629717651,5.269211246739884e-13,cp_time_var6crops_3yrs
corn_planted,0.005159309087575078,0.003988261323542756,1.2936236292039374,810.5137245288284,0.19616398638727217,cp_time_var6crops_3yrs
fruitveg_planted,0.06760704566727713,0.003043172013835602,22.215979037631023,95.44865266463243,1.697471240487657e-39,cp_time_var6crops_3yrs
pland_crops,0.056273983715672674,0.036086077471998074,1.5594375354134826,13.188786746456527,0.14255891687745262,cp_twoways_var4crops
cropintensity,0.0013939364365045939,0.0024091174358145374,0.5786087534721177,2.766549260648545,0.6065673002479174,cp_twoways_var4crops
largefarm_planted,0.06872808933666506,0.010714454443733723,6.414520655025998,364.04836983299913,4.3941493720742473e-10,cp_twoways_var4crops
SDI,0.00214938832999858,0.003134732066979279,0.6856689133466498,467.84328342973714,0.49326153147882235,cp_twoways_var4crops
soysmallgrain_planted,0.01068311631219051,0.007218314939270466,1.4800014133589774,468.22434135623905,0.13954538050735663,cp_twoways_var4crops
corn_planted,0.0036955686661448417,0.00920113345702303,0.40164276318849523,281.20974051029395,0.6882520166663464,cp_twoways_var4crops
fruitveg_planted,0.04600335905621675,0.012126023062665713,3.7937713641543778,39.263698500975316,5.012575675714364e-4,cp_twoways_var4crops
pland_crops,0.16220583196917931,0.05946100399405876,2.727936312434056,15.927365612376425,0.014939308871723306,cp_individual_var4crops
cropintensity,0.00122990453421026,0.00199906492916485,0.6152399135550227,2.766823672580839,0.5852718407076958,cp_individual_var4crops
largefarm_planted,0.07688394262571573,0.010302533724027063,7.46262469846721,374.93209269052255,5.975118472819785e-13,cp_individual_var4crops
SDI,0.003844435599815035,0.003084008385703182,1.2465710591569836,464.58458261450505,0.2131829622693969,cp_individual_var4crops
soysmallgrain_planted,0.014032329131172246,0.007304461278460428,1.9210628403974317,467.9998747409409,0.055330931306666116,cp_individual_var4crops
corn_planted,-0.01049487979387209,0.008476842568705085,-1.2380647285602804,307.0011923901075,0.21663799525867738,cp_individual_var4crops
fruitveg_planted,0.041327826415379944,0.011629382328042575,3.553742172163681,38.940572042955864,0.0010138899538749148,cp_individual_var4crops
pland_crops,-0.002482942438278851,0.005109381897454356,-0.48595749703421576,805.0533792773359,0.6271295414205882,cp_time_var4crops
cropintensity,8.13613150864823e-4,9.990524425445794e-4,0.8143848272794931,3.6234967770327087,0.4655431536790247,cp_time_var4crops
largefarm_planted,0.10561143150059331,0.005920830397651646,17.837266803399995,742.5521723450682,1.6810460034137725e-59,cp_time_var4crops
SDI,0.019588642252684616,0.0027242221045619486,7.190545227528151,909.2303799119284,1.3468099666106108e-12,cp_time_var4crops
soysmallgrain_planted,-0.02735412222936436,0.005371445632669008,-5.092506580164792,815.2520413154979,4.391676932277257e-7,cp_time_var4crops
corn_planted,0.01598242323779289,0.00375140485988122,4.26038346559559,904.3543599017455,2.2545355174797988e-5,cp_time_var4crops
fruitveg_planted,0.0712181819975936,0.003048129366127667,23.364553614097073,91.2175370977903,2.8390541187632842e-40,cp_time_var4crops
pland_crops,0.021288168923160673,0.02602643911604874,0.8179439695241945,27.674653620827485,0.4203761758782053,cp_twoways_var3crops
cropintensity,0.0015318049539587218,0.002649475445874341,0.5781540479433347,3.1672969834212754,0.6017183696111416,cp_twoways_var3crops
largefarm_planted,0.06985965191444884,0.007890157774425026,8.854024711760555,467.0900400307233,1.7634015734828482e-17,cp_twoways_var3crops
soysmallgrain_planted,-0.009615380134040114,0.005482964025319767,-1.7536828783915546,601.2535918930115,0.07999436494749755,cp_twoways_var3crops
corn_planted,0.03355910422290266,0.007570708543837739,4.432756066170115,438.3441874743665,1.1772419740423596e-5,cp_twoways_var3crops
fruitveg_planted,0.02631178053843753,0.008874836562877277,2.9647622637353774,45.51213511701658,0.0048085169587607154,cp_twoways_var3crops
pland_crops,0.19223036632508705,0.05251659945531729,3.6603734498963982,32.5482571307855,8.844310914073146e-4,cp_individual_var3crops
cropintensity,6.072833782422706e-4,0.0017353284268299466,0.3499529938270189,3.1701545100701733,0.7483437172886465,cp_individual_var3crops
largefarm_planted,0.09094232737758984,0.007661602077749163,11.869883929590221,482.4588570198934,1.089882457808407e-28,cp_individual_var3crops
soysmallgrain_planted,-0.010040286347892047,0.005749165188355212,-1.746390305192203,597.0949192365813,0.08125738588302636,cp_individual_var3crops
corn_planted,0.05100628911113404,0.007356902575925314,6.933120098402109,503.4257644906726,1.2672440633226989e-11,cp_individual_var3crops
fruitveg_planted,0.024885978468685278,0.00855257131620808,2.9097656773143252,45.49637786986582,0.005580122090813596,cp_individual_var3crops
pland_crops,-0.010294248791597321,0.004849971455040765,-2.1225380163625718,831.0338153863704,0.03408772034759939,cp_time_var3crops
cropintensity,-0.0014099010922606458,5.731009627798533e-4,-2.4601268953062894,3.72473603738135,0.07434788696589818,cp_time_var3crops
largefarm_planted,0.11604564550622176,0.005655435579946481,20.519311707431726,834.8609101019927,4.460119700732634e-76,cp_time_var3crops
soysmallgrain_planted,-0.034487749647158186,0.005106632745369047,-6.753520640079987,828.7917301408023,2.714598532240409e-11,cp_time_var3crops
corn_planted,0.01525174574676554,0.003537038251579318,4.312010405868668,921.9910505171183,1.7920182388875912e-5,cp_time_var3crops
fruitveg_planted,0.07239287145867951,0.0029411371593704443,24.613905280832036,96.30864045751551,2.4796034477544584e-43,cp_time_var3crops
pland_crops,0.05600600843433414,0.03606788227721319,1.5527944780311478,13.189951483197836,0.1441298747332973,cp_twoways_var3crops_3yrs
cropintensity,0.0014049616039302582,0.0023424595754842573,0.5997805121737523,2.764587222510341,0.5942226119207745,cp_twoways_var3crops_3yrs
largefarm_planted,0.06881178732480164,0.010711180774159801,6.424295208499021,363.5123086882137,4.1544234445320877e-10,cp_twoways_var3crops_3yrs
soysmallgrain_planted,0.01073182539467883,0.00722422998032794,1.4855320807757098,468.69438109451465,0.13807521399905867,cp_twoways_var3crops_3yrs
corn_planted,0.003946670544856058,0.009177458393155171,0.43003960092040355,281.7353916021041,0.6674955786980429,cp_twoways_var3crops_3yrs
fruitveg_planted,0.04605312899363728,0.012136391849807887,3.7946310207812117,39.28677485196033,4.99699078076968e-4,cp_twoways_var3crops_3yrs
pland_crops,0.1625321747238803,0.059560240995402886,2.728870333758811,15.930293248600186,0.014908905708205827,cp_individual_var3crops_3yrs
cropintensity,0.0012490828009860029,0.001919937039465693,0.6505852928039845,2.7648190304362896,0.5652979264437679,cp_individual_var3crops_3yrs
largefarm_planted,0.07709000874902659,0.0102958874730498,7.487456418964857,374.272795327867,5.085808413206888e-13,cp_individual_var3crops_3yrs
soysmallgrain_planted,0.01416774995339197,0.007313346786443279,1.9372457463188633,468.8518503300986,0.0533156002276967,cp_individual_var3crops_3yrs
corn_planted,-0.010134690380651824,0.008461272094509368,-1.1977738415040877,307.37092753732406,0.2319278943251666,cp_individual_var3crops_3yrs
fruitveg_planted,0.04138064692610868,0.011659257258183616,3.54916664155975,38.95484545072922,0.0010269523319132979,cp_individual_var3crops_3yrs
pland_crops,-0.007830279865456884,0.0049349405743399945,-1.5867019566905558,823.6878885637095,0.1129639510507691,cp_time_var3crops_3yrs
cropintensity,-9.679137385173808e-4,6.466313109261832e-4,-1.496855661274766,3.6108846579761695,0.21619401570158245,cp_time_var3crops_3yrs
largefarm_planted,0.11245186431647225,0.005973669289614754,18.824588182671953,818.9577368989555,5.772274307160365e-66,cp_time_var3crops_3yrs
soysmallgrain_planted,-0.023532811811048084,0.005382275753904561,-4.372279104053012,825.2745642946645,1.3866932844435147e-5,cp_time_var3crops_3yrs
corn_planted,0.01613800293810324,0.003725744071602548,4.331484564682358,905.1618252832076,1.6466303299475566e-5,cp_time_var3crops_3yrs
fruitveg_planted,0.07254865413129939,0.0031801392910982954,22.81304291745156,94.57225872849611,3.1566390123519435e-40,cp_time_var3crops_3yrs
