term,ERS,estimate,std.error,statistic,p.value,model
ShrubGrassCropEdge,5,0.09022534110018952,0.05692477391947718,1.5849925241304883,0.11300344158342167,Var5_3yrs
ShrubGrassCropEdge,6,0.10373617244981712,0.021379431403079706,4.852148333321621,1.2419862652751379e-6,Var5_3yrs
ShrubGrassCropEdge,7,0.020665195003436606,0.017464351728151226,1.1832786767645007,0.2367302201272292,Var5_3yrs
ShrubGrassCropEdge,8,-0.0704259320807272,0.02500050107160561,-2.8169808228649322,0.00485838368118099,Var5_3yrs
ShrubGrassCropEdge,9,0.11530824482583618,0.09125282549172943,1.263612871212267,0.206401997640812,Var5_3yrs
Corn,1,0.07380617448962415,0.009926266711520365,7.435441403560631,1.1391941480559354e-13,Var5_3yrs_crops
Corn,2,-0.056364728581837414,0.013224398320695541,-4.262177167911628,2.0454204287636755e-5,Var5_3yrs_crops
Corn,3,-0.008214775872930572,0.01739256170108366,-0.47231546531864493,0.636713268613534,Var5_3yrs_crops
Corn,4,-0.04181183565381292,0.012964536511413438,-3.2250929770611947,0.0012638874607739348,Var5_3yrs_crops
Corn,5,-0.04102005669882343,0.016034782228129475,-2.5581923168786678,0.01053827577815002,Var5_3yrs_crops
Corn,6,-0.0491537102711042,0.013321828153332656,-3.6897120804555383,2.2585365671762059e-4,Var5_3yrs_crops
Corn,7,-0.025878442889736224,0.014714375168978076,-1.7587184363964738,0.07865986967022007,Var5_3yrs_crops
Corn,8,0.05307450341603353,0.02453302975187248,2.1633896812921214,0.03053787615368867,Var5_3yrs_crops
Corn,9,-0.10251604984524433,0.017412471168468446,-5.887507227054973,4.0633462577650125e-9,Var5_3yrs_crops
FruitVeg,1,0.18847718936957855,0.04478459967470176,4.2085268315136215,2.595779546410806e-5,Var5_3yrs_crops
FruitVeg,2,-0.14153572381959037,0.045067994383276584,-3.1404930651209573,0.0016921861470863215,Var5_3yrs_crops
FruitVeg,3,0.13249842530305184,0.12660794764706287,1.046525338775805,0.2953471077289592,Var5_3yrs_crops
FruitVeg,4,-0.1302594374926875,0.04650142859070594,-2.8011921663568407,0.005102460060497577,Var5_3yrs_crops
FruitVeg,5,-0.10458296762545397,0.046481207866154416,-2.2500053769387245,0.02447304557582775,Var5_3yrs_crops
FruitVeg,6,-0.1506165435723097,0.04513769238039327,-3.3368241846083806,8.509038185078765e-4,Var5_3yrs_crops
FruitVeg,7,-0.15801147619862294,0.04486546202765726,-3.5218956644471184,4.306295196688938e-4,Var5_3yrs_crops
FruitVeg,8,-0.111878909246761,0.045179085836257224,-2.476342917876742,0.013292141158538842,Var5_3yrs_crops
FruitVeg,9,-0.08959437123202861,0.05359805594216728,-1.671597405113007,0.09463905808159201,Var5_3yrs_crops
LandDiversity,1,-0.004185821081032741,0.008045952302924125,-0.5202393605430019,0.6029097563031538,Var5_3yrs_crops
LandDiversity,2,0.0043093143612420995,0.010094246410734784,0.4269079816259819,0.6694567272046513,Var5_3yrs_crops
LandDiversity,3,-0.00921222116195772,0.011782187196829701,-0.7818769985624149,0.4343077621396141,Var5_3yrs_crops
LandDiversity,4,-0.02156364543794838,0.009688532096297928,-2.2256875679018533,0.02606018708692065,Var5_3yrs_crops
LandDiversity,5,0.007053580589025952,0.010415553466335666,0.6772161087573485,0.4982865340616526,Var5_3yrs_crops
LandDiversity,6,-0.0142262414453683,0.012145676514680135,-1.171300868105078,0.24150936839656506,Var5_3yrs_crops
LandDiversity,7,0.051018594526825986,0.010943585673162393,4.661963276985341,3.1778629475680208e-6,Var5_3yrs_crops
LandDiversity,8,-0.005465176207566393,0.012049571268748152,-0.45355773128135357,0.6501582930521859,Var5_3yrs_crops
LandDiversity,9,0.016184615196767366,0.016102053850183724,1.0051273798579863,0.31486297316850714,Var5_3yrs_crops
LargeFarms,1,0.03884727258632285,0.012014701859660078,3.233311407980449,0.0012281232984641102,Var5_3yrs_crops
LargeFarms,2,0.006862397578687768,0.015129913305281696,0.4535648975789026,0.6501531342716868,Var5_3yrs_crops
LargeFarms,3,-0.02250749767020514,0.01847012412827718,-1.2185894103303219,0.22303252320648367,Var5_3yrs_crops
LargeFarms,4,0.10282431108025984,0.014610205023310658,7.037841763082936,2.09762992298496e-12,Var5_3yrs_crops
LargeFarms,5,-0.0048460087697227315,0.017981839185175118,-0.26949461174794387,0.787555365297105,Var5_3yrs_crops
LargeFarms,6,0.07861544221785738,0.013823539594033206,5.687070354382387,1.3333977883915829e-8,Var5_3yrs_crops
LargeFarms,7,0.05545314052555297,0.013709008769027392,4.045014592946911,5.2763870995793606e-5,Var5_3yrs_crops
LargeFarms,8,3.2355133714766324e-4,0.014534569212151842,0.0222608136797858,0.9822404086863941,Var5_3yrs_crops
LargeFarms,9,0.12701310273841832,0.01767551232298454,7.185822985920215,7.221136888053359e-13,Var5_3yrs_crops
MeanCropArea,1,-0.01010346527870133,0.006041717662004406,-1.6722835862126986,0.09450373132603665,Var5_3yrs_crops
MeanCropArea,2,0.033866927045713986,0.016593982974841538,2.040916101761723,0.041288747510631454,Var5_3yrs_crops
MeanCropArea,3,0.014099138995078997,0.011413818809087801,1.2352692145290687,0.2167630887081571,Var5_3yrs_crops
MeanCropArea,4,0.007604101487328106,0.007572682020685488,1.004149054001844,0.3153342030435676,Var5_3yrs_crops
MeanCropArea,5,0.006540994746222657,0.024367269732085816,0.2684336332358871,0.788371804526405,Var5_3yrs_crops
MeanCropArea,6,0.039725368472181215,0.021188614921603895,1.8748449872330852,0.06084692973697384,Var5_3yrs_crops
MeanCropArea,7,0.04925786274142084,0.012875586650473761,3.8256790994147347,1.3130799825196335e-4,Var5_3yrs_crops
MeanCropArea,8,0.027275118713900016,0.016654122005913596,1.637739816257806,0.10151149990688009,Var5_3yrs_crops
MeanCropArea,9,0.0018077752502970005,0.021129144207568944,0.0855583753197829,0.9318194224092688,Var5_3yrs_crops
PercentCrop,1,0.025912258350785096,0.011725345537199297,2.2099355851456184,0.02713510904122891,Var5_3yrs_crops
PercentCrop,2,-0.01363542808739502,0.016958724567939166,-0.8040361781199684,0.4213976581296033,Var5_3yrs_crops
PercentCrop,3,-0.021076856859672033,0.01947695108217918,-1.0821435434500177,0.27921820756879673,Var5_3yrs_crops
PercentCrop,4,-0.01979561442127967,0.014916252812921785,-1.3271171164470308,0.18450414968026438,Var5_3yrs_crops
PercentCrop,5,0.06141289107707853,0.04237152386752807,1.449390663151085,0.14726391560919053,Var5_3yrs_crops
PercentCrop,6,5.952668068226578e-4,0.019203834057231473,0.030997289658337878,0.9752723995205763,Var5_3yrs_crops
PercentCrop,7,0.001305568634037889,0.01869110723595912,0.06984972145075251,0.9443148485240116,Var5_3yrs_crops
PercentCrop,8,0.008698555922423676,0.04301039012022998,0.20224313004620484,0.8397313013289237,Var5_3yrs_crops
PercentCrop,9,-0.018178813555777256,0.022495687712744343,-0.8081021477497896,0.4190534822068066,Var5_3yrs_crops
ShrubGrassCropEdge,1,-0.01596014680150286,0.009148860641912672,-1.7444955635662858,0.08110739685269483,Var5_3yrs_crops
ShrubGrassCropEdge,2,0.11580224746791508,0.030887395467149963,3.7491748888660945,1.7854671696539788e-4,Var5_3yrs_crops
ShrubGrassCropEdge,3,0.019716337772857202,0.01077788593841301,1.8293325690696942,0.06738339980074286,Var5_3yrs_crops
ShrubGrassCropEdge,4,0.018038208601116518,0.009974130397996793,1.8084993760197197,0.07056270972441261,Var5_3yrs_crops
ShrubGrassCropEdge,5,0.12082756584359725,0.0551636563742457,2.1903473008364274,0.028525034552986,Var5_3yrs_crops
ShrubGrassCropEdge,6,0.08481955313682522,0.02074723551776329,4.088233975278525,4.3851061965234766e-5,Var5_3yrs_crops
ShrubGrassCropEdge,7,0.00989017493250855,0.017057628535176034,0.5798094918126017,0.5620578423679385,Var5_3yrs_crops
ShrubGrassCropEdge,8,-0.020223207017480586,0.024954412692300667,-0.8104060498975467,0.41772861310940446,Var5_3yrs_crops
ShrubGrassCropEdge,9,0.0852227283256931,0.089110750263947075,0.956368654435771,0.33891211492695383,Var5_3yrs_crops
SoyGrains,1,0.021454900926443202,0.010377052387464435,2.067533257552106,0.03871290637921593,Var5_3yrs_crops
SoyGrains,2,-0.03386133862857133,0.01485725847715168,-2.2791108252336856,0.022684161041028154,Var5_3yrs_crops
SoyGrains,3,-0.012696228992797612,0.017706483185890094,-0.7170384349905777,0.4733692873995605,Var5_3yrs_crops
SoyGrains,4,-0.05945425913163241,0.01277927553002846,-4.652396686488847,3.3285817967557713e-6,Var5_3yrs_crops
SoyGrains,5,-2.2580624659945548e-4,0.017045101483683232,-0.0132475741969394,0.9894305725832752,Var5_3yrs_crops
SoyGrains,6,-0.019483325997481267,0.012377366097603582,-1.574109212238094,0.1154979162481836,Var5_3yrs_crops
SoyGrains,7,-0.005536323868002786,0.016536680441727677,-0.33479052144182186,0.7377910381352106,Var5_3yrs_crops
SoyGrains,8,-0.013785344674807045,0.016880954399146563,-0.816621166603233,0.4141669158360667,Var5_3yrs_crops
SoyGrains,9,-0.009881430940666793,0.014716768034963022,-0.6714402861546238,0.5019575970577009,Var5_3yrs_crops
Corn,1,0.08733707376828383,0.008336940982454773,10.475913641716561,1.4415723444616965e-25,Var5_crops
Corn,2,-0.0645683556574781,0.011173560915186292,-5.778673079029039,7.7189278984072e-9,Var5_crops
Corn,3,-0.015675413952864516,0.014388490918672801,-1.089441140246445,0.2759815647665299,Var5_crops
Corn,4,-0.06066808543345097,0.010850845684881684,-5.591092823113215,2.3063952055681814e-8,Var5_crops
Corn,5,-0.04453077901110982,0.01361242987334349,-3.271332115239184,0.0010734827005397355,Var5_crops
Corn,6,-0.06677449315695459,0.011274073301544958,-5.922836526865943,3.2522167082777043e-9,Var5_crops
Corn,7,-0.03908264464888783,0.012595348867461565,-3.1029426068421753,0.0019205780861090084,Var5_crops
Corn,8,0.04950604546873517,0.019961797788920366,2.4800394229127547,0.013150580674814066,Var5_crops
Corn,9,-0.11842843445873442,0.014581659094163764,-8.121739350368903,5.049776947629778e-16,Var5_crops
FruitVeg,1,0.13236666619820944,0.03896400868485301,3.397152158259991,6.831510798095864e-4,Var5_crops
FruitVeg,2,-0.08193002999221254,0.039200399748945396,-2.0900304720595786,0.036636337981650946,Var5_crops
FruitVeg,3,0.22029856839789666,0.11626341614539026,1.8948227714417738,0.05814021894843274,Var5_crops
FruitVeg,4,-0.0696416073340058,0.0403303582878806,-1.726778791224707,0.08423347530977923,Var5_crops
FruitVeg,5,-0.0494269020138151,0.04019620556536566,-1.2296409902033862,0.2188560007377187,Var5_crops
FruitVeg,6,-0.09418133205260772,0.03923374254527775,-2.4005186847499353,0.016387186634268143,Var5_crops
FruitVeg,7,-0.09729542085767462,0.039031940955722724,-2.492712851970266,0.012690686010741305,Var5_crops
FruitVeg,8,-0.059247803519038286,0.039272383536553296,-1.5086378310573536,0.13141803643184835,Var5_crops
FruitVeg,9,-0.02934573330386974,0.043228389944280424,-0.6788532568919443,0.49724411078569974,Var5_crops
LandDiversity,1,-0.0034306852551230812,0.006770249926773378,-0.5067294844694317,0.6123540735393309,Var5_crops
LandDiversity,2,0.0022532251574243073,0.008497168622441893,0.26517364283831074,0.7908803134314862,Var5_crops
LandDiversity,3,-0.008347350450973914,0.009880798838762417,-0.8448052214389005,0.39823666451882755,Var5_crops
LandDiversity,4,-0.02075423657502573,0.008132736498282075,-2.551937663221939,0.0107250140870272,Var5_crops
LandDiversity,5,0.0029117208693548633,0.008750086608341586,0.3327648056167898,0.739317716647243,Var5_crops
LandDiversity,6,-0.01230321687584713,0.010177982049658396,-1.2088070912111761,0.22676109989938073,Var5_crops
LandDiversity,7,0.04108642059764908,0.00925362555944872,4.4400349175244544,9.075848586566125e-6,Var5_crops
LandDiversity,8,-0.005638183704182729,0.010100908210651533,-0.5581858172156435,0.5767280564034757,Var5_crops
LandDiversity,9,0.010217390216774718,0.013524214824853423,0.7554886068504502,0.4499708906500971,Var5_crops
LargeFarms,1,0.04435655421101455,0.010064420528876463,4.407263595926698,1.0560585500990665e-5,Var5_crops
LargeFarms,2,2.2708219943035285e-4,0.01281071510635531,0.01772595811749017,0.985857770917427,Var5_crops
LargeFarms,3,-0.02552431081991354,0.015228399404901746,-1.676099381245394,0.09374512334760433,Var5_crops
LargeFarms,4,0.08995036698073366,0.012377528750195066,7.267231512535656,3.8997407738884705e-13,Var5_crops
LargeFarms,5,-0.0029208824204082057,0.01526666368673927,-0.19132421335417932,0.8482748717694186,Var5_crops
LargeFarms,6,0.07809950136075855,0.011680424922219733,6.686357892013797,2.3907347620522967e-11,Var5_crops
LargeFarms,7,0.05095683826539886,0.01155148851360361,4.411278962480856,1.0366916103340192e-5,Var5_crops
LargeFarms,8,-0.01091363228711813,0.01222478427107048,-0.892746411316628,0.3720111292795161,Var5_crops
LargeFarms,9,0.1335962587494608,0.014569890913362311,9.169338297992145,5.540806216495308e-20,Var5_crops
MeanCropArea,1,-0.009343243354854223,0.005062572329678777,-1.8455525662478895,0.06498214428217008,Var5_crops
MeanCropArea,2,0.02276431675538832,0.013989522774328994,1.62724040859787,0.1037126512327255,Var5_crops
MeanCropArea,3,0.014963094462173766,0.009820831831119873,1.5236076454093521,0.12763345283469624,Var5_crops
MeanCropArea,4,0.007406120209992143,0.006502184202809862,1.1390203628484799,0.254717699460119,Var5_crops
MeanCropArea,5,0.010687792510618525,0.020943587821536883,0.5103133523105323,0.6098414605620728,Var5_crops
MeanCropArea,6,0.03745498063537966,0.018259164810442596,2.051297582568442,0.04025992444291055,Var5_crops
MeanCropArea,7,0.04169301060981684,0.010919009332840195,3.8183876704290602,1.350115824125734e-4,Var5_crops
MeanCropArea,8,0.02118626804511458,0.014306644847025353,1.4808690836775502,0.13866806553188965,Var5_crops
MeanCropArea,9,-0.007669040150229561,0.017446855933862786,-0.4395657406297853,0.6602596787639121,Var5_crops
PercentCrop,1,0.019737868725779744,0.010023053768514692,1.9692470160922506,0.048948007087396724,Var5_crops
PercentCrop,2,-0.009407294312128887,0.01446028884692057,-0.6505606085546655,0.515342785811943,Var5_crops
PercentCrop,3,-0.019771142597140568,0.016569870569226285,-1.193198372584739,0.23281559456537274,Var5_crops
PercentCrop,4,-0.010093334930381477,0.012756843848486684,-0.7912094127873821,0.4288376444834505,Var5_crops
PercentCrop,5,0.07222524153664377,0.03618848114311596,1.9958074850119258,0.045977743824719655,Var5_crops
PercentCrop,6,0.007709506237032288,0.01633761807724375,0.47188679528325256,0.6370162875602576,Var5_crops
PercentCrop,7,0.014831182933347741,0.01598671211915489,0.927719397384868,0.3535720500417264,Var5_crops
PercentCrop,8,0.02455601136021521,0.0366218274483031,0.670529382917319,0.5025334572742362,Var5_crops
PercentCrop,9,-0.0014871708847905994,0.01895319266151069,-0.0784654549420943,0.9374591340614307,Var5_crops
ShrubGrassCropEdge,1,-0.011614612984301591,0.007768797618417057,-1.4950335373349761,0.13493233386069417,Var5_crops
ShrubGrassCropEdge,2,0.09424181905179307,0.025950158069706016,3.6316472061035396,2.828068470125504e-4,Var5_crops
ShrubGrassCropEdge,3,0.016044955399339058,0.009110973847246278,1.7610582214752513,0.07825435244356088,Var5_crops
ShrubGrassCropEdge,4,0.013654337257504548,0.008469878383625874,1.6121054682321492,0.10696563718309805,Var5_crops
ShrubGrassCropEdge,5,0.1010429884896586,0.04683078032856604,2.157619150924632,0.030977498937510773,Var5_crops
ShrubGrassCropEdge,6,0.07671930710982723,0.017554377578347016,4.3703803662317835,1.2508702487540194e-5,Var5_crops
ShrubGrassCropEdge,7,0.003948444143778943,0.01447567332347599,0.272764109519903,0.7850393058405623,Var5_crops
ShrubGrassCropEdge,8,-0.023105673693034772,0.021018264437739315,-1.0993140637981227,0.27165344633748567,Var5_crops
ShrubGrassCropEdge,9,0.11788390254900323,0.07586573737373849,1.5538490315894518,0.12024715262959604,Var5_crops
SoyGrains,1,-0.013240613053610467,0.008588845390664904,-1.5416057049998249,0.12319615596665326,Var5_crops
SoyGrains,2,-0.009577081457300246,0.012570481621173166,-0.761870686097582,0.4461523586602195,Var5_crops
SoyGrains,3,0.020474482141376385,0.014476161253825998,1.4143585293349128,0.15728294846622792,Var5_crops
SoyGrains,4,-0.028823850454555003,0.01065596311896485,-2.7049502830256635,0.006841230478198244,Var5_crops
SoyGrains,5,0.013654812771554035,0.014264970809074627,0.9572268288742349,0.33847231788551246,Var5_crops
SoyGrains,6,0.006637759913718738,0.010293462637238175,0.6448519946733596,0.5190355942693823,Var5_crops
SoyGrains,7,0.022925542930435302,0.013808067618912607,1.6603005984005097,0.0968804687863961,Var5_crops
SoyGrains,8,0.014259695541941866,0.013510438137360307,1.0554576688752708,0.2912375903340045,Var5_crops
SoyGrains,9,-7.193687598592755e-4,0.01225454893711507,-0.05870218182250184,0.9531903119009187,Var5_crops
CropDiversity,1,-0.04905308961736733,0.011407453765298548,-4.300091030531873,1.7254459045669804e-5,Var6
CropDiversity,2,0.08122069325488855,0.012852793888549546,6.319302554695709,2.753259203718298e-10,Var6
CropDiversity,3,0.07377700123410198,0.018090468106450243,4.078225107276049,4.5775289373834385e-5,Var6
CropDiversity,4,0.0770011679153915,0.012413015538787988,6.203260414423837,5.776442667139558e-10,Var6
CropDiversity,5,0.058002303647515435,0.01213045739514373,4.781543000244649,1.76739736026342e-6,Var6
CropDiversity,6,0.07526072641986481,0.012104987674970044,6.217331932975393,5.283688542993256e-10,Var6
CropDiversity,7,0.058363835258383616,0.012370074257252082,4.718147526411753,2.4162049108162383e-6,Var6
CropDiversity,8,0.08591865333917224,0.012736657332272541,6.745777255188366,1.616793159317613e-11,Var6
CropDiversity,9,0.04008665979391285,0.015252361342099086,2.628226468990537,0.008597837028864675,Var6
LandDiversity,1,0.015078149632663114,0.0076688755299551955,1.966148697259037,0.049312397696667745,Var6
LandDiversity,2,-0.019296729871732046,0.009868846225804626,-1.9553177170068579,0.05057675809533797,Var6
LandDiversity,3,-0.0185486016516665,0.011526566463074497,-1.6092044158238432,0.10760703453050402,Var6
LandDiversity,4,-0.036950068194891016,0.00937417984009228,-3.9416854407742274,8.15290221657512e-5,Var6
LandDiversity,5,-0.012113355672459289,0.010366205232592081,-1.1685429142743617,0.2426190648108583,Var6
LandDiversity,6,-0.04148123889822208,0.012106871201332919,-3.426255901165873,6.147234591800319e-4,Var6
LandDiversity,7,0.03844626509217467,0.010753426566561808,3.5752571381967497,3.5173382222091816e-4,Var6
LandDiversity,8,-0.017538716189092054,0.011851411133498765,-1.4798842088532191,0.1389394621905674,Var6
LandDiversity,9,-0.012042257677239317,0.0161210302284539,-0.7469905773133855,0.4550889352697889,Var6
LargeFarms,1,0.07154242021576178,0.010179191268303,7.028301004475457,2.244164258565565e-12,Var6
