term,estimate,std.error,statistic,df,p.value,model
Corn,0.03521263502885749,0.006958229563936019,5.060573915434169,131.80802089439868,1.3746445078240874e-6,Var6_3yrs_crops
FruitVeg,0.04612550527412793,0.010712648716471655,4.305705012356641,16.769753819651424,4.92894001251842e-4,Var6_3yrs_crops
PercentCrop,0.015145031267010962,0.006647279705215958,2.278380320768964,86.56090743681179,0.025166001049649493,Var6_crops
CropIntensity,5.672798388105645e-4,0.001083355887819112,0.5236320263625901,2.8425186664942688,0.6386001000039581,Var6_crops
LandDiversity,-0.0040900479965772065,0.0044711508641430975,-0.9147640329870798,93.07880748115406,0.362679228851167,Var6_crops
MeanCropArea,-7.984875067587043e-6,0.003848304261133282,-0.002074907420453181,24.536000718876878,0.998361242812146,Var6_crops
LargeFarms,0.09572770139494233,0.007566638432119437,12.651285277302291,117.26338400510512,1.1632645951949126e-23,Var6_crops
NaturalCropEdge,0.008796088213714404,0.005286085668645846,1.6640078812736545,101.62607687134879,0.09919150395958962,Var6_crops
SoyGrains,-0.020572711764186076,0.006336970802630464,-3.2464583481505684,113.12771947287234,0.0015376548801865275,Var6_crops
Corn,0.03749563478774088,0.0065354566513921505,5.737263176514796,131.68267833802338,6.292129553634976e-8,Var6_crops
FruitVeg,0.0484375321863708,0.00891458948277195,5.433512365317508,18.067655792820233,3.6216915196153515e-5,Var6_crops
