term,ERS,estimate,std.error,statistic,p.value,model
LargeFarms,1,0.03867158631597347,0.011998979076252508,3.2229063881367552,0.0012735635110956165,Var5_3yrs_crops
LargeFarms,2,0.008754555166641918,0.015094019546410417,0.5800015787526843,0.5619283052454029,Var5_3yrs_crops
LargeFarms,3,-0.02317737814127907,0.01849398722255043,-1.2532385722110808,0.21015197492012297,Var5_3yrs_crops
LargeFarms,4,0.10332966357516427,0.014593201539452552,7.0806713177923095,1.5439492373189164e-12,Var5_3yrs_crops
LargeFarms,5,-0.004096411894350879,0.017968053222530336,-0.2279830677045382,0.819664666048083,Var5_3yrs_crops
LargeFarms,6,0.07714434395030643,0.013849683973396495,5.570115830692674,2.6201632393519957e-8,Var5_3yrs_crops
LargeFarms,7,0.049208365627142064,0.013807757639740084,3.5638202024574612,3.674194361405077e-4,Var5_3yrs_crops
LargeFarms,8,-4.2671450716614184e-4,0.014517633594451955,-0.029392841773415102,0.976551943943692,Var5_3yrs_crops
LargeFarms,9,0.12978310024625841,0.01747449914568953,7.426999719089074,1.213799570127939e-13,Var5_3yrs_crops
MeanCropArea,1,-0.01159340004324211,0.006091000866308557,-1.903365357796817,0.057025270044298824,Var5_3yrs_crops
MeanCropArea,2,0.04429939312979117,0.017096097955324425,2.5911990704284964,0.009579900212617593,Var5_3yrs_crops
MeanCropArea,3,0.016611352409415584,0.011437440274793412,1.4523662646811615,0.1464352104766586,Var5_3yrs_crops
MeanCropArea,4,0.008647469562037005,0.007554117249767147,1.144735946784988,0.2523494855006873,Var5_3yrs_crops
MeanCropArea,5,0.009956126078432173,0.024760763614859613,0.4020928527606971,0.6876253941409147,Var5_3yrs_crops
MeanCropArea,6,0.05606705186106818,0.02216891943416297,2.529083658207859,0.011453283949553528,Var5_3yrs_crops
MeanCropArea,7,0.06164266480738103,0.01299249782742244,4.744481440456798,2.1231180201213724e-6,Var5_3yrs_crops
MeanCropArea,8,0.03161769034254013,0.016505836786519745,1.9155460429829394,0.055455063647916844,Var5_3yrs_crops
MeanCropArea,9,0.0026375919944135553,0.02148176168426022,0.12278285334233693,0.9022818380465677,Var5_3yrs_crops
PercentCrop,1,0.03404078291723326,0.012451140726320026,2.733948934114579,0.006270408123045444,Var5_3yrs_crops
PercentCrop,2,-0.039014375225670396,0.018234859150506936,-2.1395490309880336,0.0324184773552229,Var5_3yrs_crops
PercentCrop,3,-0.028467577695854573,0.019808836857370154,-1.4371150563170403,0.15072062397799224,Var5_3yrs_crops
PercentCrop,4,-0.026782250755685206,0.0153049376231051,-1.7499091740990425,0.08016861130427697,Var5_3yrs_crops
PercentCrop,5,0.04933658898019877,0.050567223144428804,0.9756634023443382,0.3292579372523452,Var5_3yrs_crops
PercentCrop,6,-0.030310487615924496,0.022479290071156594,-1.3483738819143667,0.17757263490935618,Var5_3yrs_crops
PercentCrop,7,-0.023847914145052447,0.018395654092966437,-1.2963884852656953,0.19487544936152454,Var5_3yrs_crops
PercentCrop,8,-0.08759732851733686,0.03753517607636454,-2.3337396456892034,0.01963160881872081,Var5_3yrs_crops
PercentCrop,9,-0.026298770788921365,0.024071734078689212,-1.092516671335438,0.2746357786823189,Var5_3yrs_crops
SoyGrains,1,0.02346724582604968,0.010379235310071403,2.260980228791849,0.02378463747528863,Var5_3yrs_crops
SoyGrains,2,-0.0360810163928981,0.014871656290655124,-2.4261599170746213,0.015279376456994115,Var5_3yrs_crops
SoyGrains,3,-0.014024500755494888,0.017693750103779955,-0.7926245523552864,0.4280178271453984,Var5_3yrs_crops
SoyGrains,4,-0.06104129994443565,0.012751997519863617,-4.786802996891462,1.72203074494774e-6,Var5_3yrs_crops
SoyGrains,5,-2.891769831487045e-4,0.01707312258091014,-0.016937556781325996,0.9864868125422122,Var5_3yrs_crops
SoyGrains,6,-0.02389514228643436,0.012375849909404189,-1.9307879831571702,0.05354115235309076,Var5_3yrs_crops
SoyGrains,7,-0.009414440884650821,0.016352446030713487,-0.5757206516363627,0.5648186392910362,Var5_3yrs_crops
SoyGrains,8,-0.016115917619142047,0.01665064387968814,-0.9678855505883229,0.33312795661206185,Var5_3yrs_crops
SoyGrains,9,-0.01237658806512863,0.014715422569027713,-0.8410623620947356,0.40033570223083703,Var5_3yrs_crops
Corn,1,0.08839844108376411,0.008314181959284838,10.63224758811604,2.7712905601271155e-26,Var5_crops
Corn,2,-0.06790273377644998,0.01123029015752006,-6.046391751595194,1.5258790509084803e-9,Var5_crops
Corn,3,-0.015195629126083887,0.014599753814272398,-1.0408140657295861,0.29798309773490067,Var5_crops
Corn,4,-0.062338500975080126,0.010794011320179524,-5.775285862313077,7.87538657020575e-9,Var5_crops
Corn,5,-0.047286615472735466,0.01363806028824528,-3.467253735011867,5.276718949647408e-4,Var5_crops
Corn,6,-0.06961676239086421,0.011258309779390236,-6.183589167026344,6.47231853840018e-10,Var5_crops
Corn,7,-0.04030514744806258,0.012558618225787585,-3.209361629076429,0.0013338457450004072,Var5_crops
Corn,8,0.04943520914360263,0.019923850394097865,2.4812076062489936,0.013107581292311106,Var5_crops
Corn,9,-0.12163798525846894,0.01501430970097396,-8.101470375995937,5.961152213036382e-16,Var5_crops
ForestCropEdge,1,-0.009802300827712605,0.003934855217259489,-2.491146506411898,0.012746743818115113,Var5_crops
ForestCropEdge,2,0.0252938102910663,0.0069263124190274165,3.651843688364554,2.6148664992426405e-4,Var5_crops
ForestCropEdge,3,-0.023577466358279123,0.034252283935071764,-0.6883472764319103,0.49124759958082886,Var5_crops
ForestCropEdge,4,0.011371781289211748,0.011624177529298377,0.9782869592751424,0.3279524006519481,Var5_crops
ForestCropEdge,5,0.010012903525405218,0.01697300464206752,0.5899311133509195,0.5552480886809732,Var5_crops
ForestCropEdge,6,0.04217282624404696,0.007913303276829585,5.329358015069433,1.0036901958270378e-7,Var5_crops
ForestCropEdge,7,0.05913301224208961,0.016452946786598612,3.5940681635374347,3.2687642850249394e-4,Var5_crops
ForestCropEdge,8,0.34874192618787353,0.09187481750481388,3.7958380289528284,1.4787918354981707e-4,Var5_crops
ForestCropEdge,9,0.00746648133205243,0.012561918277328457,0.5943742959646389,0.5522731503574261,Var5_crops
FruitVeg,1,0.12316129905443601,0.039132952451409145,3.147252924689588,0.0016522102674336133,Var5_crops
FruitVeg,2,-0.07124100254641776,0.03936086159754433,-1.8099452007641617,0.07032962304383113,Var5_crops
FruitVeg,3,0.24335809514844242,0.11680416545104697,2.0834710321220062,0.03722970081351606,Var5_crops
FruitVeg,4,-0.0608669100687035,0.04048490492590347,-1.5034470299511313,0.13275047121986627,Var5_crops
FruitVeg,5,-0.04138048822687151,0.04035364027247061,-1.0254462285798145,0.30517362906423573,Var5_crops
FruitVeg,6,-0.08521517553081133,0.03940083062479133,-2.162776118663682,0.03057835132383455,Var5_crops
FruitVeg,7,-0.0878853119994499,0.03920052566844252,-2.2419421806427446,0.024983546424247348,Var5_crops
FruitVeg,8,-0.05653928702325857,0.03948887789381044,-1.4317775039163785,0.15223389705977922,Var5_crops
FruitVeg,9,-0.018643542199531137,0.04339162236935415,-0.4296576431467647,0.667452515892619,Var5_crops
LandDiversity,1,0.0015505349412834005,0.007174917803777695,0.2161049065213015,0.8289096970880452,Var5_crops
LandDiversity,2,-0.004624459935689775,0.008814829031323294,-0.5246227600395721,0.5998552808430719,Var5_crops
LandDiversity,3,-0.010635871773194088,0.009739618327850105,-1.0920214134861093,0.2748459034010084,Var5_crops
LandDiversity,4,-0.02541576238204611,0.008453640078415092,-3.006487400255053,0.002648391503100165,Var5_crops
LandDiversity,5,-0.0019200039357860576,0.00906681319487787,-0.2117617176529818,0.8322965800201025,Var5_crops
LandDiversity,6,-0.01888868885681924,0.010470691849255481,-1.803958050600288,0.07126328254821333,Var5_crops
LandDiversity,7,0.03378696671796079,0.009494367319824924,3.5586327745516195,3.742488017024553e-4,Var5_crops
LandDiversity,8,-0.014009684690115995,0.010306580274205938,-1.3592951607021135,0.17407895875904403,Var5_crops
LandDiversity,9,0.008863949889668534,0.014023114123614589,0.6320956822808604,0.5273365581404801,Var5_crops
LargeFarms,1,0.04403983798330171,0.010053344880763095,4.380615457405743,1.1936192879081365e-5,Var5_crops
LargeFarms,2,0.0020109656288128668,0.012778549763485008,0.1573704110429844,0.8749556142081654,Var5_crops
LargeFarms,3,-0.025761344815013926,0.015244147280585834,-1.689917077081921,0.09107013878852632,Var5_crops
LargeFarms,4,0.09059697929816908,0.012358911121523904,7.330498488688711,2.442128706839474e-13,Var5_crops
LargeFarms,5,-0.002160245087378304,0.015253478539154609,-0.14162311120267462,0.8873801197241246,Var5_crops
LargeFarms,6,0.07634805225540942,0.01170129920103252,6.5247500250803325,7.089089305039173e-11,Var5_crops
LargeFarms,7,0.04651054431338461,0.011626732056360233,4.000311014989092,6.36439378205071e-5,Var5_crops
LargeFarms,8,-0.01170120501354333,0.012213382995378665,-0.9580642003915595,0.3380499435610953,Var5_crops
LargeFarms,9,0.13725367761456775,0.014362446308900512,9.55642755158713,1.4578229794986885e-21,Var5_crops
MeanCropArea,1,-0.010748465659506658,0.005107041983426409,-2.104636244305028,0.035343999161333156,Var5_crops
MeanCropArea,2,0.03259640887662305,0.014419590142168625,2.2605641738247586,0.023804333384352273,Var5_crops
MeanCropArea,3,0.017226738263180275,0.009840667449915606,1.7505660414658166,0.08004658062832407,Var5_crops
MeanCropArea,4,0.008241887311426178,0.0064842236834610845,1.2710677042879104,0.20372952811048772,Var5_crops
MeanCropArea,5,0.01155052033503689,0.02127959432650694,0.5427979574144879,0.5872791342620147,Var5_crops
MeanCropArea,6,0.05647245115946365,0.01913913438007695,2.9506272351715728,0.0031775037344506504,Var5_crops
MeanCropArea,7,0.05214355082620062,0.011008795740289044,4.73653540826179,2.199266192996962e-6,Var5_crops
MeanCropArea,8,0.027800295716839146,0.014152804872040087,1.9642958387535383,0.04951914386543284,Var5_crops
MeanCropArea,9,-0.009767564663446044,0.017698495650996286,-0.5518867171570148,0.5810363828689519,Var5_crops
PercentCrop,1,0.027004230337727086,0.010631774984805558,2.5399550288000157,0.011099339554556316,Var5_crops
PercentCrop,2,-0.032309392567253965,0.015548115511034672,-2.0780262755524053,0.03772842606025536,Var5_crops
PercentCrop,3,-0.02569408945954111,0.016834954372262297,-1.5262345766659964,0.1269781592802919,Var5_crops
PercentCrop,4,-0.01595629707500166,0.013070283260281848,-1.220807289118964,0.22218329799515038,Var5_crops
PercentCrop,5,0.07379016204860872,0.043484674919939216,1.6969233916193633,0.08973742188552107,Var5_crops
PercentCrop,6,-0.02666124832820915,0.019135344327890075,-1.393298592978541,0.16355566442772707,Var5_crops
PercentCrop,7,-0.007150757242829251,0.015733161031611414,-0.4545022598104597,0.6494756958149659,Var5_crops
PercentCrop,8,-0.0672090520208166,0.03205469055856518,-2.096699448650831,0.03604134633532441,Var5_crops
PercentCrop,9,-0.004356628618060725,0.020269917323658085,-0.21493075420568566,0.8298250075704208,Var5_crops
SoyGrains,1,-0.01176366982087036,0.008582132921199475,-1.3707163392694481,0.17048937625385663,Var5_crops
SoyGrains,2,-0.011048207934116178,0.012569191155191728,-0.878991161619234,0.3794239016251165,Var5_crops
SoyGrains,3,0.01969757509614569,0.014469568427017349,1.361310476915586,0.17344149249908836,Var5_crops
SoyGrains,4,-0.02977695610945619,0.010624133215697548,-2.802765694377744,0.005074879931971017,Var5_crops
SoyGrains,5,0.01363409506601897,0.01427010201388936,0.955430805802835,0.33937938302201076,Var5_crops
SoyGrains,6,0.002835446772795416,0.010281047847271234,0.27579355868361144,0.782711443265038,Var5_crops
SoyGrains,7,0.018960980702645847,0.013609586194334443,1.393207731072613,0.16358313042494396,Var5_crops
SoyGrains,8,0.010929121755019103,0.013290582689528346,0.8223207371961322,0.4109109329558418,Var5_crops
SoyGrains,9,-0.0027149672181325736,0.012240171472487666,-0.2218079398834426,0.8244672226972024,Var5_crops
CropDiversity,1,-0.04953221486455192,0.011385364806360349,-4.350516273038623,1.3732853248662251e-5,Var6
CropDiversity,2,0.08064577080073937,0.012840445630551391,6.280605293702435,3.5301324546289005e-10,Var6
CropDiversity,3,0.07392987409737921,0.017767203702133725,4.161030364530617,3.197880673851784e-5,Var6
CropDiversity,4,0.07721250326920585,0.012388814396618715,6.232436841597974,4.800405020585374e-10,Var6
CropDiversity,5,0.058031908000233855,0.012116299244551036,4.789573683262409,1.6982924400718068e-6,Var6
CropDiversity,6,0.07605944921640764,0.012069012779534106,6.3020439704384605,3.0765677410989737e-10,Var6
CropDiversity,7,0.0583780235771355,0.012347122512457167,4.728067087553167,2.3014166550682197e-6,Var6
CropDiversity,8,0.0839957737945545,0.012704406114876577,6.611546658304422,4.021480005104534e-11,Var6
CropDiversity,9,0.04117388050356713,0.015235956940296011,2.702415126592448,0.00689680144961621,Var6
ForestCropEdge,1,-0.013537500764290122,0.004722348662492793,-2.866688110475956,0.004157626091053383,Var6
ForestCropEdge,2,0.038422478444605494,0.008239905921858574,4.662975379692079,3.161982207889659e-6,Var6
ForestCropEdge,3,0.054179273558400964,0.03991567332092265,1.3573433453771089,0.1747064773962345,Var6
ForestCropEdge,4,0.008068617422621023,0.013902813690276326,0.5803585952003544,0.561687479170591,Var6
ForestCropEdge,5,0.021071446678449145,0.020211794312752055,1.0425322142307136,0.2971932487150294,Var6
ForestCropEdge,6,0.04359556942368802,0.009612222526529192,4.535430729299775,5.823655474948541e-6,Var6
ForestCropEdge,7,0.06356818520987759,0.019957860312775442,3.1851202590683667,0.0014519176784156573,Var6
ForestCropEdge,8,0.8289928931867483,0.10060178708800921,8.240339631954276,1.9601816688388084e-16,Var6
ForestCropEdge,9,0.010016369872423922,0.01434552370667688,0.698222670515819,0.4850561499644669,Var6
LandDiversity,1,0.022315333902991875,0.008263467912111383,2.7004804932182678,0.006937007898796949,Var6
LandDiversity,2,-0.03098317021637607,0.01031467890398195,-3.003793962448517,0.0026737572840628177,Var6
LandDiversity,3,-0.02794706498159511,0.011373980122392956,-2.457105136536441,0.014025066718177277,Var6
