term,model,vif,ERS
fruitveg_planted,ERS_twoways_var6crops,1.0631619317245693,9
pland_crops,ERS_individual_var6crops,17.11489771756912,9
cropintensity,ERS_individual_var6crops,1.0391667465368952,9
msidi,ERS_individual_var6crops,2.5354550385035832,9
mna_crops,ERS_individual_var6crops,7.758589515368758,9
largefarm_planted,ERS_individual_var6crops,3.418696794740934,9
natural_crops_ed,ERS_individual_var6crops,5.545493234027907,9
SDI,ERS_individual_var6crops,NA,9
soysmallgrain_planted,ERS_individual_var6crops,2.6018068733844717,9
corn_planted,ERS_individual_var6crops,1.674536862855457,9
fruitveg_planted,ERS_individual_var6crops,1.0631619317245693,9
pland_crops,ERS_time_var6crops,17.11489771756912,9
cropintensity,ERS_time_var6crops,1.0391667465368952,9
msidi,ERS_time_var6crops,2.5354550385035832,9
mna_crops,ERS_time_var6crops,7.758589515368758,9
largefarm_planted,ERS_time_var6crops,3.418696794740934,9
natural_crops_ed,ERS_time_var6crops,5.545493234027907,9
SDI,ERS_time_var6crops,NA,9
soysmallgrain_planted,ERS_time_var6crops,2.6018068733844717,9
corn_planted,ERS_time_var6crops,1.674536862855457,9
fruitveg_planted,ERS_time_var6crops,1.0631619317245693,9
pland_crops,ERS_twoways_var6crops_3yrs,17.477764678742634,9
cropintensity,ERS_twoways_var6crops_3yrs,1.041416719005442,9
msidi,ERS_twoways_var6crops_3yrs,2.5339894814747876,9
mna_crops,ERS_twoways_var6crops_3yrs,7.849780499442747,9
largefarm_planted,ERS_twoways_var6crops_3yrs,3.476088722238177,9
natural_crops_ed,ERS_twoways_var6crops_3yrs,5.678405841398301,9
SDI,ERS_twoways_var6crops_3yrs,NA,9
soysmallgrain_planted,ERS_twoways_var6crops_3yrs,2.690155170252945,9
corn_planted,ERS_twoways_var6crops_3yrs,1.7388383666384681,9
fruitveg_planted,ERS_twoways_var6crops_3yrs,1.0392923555693498,9
pland_crops,ERS_individual_var6crops_3yrs,17.477764678742634,9
cropintensity,ERS_individual_var6crops_3yrs,1.041416719005442,9
msidi,ERS_individual_var6crops_3yrs,2.5339894814747876,9
mna_crops,ERS_individual_var6crops_3yrs,7.849780499442747,9
largefarm_planted,ERS_individual_var6crops_3yrs,3.476088722238177,9
natural_crops_ed,ERS_individual_var6crops_3yrs,5.678405841398301,9
SDI,ERS_individual_var6crops_3yrs,NA,9
soysmallgrain_planted,ERS_individual_var6crops_3yrs,2.690155170252945,9
corn_planted,ERS_individual_var6crops_3yrs,1.7388383666384681,9
fruitveg_planted,ERS_individual_var6crops_3yrs,1.0392923555693498,9
pland_crops,ERS_time_var6crops_3yrs,17.477764678742634,9
cropintensity,ERS_time_var6crops_3yrs,1.041416719005442,9
msidi,ERS_time_var6crops_3yrs,2.5339894814747876,9
mna_crops,ERS_time_var6crops_3yrs,7.849780499442747,9
largefarm_planted,ERS_time_var6crops_3yrs,3.476088722238177,9
natural_crops_ed,ERS_time_var6crops_3yrs,5.678405841398301,9
SDI,ERS_time_var6crops_3yrs,NA,9
soysmallgrain_planted,ERS_time_var6crops_3yrs,2.690155170252945,9
corn_planted,ERS_time_var6crops_3yrs,1.7388383666384681,9
fruitveg_planted,ERS_time_var6crops_3yrs,1.0392923555693498,9
